step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone
9000,9,574,10.4,0.2,0.0,0.2,9.9,0.0,1.09,17.7,142,145,11.47,0.00,498,0,76
9000,42,471,8.8,0.2,0.0,0.1,8.5,0.0,1.07,14.8,98,244,19.61,0.01,395,40,36
9000,81,380,7.0,0.1,0.0,0.0,6.8,0.0,1.04,17.6,54,1101,79.86,0.00,380,0,0
9000,84,177,9.8,0.0,0.0,0.0,9.8,0.0,1.00,15.2,56,205,15.76,0.00,168,0,9
9000,74,74,8.3,0.0,0.0,0.0,8.3,0.0,1.00,17.6,15,689,50.86,0.00,73,0,1
9000,95,51,8.6,0.1,0.0,0.0,8.5,0.0,1.04,16.4,13,343,22.66,0.00,51,0,0
9000,16,47,8.3,0.0,0.0,0.0,8.3,0.0,1.00,18.8,16,590,46.54,0.00,46,0,1
9000,56,30,13.7,0.0,0.0,0.0,13.7,0.0,1.00,10.1,13,223,22.11,0.00,28,0,2
9000,87,25,10.5,0.0,0.0,0.0,10.5,0.0,1.00,15.0,7,229,16.51,0.00,25,0,0
9000,7,21,5.4,0.1,0.0,0.0,5.3,0.0,1.04,21.0,8,597,37.17,0.00,21,0,0
9000,82,11,6.3,0.0,0.0,0.0,6.3,0.0,1.00,19.5,2,634,41.76,0.00,10,0,1
9000,6,10,52.8,6.1,0.0,16.6,30.1,0.0,2.45,1.4,8,841,381.20,0.83,0,9,1
9000,97,5,10.8,0.0,0.0,3.4,7.4,0.0,1.00,17.2,5,347,22.28,0.00,5,0,0
10000,1,2796,28.8,0.6,0.8,0.8,26.6,0.0,1.13,7.5,790,152,28.67,0.00,415,2317,64
10000,73,1207,5.4,0.0,0.1,0.0,5.2,0.0,1.00,21.0,105,699,47.12,0.00,1201,0,6
10000,3,607,6.5,0.0,0.1,0.1,6.3,0.0,1.01,18.0,108,528,37.17,0.00,590,1,16
10000,9,578,9.5,0.1,0.0,0.3,9.1,0.0,1.06,18.1,128,184,13.97,0.00,516,2,60
10000,42,385,7.3,0.1,0.0,0.0,7.1,0.0,1.04,16.6,58,261,17.83,0.00,347,6,32
10000,81,326,7.1,0.0,0.0,0.0,7.1,0.0,1.01,17.6,57,892,63.29,0.00,326,0,0
10000,84,302,9.6,0.0,0.0,0.0,9.5,0.0,1.01,15.9,46,163,12.27,0.00,286,1,15
10000,99,301,5.7,0.0,0.5,0.0,5.2,0.0,1.00,19.9,47,707,46.81,0.00,297,0,4
10000,100,92,6.4,0.0,0.0,0.0,6.4,0.0,1.00,19.3,14,546,36.47,0.00,87,0,5
10000,74,88,7.9,0.0,0.0,0.0,7.8,0.0,1.00,17.5,21,429,29.30,0.00,85,0,3
10000,7,45,6.1,0.1,0.0,0.0,6.0,0.0,1.03,20.3,13,488,31.20,0.00,43,0,2
10000,16,32,8.3,0.0,0.0,0.0,8.3,0.0,1.00,18.2,13,580,42.48,0.00,32,0,0
10000,82,25,6.9,0.0,0.0,0.0,6.9,0.0,1.00,19.1,5,349,22.43,0.00,24,0,1
10000,95,25,8.3,0.0,0.0,0.0,8.3,0.0,1.00,16.6,11,589,35.62,0.00,24,0,1
10000,87,23,11.1,0.0,0.0,0.0,11.1,0.0,1.00,14.1,7,390,29.77,0.00,17,0,6
10000,6,5,56.2,21.2,1.0,5.6,28.4,0.2,5.84,0.0,4,441,235.89,4.86,0,5,0
11000,1,2543,32.0,0.6,1.0,0.9,29.5,0.0,1.12,6.4,655,126,34.07,0.00,292,2210,41
11000,73,1110,5.3,0.0,0.1,0.0,5.2,0.0,1.00,21.3,101,750,48.80,0.00,1107,1,2
11000,9,641,9.9,0.1,0.0,0.3,9.5,0.0,1.06,18.0,139,204,15.29,0.00,578,1,62
11000,3,560,7.1,0.1,0.1,0.0,6.9,0.0,1.02,17.3,93,634,45.51,0.00,541,12,7
11000,112,382,6.1,0.1,0.2,0.0,5.8,0.0,1.02,19.9,36,550,38.58,0.00,374,0,8
11000,99,377,5.1,0.0,0.3,0.0,4.8,0.0,1.01,20.8,37,597,39.30,0.00,374,0,3
11000,42,326,7.8,0.1,0.0,0.1,7.6,0.0,1.02,15.6,60,268,18.48,0.00,274,24,28
11000,81,293,7.2,0.0,0.0,0.0,7.2,0.0,1.01,17.5,57,849,61.28,0.00,293,0,0
11000,84,266,8.0,0.0,0.0,0.0,8.0,0.0,1.00,17.5,37,199,14.44,0.00,250,0,16
11000,100,153,6.2,0.0,0.0,0.2,6.0,0.0,1.00,19.6,22,370,23.96,0.00,153,0,0
11000,7,67,5.1,0.1,0.0,0.0,5.0,0.0,1.07,21.6,12,448,25.68,0.00,66,0,1
11000,129,50,7.6,0.3,0.0,0.1,7.2,0.0,1.09,19.0,13,347,21.48,0.00,49,0,1
11000,74,49,8.5,0.0,0.0,0.1,8.4,0.0,1.00,16.8,12,458,30.26,0.00,49,0,0
11000,116,41,7.6,0.5,0.0,0.2,6.9,0.0,1.26,18.8,19,389,27.69,0.00,39,0,2
11000,95,37,8.4,0.0,0.0,0.0,8.4,0.0,1.00,16.5,11,418,26.77,0.00,33,0,4
11000,127,29,7.1,0.0,0.9,0.0,6.1,0.0,1.00,18.1,5,306,19.08,0.00,27,0,2
11000,16,27,9.3,0.0,0.0,0.0,9.3,0.0,1.00,18.1,9,1097,79.18,0.00,27,0,0
11000,82,21,5.4,0.0,0.0,0.0,5.4,0.0,1.00,20.8,2,430,26.39,0.00,12,4,5
11000,121,10,8.2,0.0,0.0,0.1,8.1,0.0,1.00,14.6,6,798,63.75,0.00,10,0,0
11000,114,6,6.8,0.0,0.0,0.0,6.8,0.0,1.00,18.3,2,691,48.08,0.00,6,0,0
12000,1,3985,23.8,0.5,0.5,0.8,22.0,0.0,1.13,10.5,1112,269,39.82,0.00,1281,2634,70
12000,73,1196,5.0,0.0,0.0,0.0,5.0,0.0,1.00,21.5,82,676,43.52,0.00,1190,1,5
12000,3,495,6.6,0.0,0.1,0.0,6.4,0.0,1.02,18.2,92,685,48.26,0.00,485,3,7
12000,99,369,5.3,0.0,0.2,0.0,5.2,0.0,1.00,20.4,40,796,52.62,0.00,366,1,2
12000,9,333,9.1,0.4,0.0,0.5,8.2,0.0,1.14,18.2,74,187,13.47,0.00,306,0,27
12000,81,313,6.6,0.0,0.0,0.0,6.5,0.0,1.02,18.2,57,902,65.66,0.00,313,0,0
12000,42,230,7.7,0.0,0.1,0.0,7.6,0.0,1.02,16.0,45,230,15.72,0.00,204,10,16
12000,100,180,6.1,0.0,0.0,0.2,5.9,0.0,1.00,19.4,26,377,23.48,0.00,179,0,1
12000,84,142,6.8,0.0,0.0,0.0,6.8,0.0,1.02,19.4,22,279,18.16,0.00,135,3,4
12000,131,91,5.4,0.1,0.0,0.1,5.2,0.0,1.02,19.6,18,525,31.93,0.00,89,0,2
12000,7,88,5.2,0.1,0.0,0.0,5.1,0.0,1.04,21.5,12,583,34.84,0.00,86,1,1
12000,74,65,9.0,0.0,0.0,0.3,8.7,0.0,1.00,16.4,13,530,35.30,0.00,65,0,0
12000,133,56,4.4,0.0,0.0,0.0,4.4,0.0,1.02,21.6,8,460,28.82,0.00,52,4,0
12000,129,53,7.8,0.1,0.0,0.5,7.3,0.0,1.01,18.4,17,316,20.57,0.00,52,0,1
12000,116,48,7.3,0.3,0.0,0.0,7.1,0.0,1.14,19.7,16,306,19.77,0.00,44,0,4
12000,127,46,8.2,0.0,1.1,0.0,7.1,0.0,1.00,17.9,10,251,16.95,0.00,35,0,11
12000,134,27,6.3,0.0,0.0,0.0,6.3,0.0,1.00,19.2,7,521,33.16,0.00,25,2,0
12000,132,25,6.4,0.0,0.0,0.0,6.4,0.0,1.00,17.2,5,344,21.30,0.00,23,0,2
12000,16,16,9.0,0.0,0.0,0.0,9.0,0.0,1.00,18.1,4,996,73.15,0.00,16,0,0
12000,121,10,9.1,0.0,0.0,0.1,9.0,0.0,1.00,13.2,3,655,49.22,0.00,9,0,1
12000,136,7,7.3,0.0,0.0,0.1,7.1,0.0,1.00,19.4,3,691,42.35,0.00,6,0,1
12000,82,5,6.0,0.0,0.0,0.0,6.0,0.0,1.00,20.0,1,422,25.53,0.00,5,0,0
13000,1,3798,24.2,1.3,0.5,0.6,21.9,0.0,1.32,10.3,1028,282,40.39,0.01,1272,2449,77
13000,73,1246,5.1,0.0,0.1,0.0,5.0,0.0,1.00,21.4,115,653,41.99,0.00,1234,3,9
13000,9,700,9.4,0.2,0.0,0.3,9.0,0.0,1.05,18.2,143,214,15.84,0.00,652,0,48
13000,99,441,5.5,0.0,0.3,0.0,5.2,0.0,1.00,20.2,56,648,43.67,0.00,435,0,6
13000,140,342,10.1,0.1,0.0,0.1,9.9,0.0,1.03,18.6,58,344,26.47,0.00,248,80,14
13000,3,334,7.1,0.0,0.1,0.1,6.9,0.0,1.01,17.6,77,631,44.30,0.00,328,0,6
13000,100,309,5.7,0.0,0.0,0.1,5.6,0.0,1.02,19.9,38,448,28.56,0.00,303,2,4
13000,81,132,7.0,0.0,0.1,0.0,6.9,0.0,1.00,17.1,27,844,61.21,0.00,132,0,0
13000,42,130,10.0,0.1,0.0,0.1,9.7,0.0,1.02,14.1,42,202,15.58,0.00,88,29,13
13000,84,79,6.3,0.0,0.0,0.0,6.3,0.0,1.03,19.9,11,344,22.57,0.00,73,2,4
13000,129,72,7.4,0.0,0.0,0.4,7.0,0.0,1.00,19.3,12,417,26.01,0.00,68,0,4
13000,7,68,5.5,0.3,0.0,0.0,5.2,0.0,1.11,20.8,14,519,30.33,0.00,68,0,0
13000,131,55,5.3,0.0,0.0,0.0,5.3,0.0,1.00,19.7,9,624,38.53,0.00,54,0,1
13000,116,42,7.5,0.2,0.1,0.0,7.2,0.1,1.09,20.0,11,440,28.99,0.00,37,0,5
13000,74,30,10.3,0.0,0.0,0.0,10.3,0.0,1.00,14.5,6,1168,84.88,0.00,30,0,0
13000,148,25,7.2,0.0,0.0,0.1,7.1,0.0,1.00,16.0,7,607,41.46,0.00,25,0,0
13000,134,23,9.5,0.0,0.0,0.0,9.5,0.0,1.00,15.8,10,286,17.33,0.00,23,0,0
13000,127,23,7.2,0.0,1.0,0.0,6.2,0.0,1.00,18.3,6,273,18.50,0.00,21,0,2
13000,145,20,5.7,0.1,0.0,0.0,5.6,0.0,1.03,20.5,5,808,53.64,0.00,20,0,0
13000,132,17,7.6,0.0,0.0,0.0,7.6,0.0,1.00,15.4,6,316,21.17,0.00,17,0,0
13000,114,11,8.5,0.2,0.0,0.3,8.1,0.0,1.08,16.7,5,134,8.94,0.00,11,0,0
13000,16,9,9.8,0.0,0.0,0.0,9.8,0.0,1.00,17.8,3,637,43.84,0.00,9,0,0
13000,136,8,8.0,0.0,0.0,0.0,8.0,0.0,1.00,19.5,4,485,32.90,0.00,8,0,0
14000,1,3833,25.5,1.3,0.8,0.9,22.5,0.0,1.30,10.1,1148,312,36.51,0.38,1430,2318,85
14000,73,1406,5.0,0.0,0.1,0.0,4.9,0.0,1.00,21.4,109,708,46.01,0.00,1402,0,4
14000,99,509,5.7,0.0,0.4,0.0,5.3,0.0,1.00,20.0,68,672,46.34,0.00,503,1,5
14000,3,337,6.7,0.0,0.1,0.1,6.4,0.0,1.00,18.5,72,674,46.29,0.00,333,0,4
14000,9,327,9.5,0.1,0.0,0.2,9.1,0.0,1.09,17.7,90,182,13.99,0.00,288,2,37
14000,140,249,7.6,0.0,0.0,0.0,7.5,0.0,1.01,20.2,33,418,25.91,0.00,235,2,12
14000,100,149,5.7,0.0,0.0,0.1,5.6,0.0,1.00,19.7,24,589,37.88,0.00,143,0,6
14000,154,149,6.5,0.0,0.0,0.0,6.4,0.0,1.02,18.8,18,515,33.61,0.00,147,0,2
14000,84,142,6.9,0.1,0.0,0.0,6.8,0.0,1.02,19.4,21,257,16.37,0.00,129,0,13
14000,42,127,10.6,1.1,0.0,0.0,9.4,0.0,1.27,13.8,46,236,22.81,0.00,62,50,15
14000,157,125,8.0,0.0,0.0,0.0,8.0,0.0,1.00,15.4,23,243,16.94,0.00,107,7,11
14000,81,104,6.5,0.0,0.0,0.0,6.4,0.0,1.00,17.8,26,974,67.96,0.00,104,0,0
14000,161,72,8.5,0.0,0.9,0.5,7.1,0.0,1.00,16.7,29,745,54.18,0.00,72,0,0
14000,129,71,6.6,0.0,0.0,0.2,6.3,0.0,1.00,20.2,15,273,17.01,0.00,66,0,5
14000,127,57,15.0,0.0,1.1,0.0,13.9,0.0,1.00,15.0,25,155,14.50,0.00,17,39,1
14000,7,56,5.3,0.1,0.0,0.1,5.1,0.0,1.05,21.0,14,654,37.00,0.00,56,0,0
14000,155,56,37.1,21.1,3.9,0.0,12.1,1.6,5.39,3.9,44,155,18.59,19.82,3,53,0
14000,116,44,7.5,0.1,0.0,0.0,7.5,0.0,1.03,19.7,9,423,29.30,0.00,41,0,3
14000,134,41,8.6,0.0,0.0,0.0,8.6,0.0,1.00,16.3,13,162,11.60,0.00,34,3,4
14000,131,28,4.4,0.0,0.0,0.0,4.4,0.0,1.00,21.3,8,743,42.77,0.00,26,0,2
14000,74,24,10.7,0.0,0.0,0.0,10.7,0.0,1.00,13.8,4,1095,77.02,0.00,24,0,0
14000,148,23,7.5,0.4,0.0,0.6,6.5,0.0,1.09,16.2,10,639,47.24,0.00,23,0,0
14000,132,19,7.0,0.0,0.0,0.0,7.0,0.0,1.00,16.5,6,333,21.70,0.00,17,0,2
14000,160,17,8.5,0.0,0.0,0.0,8.5,0.0,1.00,18.5,11,607,83.79,0.00,0,16,1
14000,145,10,5.7,0.0,0.0,0.0,5.7,0.0,1.00,20.2,3,721,46.55,0.00,9,0,1
14000,136,8,7.1,0.2,0.0,0.0,6.9,0.0,1.12,19.8,3,619,39.61,0.00,8,0,0
15000,1,3577,24.6,1.1,0.6,0.7,22.3,0.0,1.24,10.0,1022,307,41.06,0.00,1137,2366,74
15000,73,1550,5.1,0.0,0.1,0.0,5.0,0.0,1.00,21.4,119,706,45.86,0.00,1545,0,5
15000,3,443,6.2,0.1,0.3,0.0,5.8,0.0,1.03,19.0,84,610,40.75,0.02,431,0,12
15000,99,396,5.2,0.0,0.4,0.0,4.8,0.0,1.00,20.9,50,845,57.81,0.00,393,0,3
15000,9,371,9.7,0.1,0.0,0.3,9.3,0.0,1.05,17.3,102,183,13.98,0.00,338,1,32
15000,140,206,8.0,0.0,0.0,0.0,7.9,0.0,1.04,19.9,31,454,29.40,0.00,186,6,14
15000,157,165,8.0,0.0,0.0,0.0,8.0,0.0,1.00,15.1,27,216,15.52,0.00,132,20,13
15000,84,161,6.9,0.2,0.0,0.0,6.7,0.0,1.10,19.4,25,302,18.88,0.00,154,0,7
15000,100,149,5.6,0.0,0.0,0.3,5.3,0.0,1.00,19.9,24,552,34.57,0.00,146,0,3
15000,155,142,29.3,15.8,2.8,0.0,10.6,1.3,4.62,6.0,120,177,19.45,13.03,2,139,1
15000,81,131,6.3,0.0,0.0,0.0,6.3,0.0,1.02,18.3,27,805,52.93,0.00,131,0,0
15000,129,87,6.3,0.1,0.1,0.1,6.0,0.0,1.06,20.4,18,241,14.73,0.00,83,0,4
15000,127,72,7.7,0.0,0.8,0.0,6.8,0.0,1.00,17.9,10,210,13.54,0.00,55,2,15
15000,154,70,7.0,0.1,0.0,0.0,6.9,0.0,1.03,18.8,17,458,28.29,0.00,55,15,0
15000,7,67,4.6,0.0,0.0,0.0,4.5,0.0,1.04,21.9,14,638,37.20,0.00,67,0,0
15000,42,67,11.3,0.5,0.0,0.1,10.7,0.0,1.10,13.0,18,456,34.83,0.00,65,0,2
15000,134,55,7.8,0.0,0.0,0.0,7.8,0.0,1.00,17.1,11,106,7.79,0.00,28,22,5
15000,161,41,9.0,0.0,0.5,0.9,7.6,0.0,1.00,16.1,20,900,70.12,0.00,41,0,0
15000,143,40,5.9,0.2,0.0,0.0,5.7,0.0,1.12,19.9,11,314,18.22,0.00,40,0,0
15000,160,32,11.6,0.0,0.0,0.0,11.6,0.0,1.00,13.2,10,409,75.99,0.00,0,32,0
15000,116,28,6.6,0.0,0.0,0.0,6.6,0.0,1.00,20.9,6,586,37.28,0.00,27,0,1
15000,145,24,6.4,0.0,0.0,0.0,6.3,0.0,1.00,19.1,6,604,41.66,0.00,24,0,0
15000,131,21,4.9,0.0,0.0,0.0,4.9,0.0,1.00,20.2,4,582,34.58,0.00,21,0,0
15000,148,20,12.6,0.0,0.0,1.5,11.1,0.0,1.00,11.1,10,533,47.83,0.00,20,0,0
15000,132,19,6.5,0.0,0.0,0.1,6.4,0.0,1.00,17.3,7,536,33.78,0.00,18,0,1
15000,74,10,11.5,0.0,0.0,0.0,11.5,0.0,1.00,12.8,4,1278,91.97,0.00,10,0,0
16000,1,3648,24.8,1.1,0.4,0.7,22.6,0.0,1.30,10.1,992,255,34.99,0.01,1123,2421,104
16000,73,1562,5.4,0.0,0.1,0.0,5.3,0.0,1.00,21.0,142,712,46.11,0.00,1551,4,7
16000,99,477,5.0,0.0,0.4,0.0,4.5,0.0,1.02,21.0,58,612,39.53,0.00,469,1,7
16000,140,281,7.4,0.0,0.0,0.1,7.3,0.0,1.00,20.1,37,342,21.38,0.00,216,52,13
16000,3,267,6.5,0.0,0.4,0.0,6.1,0.0,1.00,18.6,61,714,46.94,0.00,264,0,3
16000,9,233,9.4,0.1,0.0,0.1,9.2,0.0,1.03,17.7,49,181,14.28,0.00,216,0,17
16000,154,198,6.7,0.1,0.0,0.2,6.5,0.0,1.03,19.2,38,417,26.04,0.00,191,0,7
16000,157,159,8.3,0.0,0.0,0.0,8.3,0.0,1.00,14.8,24,237,16.27,0.00,139,4,16
16000,84,149,6.3,0.0,0.0,0.0,6.3,0.0,1.00,20.1,19,480,28.38,0.00,137,0,12
16000,81,122,5.1,0.0,0.0,0.0,5.1,0.0,1.00,20.8,18,654,43.46,0.00,122,0,0
16000,155,115,24.2,12.1,3.1,0.0,9.0,1.0,4.09,9.5,108,362,39.29,13.78,2,110,3
16000,100,110,5.4,0.0,0.0,0.0,5.4,0.0,1.00,20.0,19,634,38.97,0.00,109,0,1
16000,7,100,4.9,0.1,0.0,0.0,4.8,0.0,1.03,21.4,15,488,29.06,0.00,100,0,0
16000,129,75,6.1,0.4,0.0,0.1,5.7,0.0,1.14,21.2,16,290,17.31,0.00,69,0,6
16000,143,70,6.6,0.0,0.0,0.0,6.5,0.0,1.03,19.3,16,338,20.67,0.00,69,0,1
16000,42,62,10.4,0.0,0.0,0.3,10.1,0.0,1.00,13.5,18,771,61.36,0.00,59,3,0
16000,161,56,7.9,0.0,0.0,0.6,7.3,0.0,1.00,17.2,24,900,70.26,0.00,56,0,0
16000,148,50,11.1,0.3,0.0,1.2,9.7,0.0,1.07,12.2,20,495,45.38,0.00,50,0,0
16000,127,42,7.5,0.0,1.0,0.0,6.5,0.0,1.00,17.7,8,272,16.92,0.00,35,2,5
16000,160,41,10.4,0.0,0.0,0.0,10.4,0.0,1.00,13.7,12,282,49.07,0.00,1,39,1
16000,116,28,5.4,0.0,0.0,0.0,5.4,0.0,1.00,22.0,10,451,28.34,0.00,28,0,0
16000,179,19,59.4,41.9,6.9,5.8,4.8,2.8,8.99,0.0,11,346,31.28,64.17,0,17,2
16000,134,19,8.6,0.0,0.0,0.0,8.6,0.0,1.00,16.7,8,195,13.46,0.00,11,2,6
16000,145,17,6.0,0.0,0.0,0.0,6.0,0.0,1.00,19.9,4,819,56.62,0.00,17,0,0
16000,176,12,6.9,0.0,0.0,0.0,6.9,0.0,1.00,18.3,3,505,31.84,0.00,11,0,1
16000,131,12,4.3,0.0,0.0,0.0,4.3,0.0,1.00,21.3,2,1010,59.10,0.00,11,0,1
16000,132,7,7.0,0.0,0.0,0.0,7.0,0.0,1.00,17.4,5,672,39.14,0.00,7,0,0
17000,1,3816,23.4,1.2,0.9,0.7,20.5,0.0,1.34,10.8,975,299,37.77,0.00,1185,2548,83
17000,73,1778,5.4,0.0,0.1,0.0,5.4,0.0,1.00,20.9,149,728,47.53,0.00,1774,2,2
17000,99,422,4.9,0.0,0.3,0.0,4.6,0.0,1.00,21.2,49,739,48.63,0.00,417,0,5
17000,84,311,6.7,0.1,0.0,0.0,6.6,0.0,1.04,19.6,42,354,20.99,0.00,300,0,11
17000,140,292,7.2,0.0,0.0,0.0,7.2,0.0,1.02,20.3,41,426,26.41,0.00,248,19,25
17000,81,197,5.4,0.0,0.0,0.0,5.4,0.0,1.01,20.7,30,929,58.93,0.00,197,0,0
17000,3,189,6.3,0.1,0.2,0.0,6.1,0.0,1.02,18.6,46,841,56.06,0.00,187,0,2
17000,188,184,6.0,0.0,0.0,0.0,5.9,0.0,1.02,19.0,31,442,27.41,0.00,175,0,9
17000,157,184,7.8,0.0,0.0,0.0,7.8,0.0,1.02,14.9,26,257,18.16,0.00,163,12,9
17000,9,169,8.8,0.1,0.0,0.0,8.7,0.0,1.06,18.3,39,197,14.48,0.00,152,0,17
17000,154,143,5.8,0.0,0.0,0.0,5.8,0.0,1.00,20.6,17,441,25.68,0.00,140,0,3
17000,100,119,5.0,0.0,0.0,0.2,4.8,0.0,1.00,20.7,17,633,38.42,0.00,115,0,4
17000,155,106,34.4,19.2,5.4,0.0,9.8,2.4,4.68,5.0,83,138,16.77,14.69,0,97,9
17000,129,101,6.6,0.0,0.0,0.1,6.4,0.0,1.01,21.0,19,239,14.80,0.00,99,0,2
17000,7,97,5.9,0.3,0.0,0.0,5.6,0.0,1.10,20.2,23,582,35.31,0.00,97,0,0
17000,161,92,6.7,0.0,0.2,0.1,6.5,0.0,1.00,19.0,25,654,51.45,0.00,92,0,0
17000,182,85,6.7,0.0,0.0,0.5,6.2,0.0,1.00,19.7,24,995,66.42,0.00,84,1,0
17000,186,69,7.3,0.3,0.0,0.0,7.0,0.0,1.09,17.3,20,309,18.88,0.00,58,3,8
17000,185,65,6.9,0.1,0.0,0.0,6.8,0.0,1.03,19.9,17,324,21.70,0.00,63,0,2
17000,148,55,10.0,0.9,0.0,1.3,7.8,0.0,1.23,12.6,25,840,71.20,0.00,55,0,0
17000,184,55,7.0,0.0,0.0,0.0,6.9,0.0,1.01,17.2,15,719,45.69,0.00,51,1,3
17000,116,48,8.3,0.4,0.0,0.0,7.8,0.0,1.16,17.8,13,346,22.94,0.00,48,0,0
17000,42,45,10.9,0.3,0.0,0.1,10.5,0.0,1.07,14.0,12,701,55.83,0.00,45,0,0
