step,id,lineage,age,turns,mass,size,side,density,born_size,born_mass,born_hard,born_muscle,born_sensor,born_digestive,born_bite,hard,muscle,sensor,digestive,bite,bite_any,shell,speed,energy,fat,plant,meat,killed,scavenged,travel,path,worn,pace,place,born_place,temp,moist,height,medium,algae,detritus,cells
10000,1274584,1105,41,29,30.67,35,6,1.040,35,30.67,0,8,11,16,0,0,8,11,16,0,0,1.00,0.261,0.557,2.958,1.280,0.000,0.000,0.000,2.75,2.75,0,0.722,14,14,37.1,0.000,-692,2,0.000,1.280,322222332422334444334044334444334444
10000,1274585,1000,41,39,16.98,17,6,0.999,17,16.98,0,7,0,10,0,0,7,0,10,0,0,1.00,0.412,2.904,2.574,7.720,0.000,0.000,0.000,0.00,0.00,0,0.971,11,11,37.5,0.000,-86,1,7.720,0.000,000444000444000044000224000224000222
10000,1274586,1,41,19,67.77,64,8,1.027,64,67.77,2,24,0,38,4,2,24,0,38,4,4,1.28,0.354,4.543,3.040,3.933,0.000,0.000,0.000,0.75,0.75,0,0.486,10,10,16.7,0.000,-131,2,0.000,3.933,4444441144444444444222444422222444222224442222244422222444442444
10000,1274587,1000,41,39,16.81,17,6,0.989,17,16.81,0,6,0,11,0,0,6,0,11,0,0,1.00,0.357,1.174,2.574,2.115,0.000,0.000,0.000,2.46,3.25,0,0.975,14,14,37.5,0.000,-690,1,2.115,0.000,000444000444000044000244000224000222
10000,1274588,1,41,25,42.68,43,7,0.992,43,42.68,0,15,0,28,0,0,15,0,28,0,0,1.00,0.351,2.172,2.950,6.618,0.000,0.000,0.000,1.75,1.75,0,0.612,14,14,38.1,0.000,-278,1,6.618,0.000,4444444444444444444444440004442200422222202222222
10000,1274590,1,41,25,41.75,35,6,1.210,36,42.96,1,32,3,0,5,1,31,3,0,0,5,1.08,0.742,0.334,2.547,0.000,0.000,0.000,0.000,1.95,2.75,0,0.619,4,4,9.8,0.671,1682,0,0.000,0.000,202222222222222222222222122222333222
10000,1274592,1,41,24,43.62,44,7,0.991,44,43.62,0,34,0,10,0,0,34,0,10,0,0,1.00,0.779,5.247,2.880,2.609,25.786,25.753,0.033,3.18,4.50,0,0.606,11,7,29.9,0.000,-53,1,2.609,0.000,2222222222222422222242222204222220022220044244444
10000,1274593,1,41,23,47.61,46,7,1.035,46,47.61,0,46,0,0,0,0,46,0,0,0,0,1.00,0.966,0.000,0.804,0.000,0.000,0.000,0.000,6.58,7.50,0,0.580,7,7,36.4,0.283,295,0,0.000,0.000,2222222222222222222222220222222022222202222222222
10000,1274594,1,41,21,56.01,48,8,1.167,48,56.01,0,0,0,48,0,0,0,0,48,0,0,1.00,0.000,5.047,2.688,8.903,0.000,0.000,0.000,0.00,0.00,0,0.534,6,6,1.4,0.227,262,0,0.000,0.000,4444444444400444440000444400004444000044444004444444444444444444
10000,1274595,6,41,41,15.21,26,6,0.869,26,15.21,0,2,17,7,0,0,2,17,7,0,0,1.00,0.131,0.000,2.684,0.736,0.383,0.383,0.000,0.00,0.00,0,1.000,11,11,38.2,0.000,-104,1,0.736,0.000,333333333333303334000234000244000444
10000,1274596,993,41,35,21.45,24,7,0.894,25,22.35,0,10,0,15,0,0,10,0,14,0,0,1.00,0.466,0.569,2.796,0.221,0.000,0.000,0.000,0.75,0.75,0,0.864,11,11,36.7,0.000,-4,1,0.221,0.000,0000404000044400004440002244000224400022240002224
10000,1274601,1,41,31,27.45,25,5,1.098,25,27.45,0,8,0,17,0,0,8,0,17,0,0,1.00,0.291,0.037,2.542,0.159,0.000,0.000,0.000,0.00,0.00,0,0.763,10,10,15.7,0.000,-114,2,0.000,0.159,4444444444444442224422222
10000,1274602,1,41,21,58.11,58,9,1.076,58,58.11,0,0,8,50,0,0,0,8,50,0,0,1.00,0.000,5.109,3.108,17.532,4.145,0.677,3.468,0.00,0.00,0,0.525,6,6,5.9,0.251,257,0,0.000,0.000,004444444004444444000444444000444444000444444000044444003344444003334444003334444
10000,1274603,1,41,18,76.53,78,9,0.981,81,79.47,0,15,0,66,0,0,12,0,66,0,0,1.00,0.157,6.796,3.379,16.254,0.170,0.000,0.170,0.00,0.00,0,0.457,7,7,30.2,0.295,443,0,0.000,0.000,444444422444444442444444442444444442444444442444444422444444422444444422444444000
10000,1274605,1,40,27,34.33,30,7,1.073,30,34.33,2,10,0,18,0,2,10,0,18,0,0,1.18,0.291,1.252,2.484,1.332,0.402,0.000,0.402,0.00,0.00,0,0.683,6,6,-4.0,0.468,140,0,0.000,0.000,4444444444440044400004400000411000022220002222220
10000,1274606,993,40,28,31.99,32,7,1.000,32,31.99,0,11,0,21,0,0,11,0,21,0,0,1.00,0.344,3.332,2.688,0.802,19.957,19.957,0.000,2.25,2.25,0,0.707,14,14,36.0,0.000,-489,1,0.802,0.000,0004444000444400224440022444002244400222440002244
10000,1274608,1,40,35,19.68,18,7,0.984,20,21.65,2,5,0,13,3,2,5,0,11,0,3,1.45,0.254,0.962,2.370,1.597,0.000,0.000,0.000,2.00,2.00,0,0.902,11,14,26.5,0.000,-168,1,1.597,0.000,0440400444044044220004222100000100000000000000000
10000,1274609,1,40,32,24.56,28,7,0.877,28,24.56,0,11,0,17,0,0,11,0,17,0,0,1.00,0.448,0.000,2.386,0.721,-0.000,0.000,-0.000,0.50,4.00,0,0.807,6,6,14.7,0.110,184,0,0.000,0.000,0000004000044400224440022444002244400222440002244
10000,1274611,1,40,20,54.19,59,8,0.918,64,58.78,0,14,0,50,0,0,9,0,50,0,0,1.00,0.166,5.793,2.955,5.449,0.187,0.000,0.187,0.00,0.00,0,0.543,7,7,36.5,0.302,281,0,0.000,0.000,4444422244444420444444404444444044444440444444404444442244444222
10000,1274612,1,40,23,46.86,36,6,1.302,36,46.86,0,16,0,20,0,0,16,0,20,0,0,1.00,0.341,2.228,2.392,1.404,0.000,0.000,0.000,1.25,1.25,0,0.584,5,5,9.8,0.797,1724,0,0.000,0.000,422222444222444422444422444422444422
10000,1274613,1,40,23,45.26,49,7,0.973,49,45.26,0,19,5,25,0,0,19,5,25,0,0,1.00,0.420,2.041,2.990,5.864,0.000,0.000,0.000,0.00,0.00,0,0.595,14,14,19.4,0.000,-215,1,5.864,0.000,4444444442222442222244223324422332442223244444444
10000,1274614,1105,40,23,45.40,49,7,0.956,49,45.40,0,25,3,21,0,0,25,3,21,0,0,1.00,0.551,2.949,2.990,3.470,0.982,0.000,0.982,0.50,0.50,0,0.594,7,7,41.7,0.464,190,0,0.000,0.000,3332222222222222244222244442224444422444442244444
10000,1274615,993,40,30,28.00,25,7,1.120,25,28.00,0,11,0,14,0,0,11,0,14,0,0,1.00,0.393,0.032,2.460,0.034,0.045,0.000,0.045,0.25,0.25,0,0.756,6,6,11.9,0.471,178,0,0.000,0.000,0000444000044400224440222444022244002220000000000
10000,1274616,1074,40,40,4.74,5,8,0.948,6,5.69,0,6,0,0,0,0,5,0,0,0,0,1.00,1.055,0.000,1.056,0.000,0.000,0.000,0.000,2.30,15.75,0,1.000,10,10,15.3,0.000,-45,1,0.000,0.000,0000000000000000000000000002200000022200000000000000000000000000
10000,1274617,1,40,26,36.42,36,6,0.998,36,36.42,1,15,1,19,0,1,15,1,19,0,0,1.00,0.412,3.686,2.704,4.263,0.000,0.000,0.000,4.75,4.75,0,0.663,10,10,13.8,0.000,-141,1,4.263,0.000,444444444444444444223124222222222222
10000,1274619,1,40,26,37.12,36,6,1.031,36,37.12,0,16,0,20,0,0,16,0,20,0,0,1.00,0.431,5.666,2.704,10.400,2.523,2.523,0.000,2.75,2.75,0,0.657,4,4,3.7,0.474,1372,0,0.000,0.000,222222222222444422444442444442444444
10000,1274623,1090,39,31,25.02,25,5,1.065,25,25.02,0,6,3,16,0,0,6,3,16,0,0,1.00,0.240,0.876,2.542,1.409,0.000,0.000,0.000,1.50,1.50,0,0.800,14,14,33.6,0.000,-259,2,0.000,1.409,4444444444422443224432234
10000,1274625,1,39,25,36.33,36,6,1.038,36,36.33,0,7,2,27,0,0,7,2,27,0,0,1.00,0.193,1.577,2.600,1.197,0.000,0.000,0.000,0.50,0.50,0,0.664,7,7,17.5,0.540,220,0,0.000,0.000,444444444444444444442444432224432224
10000,1274626,993,39,20,56.35,49,7,1.150,49,56.35,0,26,0,23,0,0,26,0,23,0,0,1.00,0.461,1.512,2.600,1.627,0.000,0.000,0.000,2.25,2.25,0,0.533,14,14,24.3,0.000,-707,2,0.000,1.627,2444444244444422224442222244222224422222442222244
10000,1274627,993,39,30,25.23,24,6,1.051,27,28.38,0,22,0,5,0,0,19,0,5,0,0,1.00,0.753,0.543,2.396,0.200,0.000,0.000,0.000,0.25,0.25,0,0.796,11,11,29.2,0.000,-59,2,0.000,0.200,000222000004000204222244222224222222
10000,1274629,1,39,23,44.39,47,7,0.986,47,44.39,0,20,4,23,0,0,20,4,23,0,0,1.00,0.451,1.698,2.898,1.661,0.000,0.000,0.000,4.50,4.50,0,0.600,11,14,29.5,0.000,-128,1,1.661,0.000,3332222322222222444222444442244444024444402444442
10000,1274630,1,39,18,68.81,60,8,1.147,60,68.81,0,35,0,25,0,0,35,0,25,0,0,1.00,0.509,2.927,2.736,0.590,0.965,0.694,0.271,1.25,1.25,0,0.482,7,7,0.1,0.435,420,0,0.000,0.000,2222444422222444222224442222204422222044222220442222044422444444
10000,1274631,1,39,29,27.50,31,7,0.887,31,27.50,0,8,0,23,0,0,8,0,23,0,0,1.00,0.291,4.028,2.726,13.340,-0.000,0.000,-0.000,0.50,0.50,0,0.763,6,6,51.6,0.049,157,0,0.000,0.000,4444444444444400224440222044022204400000040000004
10000,1274632,1125,39,34,20.33,21,6,0.924,21,20.33,1,6,0,14,0,1,6,0,14,0,0,1.00,0.295,3.431,2.516,4.003,0.000,0.000,0.000,1.00,1.00,0,0.887,11,11,38.1,0.000,-101,1,4.003,0.000,222244200144000044000244000444000444
10000,1274634,993,39,27,32.99,33,7,1.000,33,32.99,0,15,0,18,0,0,15,0,18,0,0,1.00,0.455,1.717,2.646,1.573,10.257,10.257,0.000,2.00,2.00,0,0.696,11,11,27.2,0.000,-26,1,1.573,0.000,0004444000444400224440022244002224400222440022224
10000,1274635,1,39,17,82.53,81,9,1.006,81,82.53,1,35,0,45,0,1,35,0,45,0,0,1.00,0.424,7.850,3.298,7.309,0.000,0.000,0.000,1.75,1.75,0,0.440,8,8,24.7,0.763,450,0,0.000,0.000,444422222444442222444442222444444222444414222444444222444442222444442222444422222
10000,1274636,993,39,20,57.16,41,8,0.985,41,57.16,17,9,0,15,4,17,9,0,15,4,4,6.00,0.157,5.145,2.280,6.000,13.407,13.407,0.000,0.50,0.50,0,0.529,11,11,37.4,0.000,-88,1,6.000,0.000,0001111100011111000444110024444100224441002244410022244100020001
10000,1274637,1,39,22,49.18,49,7,1.004,49,49.18,0,26,0,23,0,0,26,0,23,0,0,1.00,0.529,4.898,2.860,4.251,0.686,0.686,0.000,3.25,3.25,0,0.570,7,7,34.3,0.306,251,0,0.000,0.000,4444444244444422244442222444222224422222242222222
10000,1274638,993,39,34,20.75,21,7,0.988,21,20.75,0,10,0,11,0,0,10,0,11,0,0,1.00,0.482,3.323,2.516,5.732,0.599,0.599,0.000,3.25,3.25,0,0.878,13,10,17.4,0.000,-208,1,5.732,0.000,0000444000044400024440022244002222000022000000000
10000,1274639,1,39,22,44.79,37,7,1.211,39,47.21,0,5,0,34,0,0,5,0,32,0,0,1.00,0.112,1.877,2.306,0.441,0.445,0.307,0.138,0.00,0.00,0,0.598,11,11,29.9,0.000,-72,2,0.000,0.441,4440044444444444400444400004440000444422444442224
10000,1274640,1,39,17,81.46,64,8,1.006,64,81.46,17,17,0,30,5,17,17,0,30,0,5,5.22,0.209,2.303,2.720,3.046,0.006,0.000,0.006,1.00,1.00,0,0.443,11,11,32.4,0.000,-112,2,0.000,3.046,1144444411444444111444441122444411222444112224441122224411222224
10000,1274644,127,38,30,25.46,20,7,1.273,20,25.46,0,0,0,20,0,0,0,0,20,0,0,1.00,0.000,2.997,2.160,3.398,2.723,0.000,2.723,0.00,0.00,0,0.793,3,3,-8.7,0.102,15,0,0.000,3.398,4444444444444444000444000004000000000000000000000
10000,1274646,1,38,17,72.97,64,8,1.106,64,72.97,2,42,0,20,7,2,42,0,20,7,7,1.12,0.576,0.919,2.720,1.916,0.084,0.000,0.084,2.50,3.50,0,0.468,14,14,38.0,0.000,-202,2,0.000,1.916,4444411244442244442222244222222242222222422222224222222242222224
10000,1274647,6,38,26,26.31,28,7,0.940,42,39.47,0,16,0,26,0,0,4,0,24,0,0,1.00,0.152,1.756,2.132,4.053,0.343,0.343,0.000,0.75,0.75,0,0.780,13,13,20.5,0.000,-265,1,4.053,0.000,2444444024444400224440000444000004400000440000444
10000,1274651,1074,38,38,14.53,18,6,0.937,19,15.47,0,2,5,12,0,0,2,5,11,0,0,1.00,0.138,2.628,2.582,5.739,0.000,0.000,0.000,1.25,1.25,0,1.000,11,11,37.4,0.000,-56,1,5.739,0.000,000444000444002444002443000033000033
10000,1274652,1,38,26,33.27,29,6,1.040,29,33.27,3,12,0,14,3,3,12,0,14,0,3,1.58,0.361,1.023,2.340,0.007,0.000,0.000,0.000,0.00,0.00,0,0.693,4,4,2.4,0.491,1813,0,0.000,0.000,222222202222000442004441044441444441
10000,1274653,1,38,19,58.53,49,7,0.976,49,58.53,11,7,0,31,0,11,7,0,31,0,0,1.68,0.120,0.398,2.470,0.000,0.000,0.000,0.000,0.00,0.00,0,0.523,11,11,38.1,0.000,-99,1,0.000,0.000,4444444444444444444444441444411114421111242211222
10000,1274656,1,38,19,59.88,64,8,0.936,64,59.88,0,28,0,36,0,0,28,0,36,0,0,1.00,0.468,5.564,3.040,10.928,0.004,0.000,0.004,5.25,5.25,0,0.517,8,8,22.4,0.625,399,0,0.000,0.000,4444444444444444444444444442222444222222442222224422222244222222
10000,1274659,1,38,24,36.63,38,7,0.977,43,41.51,0,17,1,25,0,0,17,1,20,0,0,1.00,0.464,2.661,2.540,7.261,0.000,0.000,0.000,2.50,2.50,0,0.661,11,11,32.3,0.000,-81,1,7.261,0.000,4000004444444444020444022204422222440222244022223
10000,1274660,1,38,22,45.25,49,7,0.984,49,45.25,0,18,6,25,0,0,18,6,25,0,0,1.00,0.398,3.715,2.860,3.299,0.000,0.000,0.000,0.00,0.00,0,0.595,11,11,25.7,0.000,-45,1,3.299,0.000,4444444442224442222244223224422332442233244443444
10000,1274661,1,38,35,18.14,18,6,0.955,18,18.14,1,17,0,0,5,1,17,0,0,0,5,1.25,0.937,0.136,2.380,0.000,0.000,0.000,0.000,0.00,0.00,0,0.939,8,8,16.0,0.889,1285,0,0.000,0.000,222222222222200022000002000002000001
10000,1274662,1,38,28,28.08,25,6,1.040,25,28.08,2,14,0,9,4,2,14,0,9,0,4,1.38,0.499,4.307,2.296,4.858,0.000,0.000,0.000,3.51,5.75,0,0.755,7,7,23.2,0.624,555,0,0.000,0.000,222222422222440022400002400001444041
10000,1274663,1,38,19,63.52,64,8,0.993,64,63.52,0,17,0,47,0,0,17,0,47,0,0,1.00,0.268,6.316,3.040,3.900,0.374,0.272,0.102,0.25,0.25,0,0.502,7,7,29.9,0.303,441,0,0.000,0.000,4444442244444422444444224444442244444422444444224444442244444222
10000,1274664,1,38,24,31.70,34,7,0.932,41,38.23,0,28,0,13,0,0,21,0,13,0,0,1.00,0.662,3.346,2.277,2.177,2.578,2.555,0.023,7.50,7.50,0,0.710,6,6,16.4,0.117,199,0,0.000,0.000,0002222000222200224440022444022244400222440022244
10000,1274665,993,38,21,48.08,49,7,0.981,49,48.08,0,7,0,42,0,0,7,0,42,0,0,1.00,0.146,3.347,2.730,5.752,2.457,2.457,0.000,0.75,0.75,0,0.577,14,14,23.9,0.000,-235,1,5.752,0.000,4444444444444444444444444444444444422244442222444
10000,1274666,1056,38,20,42.99,29,9,0.977,46,59.60,15,0,0,31,0,15,0,0,14,0,0,5.46,0.000,5.577,1.601,11.102,0.078,0.000,0.078,0.00,0.00,1,0.610,8,8,70.8,0.893,325,0,0.000,0.000,000000000000000000000000000000000000011110044011111044011111444000100444000004444
10000,1274667,1090,38,25,34.50,36,6,1.045,36,34.50,0,16,6,14,0,0,16,6,14,0,0,1.00,0.464,2.595,2.600,1.827,0.003,0.000,0.003,2.12,3.00,0,0.681,14,14,33.0,0.000,-233,2,0.000,1.827,444444442244422224322224322224332233
10000,1274668,993,38,36,17.58,23,7,0.837,23,17.58,0,5,4,14,0,0,5,4,14,0,0,1.00,0.284,2.525,2.808,5.749,0.000,0.000,0.000,3.00,3.00,0,0.954,11,11,36.4,0.000,-134,1,5.749,0.000,0000444000044400033440022344002224400000440000003
10000,1274669,1,38,32,20.67,19,7,0.984,20,21.65,2,5,0,13,3,2,5,0,12,0,3,1.45,0.242,2.051,2.192,8.160,9.836,9.836,0.000,2.50,2.50,0,0.880,11,11,31.4,0.000,-83,1,8.160,0.000,0440400444444044220004222100000100000000000000000
10000,1274670,1000,38,34,19.13,20,6,0.956,20,19.13,0,9,0,11,0,0,9,0,11,0,0,1.00,0.471,2.957,2.448,5.880,0.000,0.000,0.000,0.00,0.00,0,0.915,11,11,33.7,0.000,-27,1,5.880,0.000,000444000044000244002244002224002224
10000,1274671,993,38,30,24.12,28,7,0.910,31,26.85,0,12,3,16,0,0,12,3,13,0,0,1.00,0.498,4.407,2.600,8.118,0.000,0.000,0.000,1.95,2.75,0,0.814,13,13,17.9,0.000,-245,1,8.118,0.000,0000044000444400224440022244002224400222330000203
10000,1274672,1,38,21,47.81,45,7,1.063,49,52.06,0,0,0,49,0,0,0,0,45,0,0,1.00,0.000,2.336,2.510,6.108,0.000,0.000,0.000,0.00,0.00,0,0.578,6,6,3.6,0.311,725,0,0.000,0.000,4444440444444044444404444440444444444444444444444
10000,1274673,6,38,26,32.78,34,6,0.978,34,32.78,0,0,1,33,0,0,0,1,33,0,0,1.00,0.000,2.915,2.600,11.800,0.324,0.324,0.000,0.00,0.00,0,0.699,11,11,38.0,0.000,-33,1,11.800,0.000,444444444444440044434444444444444444
10000,1274674,1,38,25,34.33,30,7,1.073,30,34.33,2,10,0,18,0,2,10,0,18,0,0,1.18,0.291,4.704,2.300,2.847,1.201,0.000,1.201,0.00,0.00,0,0.683,6,6,-3.8,0.485,152,0,0.000,0.000,4444444444440044400004400000411000022220002222220
10000,1274677,1121,37,17,68.64,64,8,1.072,64,68.64,0,33,0,31,0,0,33,0,31,0,0,1.00,0.481,7.026,2.720,6.466,0.000,0.000,0.000,2.24,3.00,0,0.483,14,14,34.2,0.000,-541,2,0.000,6.466,2222444422244444222444442224444422244444222244442222224422222224
10000,1274680,1000,37,28,27.39,22,7,1.054,22,27.39,4,5,0,13,3,4,5,0,13,3,3,1.59,0.183,4.454,2.128,5.215,0.010,0.000,0.010,1.25,1.25,0,0.764,11,11,33.7,0.000,-42,2,0.000,5.215,0000000000004400004440001144000214400022440012244
10000,1274681,1,37,25,34.33,30,7,1.073,30,34.33,2,10,0,18,0,2,10,0,18,0,0,1.18,0.291,3.722,2.300,7.002,0.469,0.000,0.469,0.00,0.00,0,0.683,6,6,-3.4,0.665,146,0,0.000,0.000,4444444444440044400004400000411000022220002222220
10000,1274682,1128,37,12,133.63,81,9,0.840,81,133.63,78,3,0,0,2,78,3,0,0,2,2,23.50,0.022,2.335,2.328,0.000,0.000,0.000,0.000,0.00,0.00,0,0.346,7,7,42.3,0.253,426,0,0.000,0.000,111111111111111111111111111111121111111122111111111111111111111111111111111111111
10000,1274683,1,37,24,37.42,32,7,1.169,32,37.42,0,9,0,23,0,0,9,0,23,0,0,1.00,0.241,1.264,2.304,1.443,-0.000,0.000,-0.000,0.90,1.25,0,0.654,8,8,9.6,0.707,272,0,0.000,0.000,0004444000444400444440024444002244400222440002224
10000,1274684,1074,37,26,32.20,33,7,1.039,33,32.20,0,23,4,6,0,0,23,4,6,0,0,1.00,0.714,0.000,2.478,1.613,0.115,0.000,0.115,2.30,6.25,0,0.705,11,11,36.9,0.000,-92,2,0.000,1.613,2222222202224400222440022244000222200002230000333
10000,1274685,1,37,22,42.28,35,6,1.113,35,42.28,3,8,0,24,3,3,8,0,24,0,3,1.54,0.189,0.342,2.244,0.039,0.789,0.587,0.203,0.75,0.75,0,0.615,8,8,13.8,0.872,976,0,0.000,0.000,422222444422444442444444444404114441
10000,1274686,1,37,22,41.76,44,7,1.006,49,46.79,0,16,5,28,0,0,16,5,23,0,0,1.00,0.383,2.174,2.607,10.696,0.004,0.000,0.004,1.00,1.00,0,0.619,7,7,0.1,0.481,444,0,0.000,0.000,4000004442224442222244223224422332444233444444444
10000,1274687,1,37,21,46.79,49,7,1.006,49,46.79,0,16,5,28,0,0,16,5,28,0,0,1.00,0.342,0.975,2.730,0.667,0.000,0.000,0.000,0.25,0.25,0,0.585,14,14,37.9,0.000,-288,2,0.000,0.667,4444444442224442222244223224422332444233444444444
10000,1274693,1122,37,34,17.98,18,6,0.999,19,18.98,0,10,0,9,0,0,9,0,9,0,0,1.00,0.501,3.414,2.258,4.957,1.575,1.575,0.000,3.29,5.75,0,0.943,11,11,37.2,0.000,-67,1,4.957,0.000,000024000004002224002224002244000444
10000,1274694,1,37,31,21.65,20,7,0.984,20,21.65,2,5,0,13,3,2,5,0,13,0,3,1.45,0.231,2.101,2.232,2.290,0.000,0.000,0.000,1.25,1.25,0,0.860,11,11,30.5,0.000,-139,1,2.290,0.000,0444400444444044220004222100000100000000000000000
10000,1274695,1,37,18,61.88,64,8,1.023,64,61.88,0,14,7,43,0,0,14,7,43,0,0,1.00,0.226,6.095,2.880,14.798,0.634,0.634,0.000,1.75,1.75,0,0.508,6,6,5.0,0.278,292,0,0.000,0.000,4444444424444444224444442244444422344444223344442233444422332444
10000,1274696,1,37,20,52.50,61,8,0.861,61,52.50,0,26,0,35,0,0,26,0,35,0,0,1.00,0.495,4.061,3.080,11.883,0.000,0.000,0.000,0.00,0.00,0,0.552,11,11,29.9,0.000,-29,1,11.883,0.000,4444444444444444444440044442220444222224442222224422222244222222
10000,1274697,1,37,29,25.66,26,7,0.987,26,25.66,0,5,0,21,0,0,5,0,21,0,0,1.00,0.195,0.000,2.424,0.331,0.000,0.000,0.000,2.00,2.00,0,0.790,11,11,33.2,0.000,-83,1,0.331,0.000,0004444000444400044440002444000244400002440000224
10000,1274698,1,37,27,28.53,27,6,1.057,27,28.53,0,0,0,27,0,0,0,0,27,0,0,1.00,0.000,1.669,2.322,1.644,0.000,0.000,0.000,0.00,0.00,0,0.749,8,8,7.8,0.657,263,0,0.000,0.000,044444044444004444004444004444044444
10000,1274699,1,37,20,50.75,49,7,1.036,49,50.75,0,0,0,49,0,0,0,0,49,0,0,1.00,0.000,1.319,2.600,0.001,0.225,0.000,0.225,0.00,0.00,0,0.562,2,2,-18.6,0.949,126,0,0.000,0.000,4444444444444444444444444444444444444444444444444
10000,1274700,1,37,29,25.44,29,7,0.877,29,25.44,0,11,0,18,0,0,11,0,18,0,0,1.00,0.432,0.790,2.610,1.554,0.000,0.000,0.000,5.00,5.00,0,0.793,11,11,38.0,0.000,-175,1,1.554,0.000,0000044000044400244440022444002244400222440002224
10000,1274701,1,37,31,22.46,25,5,1.045,25,22.46,0,1,7,17,0,0,1,7,17,0,0,1.00,0.045,1.791,2.542,1.927,0.000,0.000,0.000,0.00,0.00,0,0.844,11,11,18.1,0.000,-55,2,0.000,1.927,4444444444444444333423333
10000,1274703,1,37,29,19.47,25,7,0.950,43,36.57,0,27,9,7,0,0,11,9,5,0,0,1.00,0.565,1.907,2.217,2.680,0.009,0.000,0.009,2.00,2.00,0,0.906,7,6,5.2,0.222,1,0,2.680,0.000,0000000000000402222240222204023300002333000333344
10000,1274704,315,36,18,57.75,42,9,1.375,42,57.75,0,0,0,42,0,0,0,0,42,0,0,1.00,0.000,3.528,2.088,0.225,3.725,0.000,3.725,0.00,0.00,0,0.526,11,11,37.2,0.000,-53,2,0.000,0.225,044444444000444444000044444000004444000004444000004444000004444000004444000000444
10000,1274705,1005,36,21,43.81,36,6,1.217,36,43.81,0,0,0,36,0,0,0,0,36,0,0,1.00,0.000,1.889,2.184,0.180,2.344,0.000,2.344,0.00,0.00,0,0.604,11,11,33.8,0.000,-8,2,0.000,0.180,444444444444444444444444444444444444
10000,1274706,1,36,21,45.25,49,7,0.984,49,45.25,0,18,6,25,0,0,18,6,25,0,0,1.00,0.398,0.708,2.730,0.673,0.000,0.000,0.000,2.50,2.50,0,0.595,13,13,12.7,0.000,-374,1,0.673,0.000,4444444442224442222244223224422332442233244443444
10000,1274707,1,36,28,11.32,10,6,1.029,28,29.84,1,13,0,14,4,1,0,0,9,0,0,1.38,0.000,0.036,0.988,0.015,0.180,0.000,0.180,1.00,1.00,0,1.000,8,8,79.4,0.207,353,0,0.000,0.000,000000000000000000000000444400444441
10000,1274708,934,36,23,38.92,36,9,1.081,36,38.92,0,0,0,36,0,0,0,0,36,0,0,1.00,0.000,5.239,2.392,3.099,0.079,0.000,0.079,0.00,0.00,0,0.641,11,11,33.9,0.000,-32,2,0.000,3.099,000000000000000000000044440000444444000444444000444444000444444000044444000004440
10000,1274710,103,36,17,70.61,64,8,1.103,64,70.61,0,18,0,46,0,0,18,0,46,0,0,1.00,0.255,4.714,2.720,9.010,0.139,0.000,0.139,1.00,1.00,0,0.476,4,4,33.4,0.581,871,0,0.000,0.000,4444444444444444444444444442244444222244442222444422224444222244
10000,1274711,1,36,36,11.95,12,7,0.996,12,11.95,0,2,0,10,0,0,2,0,10,0,0,1.00,0.167,0.000,1.600,0.202,0.000,0.000,0.000,0.00,0.00,0,1.000,11,11,25.0,0.000,-148,1,0.202,0.000,0044000444440044000004000000200000020000000000000
10000,1274715,1,36,20,47.55,49,7,0.970,49,47.55,0,18,0,31,0,0,18,0,31,0,0,1.00,0.379,2.646,2.600,0.475,1.092,0.000,1.092,0.75,0.75,0,0.580,6,6,35.9,0.197,216,0,0.000,0.000,4444444444444424444442224444222244422222442222244
10000,1274719,6,36,29,20.49,20,5,1.024,25,25.61,0,12,0,13,0,0,12,0,8,0,0,1.00,0.586,3.921,1.979,4.132,0.780,0.780,0.000,2.00,3.00,0,0.884,6,6,39.2,0.400,203,0,0.000,0.000,4444044240422202222022220
10000,1274720,6,36,35,15.35,16,7,0.959,17,16.31,0,0,0,17,0,0,0,0,16,0,0,1.00,0.000,1.365,2.214,0.779,0.000,0.000,0.000,0.00,0.00,0,1.000,7,7,8.2,0.699,128,0,0.000,0.000,4444444444444440000004000000000000000000000000000
10000,1274722,1,36,20,47.22,49,7,0.984,49,47.22,0,22,2,25,0,0,22,2,25,0,0,1.00,0.466,5.854,2.600,9.753,0.000,0.000,0.000,2.50,2.50,0,0.582,11,11,29.8,0.000,-28,1,9.753,0.000,4444444442222442222244223224422322442222244444444
10000,1274723,993,36,28,24.75,33,7,0.971,33,24.75,0,18,15,0,0,0,18,15,0,0,0,1.00,0.727,0.000,1.700,0.000,0.000,0.000,0.000,4.00,4.00,0,0.804,10,10,20.5,0.000,-183,1,0.000,0.000,0033333000333300222330022223002222300222230002223
10000,1274724,1,36,27,27.04,28,7,0.966,28,27.04,0,0,0,28,0,0,0,0,28,0,0,1.00,0.000,0.053,2.376,0.026,0.000,0.000,0.000,0.00,0.00,0,0.769,0,0,1.0,0.305,1729,0,0.000,0.000,4400000440000044000004400004444004444444444444444
10000,1274725,1,36,19,52.50,61,8,0.861,61,52.50,0,18,0,43,0,0,18,0,43,0,0,1.00,0.343,4.381,2.926,16.340,0.000,0.000,0.000,1.25,1.25,0,0.552,11,11,32.5,0.000,-166,1,16.340,0.000,4444444444444444444400444442220444222224442222244442222444442444
