step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep
110000,586,1.475,0.029,10.25,15381,14287,121,0,973,0,313451.5,4421.9,0.003,0.377,0.617,0.004,1049,9.15,2.83,0.02,0.37,0.06,0.91,0.02,0.34,9.06,2.36,0.00,0.00,0.005,0.063,50,0.485,0.213,0.782,0.000,0.005,1639,1035,1,1.000,0.000,0.003,21560,0.119,0.052,0.000,31.34,5680,0,4421.864,0.000,0.000,131908,1.00,12.68,0.000,0.000,0.000,7,9,10,51,5362,0.020,0.00,0.0059,0.012,0,0.059,0.000,0.127,0.000,3.22,1.92,7.85,0.00,0.002,1.00,1.01,1.00,0.059,0.00324,18.03,0.4984,7.25,138366.7,139820.4,114.465,0.0560,31.289,36.346,0.298,0.239
120000,580,1.496,0.030,10.33,15527,14363,134,0,1036,1,313726.7,4536.6,0.004,0.374,0.618,0.004,1087,9.09,1.80,0.01,0.18,0.02,0.41,0.01,0.29,9.04,1.65,0.00,0.00,0.001,0.016,50,0.438,0.214,0.781,0.000,0.005,1594,1064,1,1.000,0.000,0.003,22886,0.123,0.051,0.000,31.36,5871,0,4536.566,0.000,0.000,127806,1.01,12.73,0.000,0.000,0.000,7,9,10,26,5270,0.020,0.00,0.0060,0.010,1,0.058,0.000,0.128,0.000,3.27,1.88,7.86,0.00,0.000,1.01,1.01,1.01,0.058,0.00327,18.03,0.5130,6.96,138363.6,139827.0,114.442,0.0594,31.304,36.374,0.298,0.239
130000,579,1.417,0.029,10.29,15541,14337,134,0,1071,0,314158.6,4563.5,0.004,0.374,0.619,0.004,1042,9.25,1.89,0.01,0.11,0.03,0.48,0.00,0.00,9.22,1.79,0.00,0.00,0.002,0.028,51,0.392,0.211,0.788,0.000,0.002,1542,1004,2,0.667,0.000,0.000,22918,0.108,0.052,0.000,31.38,5907,0,4563.530,0.000,0.002,132347,1.00,12.77,0.000,0.000,0.000,8,9,10,28,5358,0.020,0.00,0.0059,0.005,0,0.060,0.000,0.125,0.000,3.31,1.95,7.90,0.00,0.000,1.00,1.00,1.01,0.060,0.00327,18.10,0.5164,9.71,138424.5,139833.5,114.363,0.0598,31.323,36.348,0.298,0.239
140000,574,1.500,0.029,10.21,14654,13556,148,0,955,0,312754.3,4314.3,0.003,0.371,0.623,0.003,1058,9.17,2.18,0.07,1.63,0.01,0.10,0.04,0.71,9.05,1.80,0.00,0.00,0.000,0.006,65,0.322,0.209,0.782,0.000,0.009,1416,867,2,0.462,0.159,0.005,20537,0.114,0.049,0.000,31.23,5664,0,4314.291,0.000,0.000,110386,1.03,13.09,0.000,0.000,0.000,8,9,10,39,5262,0.020,0.00,0.0060,0.012,0,0.051,0.000,0.114,0.000,3.25,2.02,7.71,0.00,0.000,1.02,1.02,1.03,0.051,0.00332,18.18,0.4874,5.96,138392.6,139840.1,114.431,0.0563,31.171,36.097,0.298,0.239
150000,589,1.523,0.029,10.25,14868,13787,150,0,916,0,312216.6,4283.4,0.003,0.370,0.624,0.003,1061,8.90,1.83,0.00,0.04,0.00,0.06,0.03,0.46,8.87,1.73,0.00,0.00,0.002,0.041,60,0.392,0.217,0.779,0.000,0.003,1460,870,2,0.560,0.260,0.005,20704,0.108,0.047,0.000,31.18,5529,0,4283.408,0.000,0.000,111676,1.00,13.38,0.000,0.000,0.000,7,9,10,23,5244,0.020,0.00,0.0060,0.008,1,0.052,0.000,0.115,0.000,3.30,2.00,7.64,0.00,0.000,1.00,1.00,1.00,0.052,0.00321,18.21,0.4848,4.73,138374.2,139846.9,114.458,0.0566,31.117,36.094,0.297,0.239
160000,605,1.440,0.028,10.33,14886,13693,160,0,1017,0,312287.7,4381.1,0.003,0.367,0.627,0.003,1106,9.22,2.23,0.00,0.07,0.02,0.49,0.01,0.24,9.19,2.12,0.00,0.00,0.001,0.021,69,0.400,0.226,0.770,0.000,0.003,1417,870,1,0.549,0.451,0.002,20577,0.108,0.049,0.000,31.17,5695,0,4381.137,0.000,0.000,116351,1.00,12.99,0.000,0.000,0.000,8,9,10,31,5580,0.021,0.00,0.0056,0.010,0,0.054,0.000,0.115,0.000,3.29,2.02,7.73,0.00,0.000,1.00,1.00,1.00,0.054,0.00307,18.12,0.4956,8.06,138411.8,139853.8,114.543,0.0571,31.119,36.058,0.298,0.239
170000,575,1.494,0.029,10.30,14668,13559,162,0,977,0,311587.2,4304.1,0.003,0.369,0.625,0.003,1046,9.14,2.41,0.07,0.99,0.02,0.39,0.02,0.33,9.03,2.18,0.00,0.00,0.001,0.015,62,0.393,0.200,0.791,0.000,0.009,1322,832,3,0.510,0.049,0.005,21723,0.105,0.049,0.000,31.12,5718,0,4304.123,0.000,0.000,114287,1.03,13.11,0.000,0.000,0.000,8,9,10,40,5257,0.020,0.00,0.0060,0.009,0,0.053,0.000,0.115,0.000,3.26,2.02,7.73,0.00,0.000,1.02,1.03,1.05,0.053,0.00326,18.09,0.4870,6.71,138413.5,139860.6,114.628,0.0567,31.066,35.996,0.297,0.239
180000,583,1.505,0.029,10.24,14799,13709,140,0,942,1,311847.2,4286.8,0.003,0.377,0.616,0.004,1073,9.16,1.82,0.00,0.00,0.04,0.58,0.01,0.12,9.11,1.61,0.00,0.00,0.002,0.026,58,0.436,0.213,0.780,0.000,0.007,1448,969,2,0.563,0.329,0.003,24599,0.108,0.050,0.000,31.15,5811,0,4286.820,0.000,0.000,120525,1.00,12.79,0.000,0.000,0.000,8,9,10,26,5340,0.020,0.00,0.0059,0.015,0,0.055,0.000,0.117,0.000,3.24,2.03,7.79,0.00,0.000,1.00,1.00,1.00,0.055,0.00328,18.07,0.4844,6.55,138404.2,139867.5,114.621,0.0558,31.088,36.108,0.296,0.239
190000,571,1.550,0.029,10.30,14887,13796,133,0,970,0,311058.2,4341.0,0.002,0.376,0.618,0.004,1049,9.05,2.13,0.02,0.43,0.00,0.08,0.02,0.46,9.00,2.03,0.00,0.00,0.000,0.007,66,0.450,0.200,0.797,0.000,0.004,1462,967,2,0.590,0.347,0.004,26610,0.108,0.048,0.000,31.10,5652,0,4341.011,0.000,0.000,118831,1.01,12.83,0.000,0.000,0.000,8,9,10,35,5168,0.020,0.00,0.0061,0.004,0,0.054,0.000,0.120,0.000,3.22,1.99,7.76,0.00,0.000,1.01,1.01,1.03,0.054,0.00333,18.07,0.4910,4.15,138405.4,139874.3,114.675,0.0571,31.042,36.041,0.296,0.239
200000,587,1.493,0.030,10.37,15155,13973,147,0,1019,0,311854.7,4372.2,0.003,0.385,0.609,0.003,1052,9.11,2.13,0.01,0.12,0.00,0.04,0.03,0.51,9.08,2.08,0.00,0.00,0.000,0.002,58,0.402,0.242,0.753,0.000,0.005,1508,942,3,0.497,0.000,0.003,24442,0.110,0.052,0.000,31.16,5896,0,4372.184,0.000,0.000,133551,1.00,12.84,0.000,0.000,0.000,8,9,10,35,5350,0.020,0.00,0.0059,0.002,0,0.059,0.000,0.123,0.000,3.28,2.01,7.83,0.00,0.000,1.00,1.00,1.01,0.059,0.00328,18.08,0.4961,8.28,138412.3,139881.4,114.597,0.0585,31.103,36.166,0.296,0.239
210000,595,1.464,0.029,10.31,14863,13724,142,0,989,0,311173.3,4246.6,0.003,0.388,0.605,0.004,1091,9.08,1.74,0.00,0.04,0.00,0.04,0.05,0.60,9.03,1.78,0.00,0.00,0.002,0.041,61,0.301,0.222,0.768,0.000,0.010,1522,946,2,0.847,0.000,0.008,25132,0.112,0.050,0.000,31.08,5921,0,4246.616,0.000,0.000,136515,1.00,13.04,0.000,0.000,0.000,8,9,10,24,5401,0.021,0.00,0.0058,0.008,0,0.060,0.000,0.121,0.000,3.31,2.01,7.75,0.00,0.000,1.00,1.00,1.00,0.060,0.00325,18.03,0.4801,8.44,138441.8,139888.7,114.728,0.0554,31.028,36.124,0.298,0.239
220000,588,1.495,0.029,10.45,14849,13751,150,0,955,0,311653.2,4207.0,0.004,0.378,0.614,0.004,1074,8.98,1.97,0.02,0.46,0.01,0.33,0.00,0.08,8.95,1.84,0.00,0.00,0.001,0.019,50,0.374,0.223,0.774,0.000,0.003,1491,986,2,0.793,0.000,0.002,23833,0.117,0.049,0.000,31.12,5778,0,4207.022,0.000,0.000,126706,1.00,13.11,0.000,0.000,0.000,7,9,10,37,5282,0.020,0.00,0.0059,0.014,0,0.057,0.000,0.114,0.000,3.27,2.00,7.81,0.00,0.000,1.00,1.01,1.00,0.057,0.00323,18.14,0.4764,3.85,138439.8,139896.1,114.586,0.0562,31.062,35.967,0.297,0.239
230000,585,1.493,0.030,10.46,14727,13654,145,0,931,0,310846.8,4148.7,0.004,0.369,0.623,0.004,1039,9.32,2.06,0.01,0.13,0.01,0.08,0.00,0.08,9.29,2.06,0.00,0.00,0.002,0.042,64,0.296,0.229,0.766,0.000,0.005,1438,917,2,0.795,0.000,0.002,25025,0.111,0.050,0.000,31.03,5804,0,4148.724,0.000,0.000,124653,1.01,12.96,0.000,0.000,0.000,8,9,10,31,5450,0.021,0.00,0.0057,0.010,0,0.057,0.000,0.113,0.000,3.31,2.05,7.77,0.00,0.000,1.01,1.01,1.01,0.057,0.00316,18.13,0.4688,4.48,138436.6,139902.9,114.678,0.0539,30.978,35.849,0.296,0.239
240000,581,1.508,0.029,10.59,14644,13541,157,0,950,0,310477.6,4250.4,0.004,0.369,0.622,0.005,1060,9.06,1.61,0.03,0.66,0.00,0.04,0.01,0.12,9.03,1.59,0.00,0.00,0.000,0.002,65,0.410,0.238,0.757,0.000,0.005,1442,933,2,0.787,0.000,0.002,26336,0.108,0.051,0.000,31.00,5752,0,4250.351,0.000,0.000,125471,1.01,13.07,0.000,0.000,0.000,8,9,10,21,5264,0.020,0.00,0.0059,0.009,0,0.058,0.000,0.112,0.000,3.31,1.99,7.84,0.00,0.000,1.01,1.01,1.04,0.058,0.00320,18.09,0.4808,4.28,138454.3,139909.9,114.751,0.0558,30.947,35.887,0.296,0.239
250000,576,1.566,0.029,10.52,14447,13438,155,0,859,0,310414.6,4140.5,0.004,0.366,0.626,0.004,1020,9.08,1.82,0.00,0.00,0.03,0.55,0.04,0.58,9.01,1.67,0.00,0.00,0.002,0.029,56,0.361,0.198,0.799,0.000,0.003,1432,891,2,0.800,0.000,0.007,25257,0.106,0.049,0.000,31.00,5750,0,4140.529,0.000,0.002,119978,1.00,13.10,0.000,0.000,0.000,8,9,10,26,5229,0.020,0.00,0.0060,0.007,0,0.056,0.000,0.110,0.000,3.25,2.02,7.81,0.00,0.000,1.00,1.00,1.00,0.056,0.00322,18.19,0.4675,4.25,138437.5,139916.7,114.651,0.0535,30.940,35.874,0.296,0.239
260000,601,1.460,0.029,10.68,14983,13870,136,0,952,1,309888.5,4268.2,0.004,0.355,0.638,0.004,1069,8.93,2.17,0.01,0.09,0.01,0.08,0.01,0.24,8.91,2.15,0.00,0.00,0.002,0.041,58,0.406,0.226,0.767,0.000,0.007,1419,1023,2,0.636,0.168,0.003,22508,0.117,0.054,0.000,30.95,5803,0,4268.192,0.000,0.000,113866,1.00,13.35,0.000,0.000,0.000,8,9,10,34,5369,0.020,0.00,0.0058,0.003,0,0.055,0.000,0.113,0.000,3.22,1.98,7.70,0.00,0.000,1.00,1.00,1.01,0.055,0.00298,18.17,0.4819,7.07,138464.3,139923.8,114.721,0.0548,30.898,35.718,0.295,0.238
270000,588,1.477,0.028,10.64,15430,14331,137,0,975,0,311012.3,4368.2,0.004,0.351,0.641,0.004,1060,8.68,1.60,0.03,0.62,0.00,0.06,0.00,0.04,8.64,1.64,0.00,0.00,0.000,0.007,58,0.337,0.202,0.793,0.000,0.005,1570,1251,2,0.782,0.000,0.002,23776,0.119,0.050,0.000,31.08,6011,0,4368.239,0.000,0.000,120320,1.02,13.54,0.000,0.000,0.000,8,9,10,23,5105,0.019,0.00,0.0061,0.009,0,0.058,0.000,0.118,0.000,3.24,2.00,7.66,0.00,0.000,1.01,1.01,1.04,0.058,0.00297,18.14,0.4936,5.78,138494.9,139931.1,114.626,0.0569,31.021,35.831,0.296,0.239
280000,590,1.505,0.029,10.72,15563,14494,123,0,944,0,310467.4,4297.9,0.005,0.345,0.646,0.005,1030,8.56,1.73,0.00,0.00,0.00,0.04,0.00,0.00,8.56,1.72,0.00,0.00,0.000,0.002,55,0.298,0.205,0.795,0.000,0.000,1667,1289,2,0.651,0.076,0.000,27461,0.114,0.052,0.000,31.01,6247,0,4297.899,0.000,0.000,121912,1.00,13.76,0.000,0.000,0.000,8,8,9,30,5051,0.019,0.00,0.0061,0.008,0,0.059,0.000,0.117,0.000,3.17,1.95,7.60,0.00,0.000,1.00,1.00,1.00,0.059,0.00287,18.10,0.4848,8.13,138469.8,139938.6,114.734,0.0548,30.949,35.662,0.297,0.239
290000,606,1.413,0.029,10.70,15664,14627,130,0,891,0,311150.5,4224.5,0.005,0.345,0.646,0.004,1011,8.61,2.35,0.01,0.37,0.01,0.29,0.04,0.75,8.54,2.05,0.00,0.00,0.002,0.041,58,0.347,0.252,0.743,0.000,0.005,1591,1253,3,0.713,0.000,0.005,28572,0.113,0.051,0.000,31.05,6232,0,4224.479,0.000,0.000,119346,1.01,13.83,0.000,0.000,0.000,8,8,9,42,5219,0.020,0.00,0.0060,0.010,0,0.058,0.000,0.118,0.000,3.17,2.01,7.54,0.00,0.000,1.00,1.00,1.02,0.058,0.00279,18.17,0.4768,6.65,138516.3,139946.2,114.613,0.0545,31.003,35.765,0.297,0.238
300000,602,1.504,0.028,10.74,15545,14392,134,0,1023,0,310986.2,4401.8,0.004,0.332,0.658,0.005,1035,8.59,1.81,0.03,0.73,0.01,0.12,0.00,0.00,8.55,1.81,0.00,0.00,0.002,0.041,56,0.309,0.223,0.772,0.000,0.005,1606,1327,3,0.691,0.000,0.000,27468,0.124,0.050,0.000,31.06,6226,0,4401.781,0.000,0.000,111462,1.01,13.69,0.000,0.000,0.000,8,8,9,23,5173,0.020,0.00,0.0060,0.007,0,0.056,0.000,0.114,0.000,3.19,2.00,7.56,0.00,0.000,1.01,1.01,1.03,0.056,0.00272,18.10,0.4978,5.07,138480.9,139954.2,114.688,0.0577,30.993,35.526,0.297,0.239
310000,598,1.476,0.029,10.79,15733,14598,132,0,1007,0,311503.3,4411.9,0.004,0.336,0.654,0.006,1025,8.64,2.85,0.00,0.00,0.01,0.13,0.03,0.55,8.60,2.75,0.00,0.00,0.003,0.050,55,0.371,0.191,0.803,0.000,0.007,1735,1466,2,0.784,0.033,0.005,30170,0.117,0.049,0.000,31.12,6298,0,4411.940,0.000,0.002,113206,1.00,13.83,0.000,0.000,0.000,8,8,9,50,5165,0.020,0.00,0.0061,0.010,0,0.056,0.000,0.116,0.000,3.15,2.02,7.39,0.00,0.000,1.00,1.00,1.00,0.056,0.00276,18.00,0.4988,3.79,138502.0,139961.6,114.724,0.0578,31.060,35.569,0.297,0.239
320000,589,1.554,0.029,10.73,15744,14640,133,0,980,0,311374.6,4377.5,0.005,0.327,0.662,0.006,1003,8.60,1.77,0.00,0.00,0.00,0.06,0.02,0.34,8.57,1.77,0.00,0.00,0.001,0.010,57,0.363,0.212,0.786,0.000,0.002,1649,1503,2,0.812,0.000,0.005,30226,0.123,0.049,0.000,31.11,6176,0,4377.533,0.000,0.000,108968,1.00,13.74,0.000,0.000,0.000,8,8,9,24,5064,0.019,0.00,0.0062,0.012,0,0.055,0.000,0.114,0.000,3.19,2.02,7.48,0.00,0.000,1.00,1.00,1.00,0.055,0.00271,17.96,0.4937,5.01,138480.6,139969.6,114.773,0.0559,31.049,35.452,0.296,0.239
330000,597,1.463,0.029,10.80,15674,14523,145,0,998,0,311030.3,4393.5,0.005,0.328,0.660,0.006,1036,8.50,1.85,0.03,0.57,0.00,0.06,0.05,0.87,8.42,1.83,0.00,0.00,0.000,0.004,68,0.350,0.216,0.781,0.000,0.003,1642,1455,2,0.754,0.047,0.003,29274,0.117,0.048,0.000,31.08,6170,0,4393.501,0.000,0.000,110630,1.01,13.87,0.000,0.000,0.000,8,8,9,28,5073,0.019,0.00,0.0062,0.003,0,0.056,0.000,0.116,0.000,3.12,1.98,7.38,0.00,0.000,1.01,1.01,1.03,0.056,0.00270,17.96,0.4958,3.44,138531.5,139977.4,114.804,0.0566,31.028,35.516,0.296,0.239
340000,579,1.492,0.030,10.76,15826,14702,130,0,1012,0,311160.8,4439.1,0.006,0.332,0.655,0.007,1004,8.57,2.08,0.00,0.04,0.01,0.09,0.00,0.00,8.56,2.10,0.00,0.00,0.003,0.046,43,0.332,0.223,0.775,0.000,0.002,1763,1505,2,0.718,0.086,0.000,31178,0.119,0.067,0.000,31.09,6382,0,4439.080,0.000,0.000,116296,1.00,13.72,0.000,0.000,0.000,8,8,9,35,4963,0.019,0.00,0.0063,0.009,0,0.058,0.000,0.117,0.000,3.18,2.00,7.52,0.00,0.000,1.00,1.00,1.00,0.058,0.00281,17.98,0.5024,4.98,138535.7,139985.3,114.776,0.0584,31.028,35.560,0.297,0.239
350000,592,1.376,0.030,10.78,15553,14351,159,0,1030,0,310822.7,4396.1,0.005,0.336,0.652,0.007,994,8.78,2.99,0.05,1.23,0.01,0.12,0.09,1.94,8.63,2.23,0.00,0.00,0.002,0.041,66,0.334,0.221,0.772,0.000,0.007,1583,1344,2,0.718,0.086,0.005,28468,0.119,0.052,0.000,31.06,6202,0,4396.137,0.000,0.000,116915,1.02,13.73,0.000,0.000,0.000,8,8,10,50,5199,0.020,0.00,0.0061,0.010,0,0.058,0.000,0.116,0.000,3.19,2.03,7.49,0.00,0.000,1.02,1.02,1.03,0.058,0.00279,18.02,0.4975,9.17,138587.8,139993.0,114.765,0.0575,31.004,35.564,0.297,0.239
360000,605,1.495,0.029,10.81,15567,14415,144,0,995,0,312073.2,4366.9,0.005,0.328,0.660,0.006,1011,8.53,1.97,0.00,0.00,0.00,0.09,0.00,0.00,8.52,1.98,0.00,0.00,0.002,0.041,55,0.326,0.200,0.793,0.000,0.007,1692,1425,3,0.767,0.000,0.000,30591,0.126,0.052,0.000,31.16,6273,0,4366.948,0.000,0.000,111934,1.00,13.82,0.000,0.000,0.000,8,8,9,33,5158,0.020,0.00,0.0061,0.008,0,0.057,0.000,0.114,0.000,3.15,1.96,7.47,0.00,0.000,1.00,1.00,1.00,0.057,0.00267,18.03,0.4936,6.79,138526.2,140000.9,114.655,0.0572,31.095,35.503,0.297,0.239
