step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations
320000,1103,1.927,0.470,9.12,100476,96689,202,2,3542,2643,837732.3,204818.9,0.092,0.553,0.274,0.081,132,17.72,11.30,2.17,5.40,0.91,3.14,0.81,3.31,13.83,8.15,0.00,0.06,0.043,0.135,313,0.170,0.081,0.896,0.000,0.024,206888,205310,3,0.471,0.074,0.115,1102083,0.145,2.155,0.037,16.21,50743,42,77.495,0.500,0.197,5651456,1.43,7.46,0.014,0.020,0.001,7,14,30,64,19543,0.075,0.00,0.0055,0.028,146,0.732,0.000,0.578,0.535,5.05,5.11,7.65,0.08,0.057,1.19,1.66,1.44,0.732,0.00212,4.83,29.2359,740.42,129808.5,140068.9,34.934,48.7775,75.239,722.341,1.000,0.442,38.1,37.619,149.323,516,2444.9,45.43,9.731,107.873,4156.3,67.787,0.134,2.00
330000,1053,2.037,0.484,9.69,103784,100504,299,2,3029,5214,871679.6,181723.0,0.075,0.583,0.247,0.095,124,18.89,11.10,1.97,3.51,1.90,5.46,0.97,3.99,14.05,7.97,0.00,0.00,0.071,0.169,344,0.076,0.059,0.917,0.001,0.023,196551,194523,2,0.651,0.090,0.133,1426678,0.126,2.236,0.038,14.56,60979,10,34.853,1.000,0.191,6175074,1.34,6.67,0.011,0.028,0.000,8,19,32,64,19889,0.076,0.00,0.0059,0.022,177,0.750,0.000,0.562,0.496,5.44,5.77,7.53,0.08,0.058,1.04,1.60,1.37,0.750,0.00240,4.41,26.7637,863.59,129557.7,140068.3,31.922,48.5853,78.900,752.978,0.999,0.441,37.8,39.450,150.748,507,2416.3,43.49,8.324,112.949,4304.6,72.930,0.136,2.00
340000,1230,1.828,0.396,7.82,111974,108373,268,0,3156,3397,897433.1,185899.2,0.075,0.542,0.256,0.127,124,16.22,10.50,1.94,4.12,0.55,2.84,1.22,4.68,12.52,6.72,0.00,0.00,0.022,0.100,297,0.159,0.110,0.855,0.000,0.035,209698,207143,2,0.503,0.120,0.159,1813915,0.116,1.997,0.030,15.11,64347,0,54.725,0.000,0.149,6138278,1.38,8.33,0.011,0.008,0.000,7,12,28,64,19953,0.076,0.00,0.0058,0.025,221,0.733,0.000,0.581,0.489,4.80,4.90,7.50,0.07,0.026,1.11,1.71,1.38,0.733,0.00206,4.89,27.1147,805.11,130887.6,140068.3,31.532,46.1337,81.419,778.403,1.000,0.441,40.5,40.709,149.402,389,1987.5,44.36,8.017,112.308,3319.4,74.792,0.135,2.00
350000,1249,1.879,0.430,8.84,119786,115281,230,1,4255,2052,912770.1,198005.2,0.060,0.535,0.286,0.119,128,17.06,9.33,1.57,3.51,0.60,2.21,1.04,3.03,13.84,7.73,0.00,0.00,0.033,0.115,361,0.054,0.059,0.899,0.000,0.042,226628,224739,3,0.467,0.202,0.219,2117558,0.095,2.076,0.034,15.76,64950,4,96.494,1.000,0.207,6383637,1.27,6.98,0.002,0.016,0.000,6,17,27,64,21310,0.081,0.00,0.0053,0.017,221,0.724,0.000,0.590,0.494,5.10,5.78,7.52,0.09,0.034,1.09,1.45,1.28,0.724,0.00208,5.21,28.7602,913.11,130208.7,140067.8,33.235,42.7085,82.618,789.829,1.000,0.435,41.8,41.309,148.455,427,2151.8,37.79,7.932,109.634,3628.8,75.811,0.136,2.00
360000,1186,1.858,0.511,8.82,113172,109155,229,1,3850,3099,927163.1,210190.4,0.079,0.536,0.276,0.109,121,15.50,9.84,1.29,3.15,0.45,2.04,0.62,2.30,13.13,8.09,0.00,0.09,0.020,0.086,307,0.122,0.074,0.904,0.001,0.021,226838,224768,3,0.538,0.270,0.148,2313401,0.100,2.233,0.041,13.74,71572,0,67.825,1.000,0.215,6030815,1.25,8.57,0.004,0.018,0.001,5,13,25,64,18380,0.070,0.00,0.0060,0.016,180,0.744,0.000,0.562,0.521,4.69,5.37,7.00,0.07,0.027,1.07,1.41,1.27,0.744,0.00229,4.47,31.0532,846.50,129090.2,140067.4,30.625,45.5933,83.039,781.429,0.999,0.442,38.5,41.520,150.913,599,2869.5,33.39,7.861,115.004,4223.3,79.371,0.135,2.00
370000,1174,1.960,0.436,8.99,107907,103789,240,1,3889,6443,906579.2,201016.4,0.063,0.563,0.267,0.107,122,17.18,10.00,1.38,3.71,1.94,3.85,0.91,2.86,12.96,6.90,0.00,0.05,0.082,0.152,340,0.073,0.062,0.914,0.000,0.024,214805,212512,4,0.302,0.599,0.154,2095760,0.095,2.048,0.033,15.66,69411,139,31.199,0.000,0.186,6170127,1.24,7.77,0.004,0.088,0.003,6,14,30,64,20175,0.077,0.00,0.0060,0.022,204,0.732,0.000,0.603,0.519,4.84,5.29,7.29,0.38,0.166,1.09,1.41,1.25,0.733,0.00239,5.27,29.7801,982.70,130172.9,140066.9,31.478,46.0377,81.167,783.722,1.000,0.434,40.0,40.584,148.203,440,2171.8,36.76,7.831,111.440,3583.3,75.141,0.135,2.00
380000,1075,2.178,0.484,8.99,99297,96740,301,3,2352,12984,885216.6,180530.2,0.060,0.621,0.228,0.091,114,21.94,11.96,2.25,4.66,2.63,5.29,1.18,3.46,15.88,9.11,0.01,0.12,0.093,0.168,346,0.053,0.067,0.908,0.001,0.024,191277,189398,5,0.572,0.330,0.207,2109173,0.085,2.187,0.039,11.63,60143,55,13.904,0.667,0.183,6518046,1.36,4.71,0.022,0.111,0.007,9,21,33,64,23584,0.090,0.00,0.0052,0.024,229,0.795,0.000,0.534,0.504,5.95,6.48,7.74,0.42,0.174,1.11,1.64,1.35,0.795,0.00241,3.51,27.3420,911.05,129286.2,140065.5,31.029,49.9077,79.308,748.290,1.000,0.436,41.7,39.654,153.618,496,2496.7,34.73,7.719,117.675,4195.0,77.076,0.136,2.00
390000,1035,2.273,0.522,10.33,105866,103251,463,0,2192,16045,940497.4,209095.2,0.053,0.649,0.212,0.086,117,22.51,10.42,2.59,4.08,2.57,5.14,1.50,3.62,15.86,7.47,0.01,0.14,0.089,0.154,389,0.041,0.041,0.937,0.000,0.022,209330,207293,3,0.624,0.195,0.260,2414870,0.070,2.150,0.045,7.39,66437,0,13.032,0.000,0.186,7426087,1.39,3.69,0.006,0.120,0.002,8,22,33,64,23300,0.089,0.00,0.0057,0.022,285,0.860,0.000,0.506,0.514,6.49,7.42,7.65,0.45,0.197,1.10,1.73,1.37,0.860,0.00230,1.73,30.6081,789.99,128653.2,140063.9,29.279,48.1253,84.647,770.503,1.000,0.433,41.0,42.323,159.389,622,3009.7,37.11,7.381,125.443,4463.6,87.097,0.135,2.00
400000,1064,2.232,0.485,11.30,102515,100163,433,2,1888,15621,915333.5,210338.4,0.053,0.658,0.198,0.091,116,23.05,10.43,2.96,4.90,1.98,4.27,1.25,3.23,16.87,8.03,0.01,0.18,0.078,0.151,410,0.024,0.030,0.961,0.000,0.008,206978,204693,5,0.445,0.289,0.249,2668542,0.066,2.123,0.040,6.11,68807,1,13.465,1.000,0.206,7235665,1.43,3.57,0.013,0.093,0.003,10,23,32,64,24529,0.094,0.00,0.0051,0.019,246,0.877,0.000,0.488,0.523,6.74,7.56,7.56,0.38,0.206,1.06,1.84,1.41,0.877,0.00211,1.17,30.6701,1094.44,129211.2,140062.9,30.622,49.9867,82.122,752.962,1.000,0.432,42.9,41.061,160.894,548,2842.4,58.15,7.769,125.947,3711.4,85.729,0.135,2.00
410000,1151,2.107,0.458,11.06,108227,105815,463,3,1859,15224,957247.2,233021.7,0.051,0.668,0.218,0.064,114,21.53,9.84,2.19,4.25,2.25,4.34,1.56,3.15,15.53,6.90,0.00,0.03,0.083,0.145,419,0.031,0.023,0.952,0.000,0.025,221408,218831,7,0.387,0.202,0.345,2523176,0.066,2.043,0.038,6.17,74179,54,15.306,0.667,0.199,7436933,1.33,3.65,0.008,0.124,0.001,8,21,30,64,24779,0.095,0.00,0.0054,0.016,218,0.867,0.000,0.441,0.529,6.45,7.34,7.74,0.41,0.197,1.05,1.62,1.32,0.867,0.00223,1.19,33.7701,996.55,129588.7,140061.5,30.630,46.5148,85.544,784.021,0.999,0.435,44.1,42.772,160.874,475,2602.8,30.59,7.288,125.851,3664.9,89.896,0.136,2.00
420000,1107,2.095,0.476,12.29,108863,106537,474,2,1894,11320,953426.1,216620.3,0.049,0.658,0.232,0.062,113,20.63,10.63,2.20,4.39,1.47,3.18,2.31,4.17,14.64,7.74,0.00,0.00,0.061,0.125,454,0.037,0.042,0.939,0.000,0.019,216702,214162,8,0.301,0.076,0.459,4474505,0.062,2.133,0.039,6.20,76532,612,19.136,0.500,0.203,7842496,1.34,4.94,0.008,0.051,0.000,7,21,31,64,22841,0.087,0.00,0.0059,0.022,240,0.874,0.000,0.477,0.515,6.32,7.37,7.52,0.22,0.116,1.05,1.62,1.34,0.874,0.00206,1.20,31.4607,798.93,129451.0,140060.6,29.305,47.3913,85.930,790.558,0.999,0.440,42.1,42.965,160.812,513,2613.6,39.37,7.328,127.140,4096.4,89.555,0.134,2.00
430000,1132,2.115,0.465,11.68,107613,105095,432,1,2060,6278,915098.8,207534.6,0.049,0.657,0.235,0.059,111,20.99,9.84,3.31,6.02,1.28,3.26,1.55,4.12,14.86,7.08,0.00,0.07,0.055,0.134,450,0.056,0.028,0.942,0.000,0.030,213482,210871,13,0.414,0.152,0.299,4093388,0.065,2.077,0.038,6.44,81708,2,33.057,1.000,0.202,7852899,1.54,3.81,0.008,0.036,0.002,7,21,30,64,23756,0.091,0.00,0.0054,0.015,237,0.870,0.000,0.520,0.511,6.33,7.50,7.53,0.20,0.130,1.15,1.93,1.56,0.870,0.00197,1.15,29.7942,944.38,129522.9,140060.0,30.380,49.5380,82.782,777.767,1.000,0.435,42.8,41.391,160.793,497,2621.7,30.28,7.894,125.872,3806.8,85.390,0.134,2.00
440000,1173,2.069,0.462,11.65,105654,103250,433,0,1930,4926,918070.2,206381.4,0.056,0.666,0.208,0.069,113,21.02,10.14,3.07,5.75,0.79,3.10,1.54,4.23,15.61,7.45,0.00,0.12,0.032,0.106,447,0.043,0.032,0.939,0.000,0.028,212606,210072,9,0.294,0.180,0.261,3413075,0.063,2.049,0.039,6.34,79862,0,41.896,0.000,0.221,7878981,1.53,3.86,0.008,0.019,0.001,8,20,32,64,24659,0.094,0.00,0.0050,0.019,257,0.870,0.000,0.484,0.520,6.40,7.35,7.69,0.10,0.084,1.19,1.89,1.54,0.870,0.00188,1.14,30.1541,1041.45,129517.7,140059.4,30.933,49.0438,82.723,762.962,1.000,0.428,44.2,41.361,160.776,533,2793.0,31.19,7.706,125.429,3463.6,85.917,0.135,2.00
450000,1208,2.063,0.483,11.77,106277,104146,523,0,1573,3701,906066.2,198405.8,0.054,0.657,0.223,0.066,111,20.38,9.55,2.41,4.67,0.93,3.60,2.25,3.82,14.79,6.92,0.00,0.17,0.040,0.124,501,0.026,0.036,0.933,0.000,0.031,207518,205030,10,0.248,0.151,0.436,4203064,0.068,2.140,0.040,6.16,80498,0,53.609,0.000,0.213,7665994,1.42,4.37,0.007,0.017,0.001,9,19,32,64,24620,0.094,0.00,0.0051,0.017,241,0.869,0.000,0.435,0.508,6.20,7.22,7.72,0.09,0.045,1.14,1.71,1.43,0.870,0.00175,1.14,29.2208,1039.42,129120.0,140059.0,31.425,49.6257,81.609,738.077,1.000,0.431,44.8,40.804,160.717,490,2769.2,30.89,7.522,125.111,3848.1,84.807,0.134,2.00
460000,1054,2.126,0.521,12.05,105884,104039,552,0,1447,2894,900426.8,205870.9,0.052,0.650,0.205,0.094,112,20.17,9.83,2.52,4.75,0.83,2.51,2.30,4.33,14.53,7.96,0.00,0.12,0.045,0.134,422,0.036,0.028,0.933,0.000,0.040,213657,210995,7,0.322,0.262,0.420,4780482,0.063,2.150,0.043,6.11,83231,0,71.137,0.000,0.200,7656108,1.43,4.22,0.006,0.022,0.001,9,19,32,64,21264,0.081,0.00,0.0059,0.019,194,0.875,0.000,0.484,0.521,6.35,7.49,7.48,0.11,0.041,1.12,1.72,1.44,0.875,0.00188,1.04,30.0972,845.66,128812.4,140059.1,31.500,50.3040,80.964,741.953,1.000,0.424,38.6,40.482,160.815,603,3105.7,30.64,7.576,125.192,4264.0,84.347,0.136,2.00
470000,1146,2.054,0.518,11.83,111653,109173,558,0,1830,2714,933070.6,205804.5,0.048,0.652,0.189,0.111,113,19.17,10.78,2.12,4.85,0.44,1.55,2.40,3.70,14.20,8.82,0.00,0.00,0.028,0.101,438,0.064,0.038,0.942,0.000,0.019,222699,220148,5,0.482,0.287,0.468,4917052,0.060,2.229,0.042,6.15,82713,0,75.831,0.000,0.172,8526723,1.36,4.84,0.012,0.010,0.000,7,19,30,64,21965,0.084,0.00,0.0057,0.011,254,0.881,0.000,0.536,0.516,5.92,7.02,7.72,0.03,0.024,1.08,1.61,1.38,0.881,0.00164,1.11,29.8636,864.91,128731.2,140058.7,30.938,47.3072,84.477,758.003,1.000,0.435,41.1,42.238,160.736,624,3202.1,38.36,7.614,125.646,4116.4,87.598,0.135,1.99
480000,1278,2.016,0.458,10.93,116752,114303,615,1,1701,2544,984709.8,232895.8,0.040,0.657,0.204,0.099,113,19.00,8.81,2.18,4.22,0.50,1.96,2.30,3.72,14.02,7.48,0.01,0.20,0.025,0.097,452,0.124,0.026,0.940,0.000,0.034,241753,238994,9,0.328,0.224,0.441,5789652,0.061,2.077,0.039,5.91,88676,35,91.547,1.000,0.205,8995467,1.38,4.13,0.008,0.023,0.002,8,19,27,64,24279,0.093,0.00,0.0055,0.014,246,0.892,0.000,0.530,0.534,6.07,7.15,7.42,0.07,0.031,1.11,1.60,1.41,0.892,0.00145,1.13,33.3949,925.16,129453.6,140058.5,28.640,45.2383,88.904,779.601,1.000,0.432,45.4,44.451,160.575,495,2853.8,40.25,7.115,128.160,3478.3,93.051,0.135,2.00
490000,1167,2.086,0.489,10.27,110740,108771,594,0,1486,2723,953814.0,220362.7,0.042,0.655,0.197,0.106,117,19.52,8.88,2.81,4.37,0.59,2.42,2.25,4.03,13.88,7.44,0.00,0.00,0.032,0.127,416,0.125,0.024,0.952,0.000,0.024,229540,227080,6,0.386,0.090,0.402,4587075,0.063,2.062,0.041,5.75,76587,0,80.926,0.000,0.180,8568496,1.48,3.90,0.008,0.013,0.000,8,19,28,64,22783,0.087,0.00,0.0059,0.015,252,0.893,0.000,0.493,0.535,6.34,7.48,7.49,0.03,0.018,1.16,1.78,1.50,0.893,0.00150,1.13,32.0941,920.72,129112.6,140058.1,29.563,47.2152,85.898,769.430,0.999,0.428,42.5,42.949,160.540,544,2998.0,32.94,6.939,127.397,3749.0,90.184,0.135,1.99
500000,1268,2.035,0.469,9.75,109109,106919,595,0,1494,2513,957013.7,215963.3,0.056,0.666,0.172,0.106,117,18.23,8.86,2.91,4.12,0.33,1.86,1.40,3.04,13.58,6.99,0.00,0.00,0.022,0.105,367,0.162,0.027,0.945,0.000,0.028,230202,228453,6,0.489,0.136,0.291,4093854,0.065,2.059,0.040,5.66,70403,0,85.938,0.000,0.194,9116338,1.48,4.81,0.005,0.007,0.000,6,19,28,64,23112,0.088,0.00,0.0056,0.017,252,0.903,0.000,0.486,0.542,6.07,7.35,7.57,0.04,0.022,1.16,1.76,1.51,0.903,0.00128,1.06,31.5811,1082.57,129290.3,140057.9,29.282,47.2232,86.290,766.482,1.000,0.432,44.1,43.145,160.731,511,2807.4,35.37,7.008,127.830,3552.8,90.564,0.136,2.00
510000,1123,2.042,0.565,9.69,109684,107933,659,1,1236,2509,957108.2,214551.6,0.037,0.684,0.167,0.112,118,19.15,8.18,2.73,3.94,0.70,3.89,2.61,4.16,13.11,6.27,0.01,0.15,0.031,0.119,352,0.128,0.029,0.943,0.000,0.028,228198,226214,5,0.490,0.082,0.445,4815911,0.066,2.300,0.047,5.36,70587,0,85.513,1.000,0.155,9492023,1.45,3.26,0.005,0.022,0.002,9,19,26,64,21500,0.082,0.00,0.0065,0.011,204,0.911,0.000,0.502,0.536,6.32,7.44,7.70,0.05,0.028,1.15,1.71,1.48,0.911,0.00136,1.04,30.8168,768.74,128032.0,140057.1,29.330,46.4169,86.926,764.905,1.000,0.428,40.0,43.464,160.740,722,3757.5,37.92,6.279,128.108,4410.9,90.959,0.136,2.00
520000,1264,2.074,0.482,10.03,111998,110118,692,0,1047,2738,968268.7,218622.7,0.031,0.683,0.170,0.117,117,18.67,8.38,2.69,4.05,0.67,3.02,1.48,3.23,13.83,6.25,0.00,0.00,0.028,0.109,397,0.175,0.031,0.942,0.000,0.027,230459,228588,5,0.502,0.161,0.305,4663818,0.065,2.055,0.042,5.31,70651,0,79.848,0.000,0.218,9315042,1.44,4.02,0.002,0.021,0.000,7,19,27,64,23603,0.090,0.00,0.0055,0.013,273,0.910,0.000,0.442,0.533,6.33,7.33,7.57,0.08,0.039,1.11,1.69,1.48,0.910,0.00122,1.12,31.4382,975.60,129026.5,140057.4,29.555,45.4670,87.800,755.756,1.000,0.437,44.3,43.899,160.595,562,3184.5,31.22,6.445,127.862,3477.6,92.010,0.135,2.00
530000,1319,1.991,0.459,9.56,122384,120074,602,0,1653,2725,1000439.5,248324.6,0.034,0.688,0.168,0.110,117,17.62,8.48,2.52,4.06,0.26,1.57,0.90,2.59,13.94,6.65,0.00,0.00,0.016,0.089,361,0.124,0.033,0.936,0.000,0.032,259940,257701,8,0.623,0.026,0.201,3637294,0.060,2.116,0.039,5.53,80640,0,91.128,0.000,0.208,9924322,1.41,4.55,0.005,0.009,0.000,6,18,25,64,23240,0.089,0.00,0.0054,0.015,280,0.895,0.000,0.503,0.545,5.83,7.11,7.42,0.03,0.011,1.13,1.64,1.44,0.895,0.00137,1.04,35.1676,1081.23,129392.8,140056.9,28.697,43.8587,90.284,790.223,1.000,0.438,45.0,45.142,160.730,510,2769.1,33.68,6.665,128.577,3464.7,95.017,0.136,2.00
540000,1244,1.987,0.490,8.89,118723,116788,570,1,1439,3191,975308.4,238020.8,0.046,0.696,0.173,0.084,120,18.46,8.31,3.00,4.62,0.82,3.52,1.13,3.39,13.50,5.83,0.00,0.04,0.038,0.137,354,0.117,0.032,0.938,0.000,0.030,258333,256582,4,0.785,0.003,0.222,2652999,0.069,2.111,0.042,5.77,73693,0,74.591,1.000,0.218,9745629,1.50,3.64,0.003,0.027,0.002,8,19,26,64,22964,0.088,0.00,0.0058,0.017,248,0.889,0.000,0.532,0.554,6.07,7.53,7.43,0.11,0.051,1.20,1.76,1.52,0.889,0.00149,1.03,34.4024,1028.94,129050.1,140056.2,29.061,46.2276,87.488,784.134,1.000,0.438,43.7,43.744,160.733,551,2945.9,43.17,7.226,127.976,3800.2,92.303,0.135,2.00
550000,1090,2.074,0.511,9.11,115943,114273,634,1,1189,3836,981762.4,235785.2,0.042,0.697,0.173,0.087,119,19.11,7.36,2.84,4.11,0.77,2.48,1.11,2.73,14.39,5.61,0.00,0.04,0.041,0.123,317,0.090,0.027,0.946,0.000,0.028,248342,246453,3,0.699,0.000,0.261,3421199,0.064,2.245,0.043,5.16,70676,0,61.466,1.000,0.222,9587170,1.46,3.08,0.002,0.018,0.002,10,19,26,64,20827,0.079,0.00,0.0063,0.011,252,0.900,0.000,0.458,0.549,6.24,7.60,7.52,0.12,0.072,1.16,1.73,1.49,0.900,0.00165,1.06,33.9179,1133.13,128973.6,140055.8,28.468,45.8872,88.420,777.603,1.000,0.436,38.9,44.210,160.826,540,3019.5,35.27,6.163,129.150,3973.8,93.548,0.136,1.99
560000,1249,2.069,0.479,9.38,115850,113873,687,4,1127,4595,984052.6,231771.5,0.047,0.695,0.155,0.103,114,18.52,8.32,2.82,4.30,0.61,2.43,1.24,3.25,13.85,6.17,0.00,0.03,0.028,0.109,354,0.106,0.026,0.942,0.000,0.032,243532,241510,3,0.689,0.045,0.255,3355562,0.061,2.121,0.041,5.26,71411,6,50.440,1.000,0.193,9471454,1.48,3.82,0.004,0.018,0.001,7,19,28,64,23127,0.088,0.00,0.0057,0.015,285,0.899,0.000,0.441,0.540,6.04,7.41,7.49,0.09,0.041,1.17,1.76,1.51,0.899,0.00147,1.09,33.2523,1042.90,129116.9,140055.0,28.550,45.3552,88.861,784.303,1.000,0.431,43.2,44.430,160.714,525,2956.1,35.40,6.260,128.944,3600.5,93.699,0.136,2.00
570000,1188,2.072,0.498,9.29,115294,113479,617,1,1258,3326,981074.6,235692.8,0.046,0.695,0.155,0.103,113,18.75,7.52,3.20,4.70,0.36,2.21,0.95,2.70,14.23,5.54,0.00,0.00,0.020,0.099,333,0.098,0.024,0.955,0.000,0.021,250545,248528,3,0.729,0.083,0.215,2684412,0.072,2.138,0.043,5.56,73570,196,70.864,0.000,0.235,9640861,1.53,2.87,0.005,0.011,0.000,10,19,27,64,22272,0.085,0.00,0.0058,0.013,246,0.899,0.000,0.490,0.554,6.15,7.54,7.51,0.02,0.014,1.28,1.77,1.54,0.899,0.00147,1.05,34.1329,1125.85,128952.3,140054.1,28.753,45.7726,88.249,782.783,1.000,0.438,42.0,44.125,160.687,559,3039.3,30.26,6.803,128.475,3750.9,93.226,0.134,2.00
580000,1288,2.023,0.489,9.02,120812,118894,559,0,1259,2202,981821.6,241535.8,0.039,0.695,0.167,0.099,113,18.13,7.15,3.12,4.35,0.34,1.64,0.87,2.50,13.78,5.78,0.00,0.14,0.023,0.113,326,0.095,0.030,0.932,0.000,0.038,260507,258530,3,0.704,0.050,0.196,2754635,0.069,2.092,0.043,5.55,76280,0,109.689,0.000,0.197,9688743,1.50,3.27,0.002,0.017,0.001,9,19,25,64,23350,0.089,0.00,0.0055,0.018,284,0.891,0.000,0.521,0.550,6.17,7.33,7.49,0.06,0.022,1.26,1.73,1.50,0.891,0.00142,1.04,34.7558,1089.42,128918.8,140054.1,29.447,45.1825,88.164,775.764,1.000,0.431,44.7,44.082,160.667,559,3129.2,32.16,6.534,127.796,3584.7,93.197,0.135,2.00
590000,1270,2.030,0.482,9.62,117590,115759,661,0,1188,2968,987627.9,245149.0,0.041,0.694,0.177,0.088,111,18.74,7.05,2.36,3.40,0.56,2.54,1.14,2.34,14.68,5.61,0.00,0.00,0.024,0.090,319,0.117,0.026,0.950,0.000,0.024,257784,256039,3,0.603,0.026,0.344,3321509,0.063,2.059,0.043,5.36,74227,0,82.597,0.000,0.224,9770844,1.37,2.66,0.002,0.012,0.000,11,19,25,64,23806,0.091,0.00,0.0053,0.013,272,0.901,0.000,0.463,0.559,6.27,7.56,7.65,0.01,0.009,1.12,1.61,1.39,0.901,0.00135,1.02,35.1790,1094.75,129054.1,140053.7,28.940,45.1797,88.713,765.930,1.000,0.440,44.9,44.356,160.602,560,3345.6,36.94,6.309,128.519,3235.6,94.010,0.135,2.00
600000,1184,2.035,0.497,9.93,119705,118041,739,0,1011,2704,995522.4,250367.1,0.038,0.675,0.169,0.118,102,18.52,8.22,2.38,4.33,0.60,2.66,1.12,2.84,14.42,6.85,0.00,0.00,0.030,0.110,356,0.090,0.032,0.942,0.000,0.026,260249,257781,2,0.528,0.058,0.296,4203354,0.059,2.145,0.042,5.26,80811,0,92.591,0.000,0.228,9565646,1.41,3.40,0.005,0.006,0.000,8,19,25,64,21929,0.084,0.00,0.0058,0.012,274,0.897,0.000,0.471,0.556,6.04,7.40,7.59,0.02,0.010,1.11,1.67,1.43,0.897,0.00152,1.05,35.4239,936.19,129017.5,140053.8,27.978,44.9398,89.865,783.059,1.000,0.440,41.6,44.933,160.612,577,3140.1,32.09,6.311,129.545,3816.6,94.911,0.134,2.00
610000,1364,1.932,0.473,9.84,120844,118685,580,0,1399,1815,984977.8,244132.3,0.042,0.681,0.161,0.117,109,16.89,8.63,1.98,3.83,0.56,2.72,0.91,2.61,13.44,6.59,0.00,0.16,0.027,0.112,353,0.087,0.043,0.921,0.001,0.035,258774,256438,2,0.584,0.023,0.221,3227418,0.064,2.111,0.040,5.71,82429,0,134.508,0.000,0.186,9491180,1.33,5.15,0.004,0.003,0.001,5,18,24,64,23041,0.088,0.00,0.0054,0.017,295,0.884,0.000,0.510,0.547,5.54,6.92,7.33,0.02,0.007,1.10,1.54,1.33,0.884,0.00143,1.03,34.6929,1088.62,129163.2,140053.4,28.670,45.3359,88.823,791.431,1.000,0.435,45.6,44.411,160.644,535,2942.4,52.66,7.019,128.438,3477.2,93.362,0.136,2.00
620000,1270,2.079,0.435,9.37,121239,119375,618,1,1339,2075,1000607.6,257057.7,0.048,0.670,0.164,0.117,108,18.91,8.55,2.56,3.98,0.65,2.97,0.90,2.55,14.80,6.86,0.00,0.00,0.031,0.117,350,0.153,0.033,0.942,0.000,0.025,266642,264692,3,0.599,0.017,0.212,2655591,0.077,2.011,0.037,5.50,82131,11,123.883,1.000,0.222,9330191,1.38,3.41,0.006,0.012,0.000,8,19,26,64,24017,0.092,0.00,0.0053,0.014,283,0.888,0.000,0.510,0.559,6.15,7.35,7.56,0.04,0.014,1.18,1.62,1.38,0.888,0.00149,1.05,36.6773,1244.68,129752.8,140053.1,28.771,44.4307,89.650,787.747,1.000,0.436,45.3,44.825,160.566,453,2641.5,47.15,6.466,128.519,3009.7,95.062,0.134,2.00
630000,1161,2.081,0.485,9.10,116834,114929,626,0,1388,2380,983387.4,249137.9,0.047,0.687,0.168,0.098,111,19.18,7.43,3.16,4.05,0.51,3.11,0.85,3.17,14.66,5.12,0.00,0.00,0.021,0.098,319,0.233,0.022,0.951,0.000,0.027,258692,256790,5,0.787,0.075,0.189,2255993,0.069,2.038,0.042,5.67,74247,0,104.680,0.000,0.214,9556444,1.47,2.66,0.002,0.018,0.000,11,19,25,64,22267,0.085,0.00,0.0058,0.017,238,0.894,0.000,0.477,0.563,6.43,7.55,7.70,0.02,0.012,1.21,1.75,1.48,0.894,0.00154,1.17,35.8483,1001.96,129203.2,140052.5,28.732,45.8230,88.055,775.370,1.000,0.439,41.5,44.028,160.247,548,3029.0,29.64,6.328,128.259,3656.6,93.295,0.135,2.00
640000,1078,2.099,0.520,8.48,114000,112282,614,0,1187,3746,971384.2,231595.0,0.051,0.705,0.168,0.076,115,19.89,8.90,3.37,5.38,0.61,2.38,0.94,3.03,14.97,6.51,0.01,0.16,0.027,0.111,287,0.202,0.037,0.926,0.000,0.037,247259,245502,4,0.894,0.023,0.173,2188011,0.072,2.195,0.044,5.50,64995,0,61.825,0.000,0.210,9314906,1.52,2.83,0.004,0.022,0.004,10,19,29,64,21444,0.082,0.00,0.0060,0.021,200,0.898,0.000,0.447,0.554,6.24,7.56,7.47,0.05,0.024,1.29,1.80,1.49,0.898,0.00167,1.01,34.0407,1020.50,128794.4,140052.0,29.448,46.4894,86.851,775.081,1.000,0.430,39.2,43.426,160.831,576,2996.9,34.62,6.881,127.881,4220.2,92.208,0.135,2.00
