step,cause,age,size,n,worn
10000,hunger,200,76,3,0
10000,hunger,200,80,140,2
10000,hunger,200,84,3,0
10000,hunger,200,88,10,0
10000,hunger,200,92,5,0
10000,hunger,200,96,3,0
10000,hunger,200,100,62,2
10000,hunger,200,104,1,0
10000,hunger,200,108,1,0
10000,hunger,200,112,1,0
10000,hunger,200,116,2,1
10000,hunger,200,120,5,0
10000,hunger,250,0,11,0
10000,hunger,250,4,33,0
10000,hunger,250,8,93,1
10000,hunger,250,12,99,0
10000,hunger,250,16,148,1
10000,hunger,250,20,141,2
10000,hunger,250,24,486,5
10000,hunger,250,28,131,2
10000,hunger,250,32,211,0
10000,hunger,250,36,497,5
10000,hunger,250,40,58,1
10000,hunger,250,44,87,3
10000,hunger,250,48,330,11
10000,hunger,250,52,24,0
10000,hunger,250,56,22,2
10000,hunger,250,60,25,0
10000,hunger,250,64,162,4
10000,hunger,250,68,4,0
10000,hunger,250,72,4,0
10000,hunger,250,76,3,0
10000,hunger,250,80,97,3
10000,hunger,250,84,3,0
10000,hunger,250,88,6,0
10000,hunger,250,92,1,0
10000,hunger,250,96,2,0
10000,hunger,250,100,36,0
10000,hunger,250,116,4,0
10000,hunger,250,120,3,0
10000,hunger,300,0,9,0
10000,hunger,300,4,16,0
10000,hunger,300,8,55,0
10000,hunger,300,12,63,1
10000,hunger,300,16,90,5
10000,hunger,300,20,114,2
10000,hunger,300,24,394,7
10000,hunger,300,28,92,2
10000,hunger,300,32,141,2
10000,hunger,300,36,302,2
10000,hunger,300,40,37,0
10000,hunger,300,44,42,1
10000,hunger,300,48,222,5
10000,hunger,300,52,16,0
10000,hunger,300,56,6,0
10000,hunger,300,60,15,0
10000,hunger,300,64,138,3
10000,hunger,300,68,4,0
10000,hunger,300,72,4,1
10000,hunger,300,76,1,0
10000,hunger,300,80,80,7
10000,hunger,300,84,2,0
10000,hunger,300,88,1,0
10000,hunger,300,96,2,1
10000,hunger,300,100,21,0
10000,hunger,300,120,6,0
10000,hunger,300,140,1,0
10000,hunger,300,144,2,0
10000,hunger,300,192,1,0
10000,hunger,350,0,3,0
10000,hunger,350,4,9,0
10000,hunger,350,8,28,1
10000,hunger,350,12,43,0
10000,hunger,350,16,64,1
10000,hunger,350,20,64,1
10000,hunger,350,24,312,3
10000,hunger,350,28,68,3
10000,hunger,350,32,110,3
10000,hunger,350,36,211,4
10000,hunger,350,40,27,0
10000,hunger,350,44,45,3
10000,hunger,350,48,162,10
10000,hunger,350,52,9,0
10000,hunger,350,56,6,0
10000,hunger,350,60,8,0
10000,hunger,350,64,76,2
10000,hunger,350,68,7,0
10000,hunger,350,72,7,0
10000,hunger,350,76,5,1
10000,hunger,350,80,56,2
10000,hunger,350,84,1,0
10000,hunger,350,92,2,0
10000,hunger,350,96,3,1
10000,hunger,350,100,17,0
10000,hunger,350,120,3,0
10000,hunger,350,140,1,1
10000,hunger,400,4,5,0
10000,hunger,400,8,17,0
10000,hunger,400,12,31,1
10000,hunger,400,16,36,0
10000,hunger,400,20,60,2
10000,hunger,400,24,200,2
10000,hunger,400,28,48,2
10000,hunger,400,32,87,4
10000,hunger,400,36,143,4
10000,hunger,400,40,19,0
10000,hunger,400,44,36,1
10000,hunger,400,48,103,2
10000,hunger,400,52,3,0
10000,hunger,400,56,2,0
10000,hunger,400,60,5,0
10000,hunger,400,64,58,4
10000,hunger,400,68,2,0
10000,hunger,400,76,2,1
10000,hunger,400,80,44,8
10000,hunger,400,84,1,0
10000,hunger,400,88,5,0
10000,hunger,400,92,1,1
10000,hunger,400,100,14,3
10000,hunger,400,120,2,0
10000,hunger,400,144,2,1
10000,hunger,450,0,1,0
10000,hunger,450,4,4,0
10000,hunger,450,8,8,1
10000,hunger,450,12,19,0
10000,hunger,450,16,22,0
10000,hunger,450,20,29,1
10000,hunger,450,24,139,0
10000,hunger,450,28,37,2
10000,hunger,450,32,48,2
10000,hunger,450,36,87,5
10000,hunger,450,40,14,1
10000,hunger,450,44,16,1
10000,hunger,450,48,80,6
10000,hunger,450,52,2,1
10000,hunger,450,56,5,1
10000,hunger,450,60,5,0
10000,hunger,450,64,48,1
10000,hunger,450,68,2,0
10000,hunger,450,72,1,0
10000,hunger,450,80,33,4
10000,hunger,450,100,6,1
10000,hunger,450,120,2,0
10000,hunger,450,140,1,0
10000,hunger,500,0,1,0
10000,hunger,500,4,1,0
10000,hunger,500,8,12,0
10000,hunger,500,12,9,0
10000,hunger,500,16,24,0
10000,hunger,500,20,21,0
10000,hunger,500,24,115,2
10000,hunger,500,28,16,2
10000,hunger,500,32,31,1
10000,hunger,500,36,68,5
10000,hunger,500,40,10,0
10000,hunger,500,44,15,1
10000,hunger,500,48,46,2
10000,hunger,500,52,2,0
10000,hunger,500,56,1,0
10000,hunger,500,60,3,0
10000,hunger,500,64,28,1
10000,hunger,500,68,1,0
10000,hunger,500,72,3,0
10000,hunger,500,80,19,0
10000,hunger,500,88,2,0
10000,hunger,500,92,2,0
10000,hunger,500,100,6,0
10000,hunger,500,120,1,0
10000,hunger,550,4,1,0
10000,hunger,550,8,4,0
10000,hunger,550,12,7,0
10000,hunger,550,16,18,0
10000,hunger,550,20,13,1
10000,hunger,550,24,76,2
10000,hunger,550,28,25,1
10000,hunger,550,32,28,0
10000,hunger,550,36,63,1
10000,hunger,550,40,9,1
10000,hunger,550,44,7,1
10000,hunger,550,48,25,0
10000,hunger,550,52,1,0
10000,hunger,550,64,24,1
10000,hunger,550,68,3,0
10000,hunger,550,80,8,0
10000,hunger,550,96,1,0
10000,hunger,550,100,5,2
10000,hunger,550,120,2,0
10000,hunger,600,4,1,0
10000,hunger,600,12,6,0
10000,hunger,600,16,6,0
10000,hunger,600,20,10,1
10000,hunger,600,24,55,2
10000,hunger,600,28,12,0
10000,hunger,600,32,18,5
10000,hunger,600,36,50,3
10000,hunger,600,40,3,1
10000,hunger,600,44,9,1
10000,hunger,600,48,18,1
10000,hunger,600,52,1,0
10000,hunger,600,60,2,0
10000,hunger,600,64,5,2
10000,hunger,600,72,1,0
10000,hunger,600,80,8,0
10000,hunger,600,88,1,0
10000,hunger,600,100,2,0
10000,hunger,650,4,2,0
10000,hunger,650,8,4,0
10000,hunger,650,12,2,0
10000,hunger,650,16,7,1
10000,hunger,650,20,9,1
10000,hunger,650,24,42,2
10000,hunger,650,28,10,0
10000,hunger,650,32,15,0
10000,hunger,650,36,31,2
10000,hunger,650,40,1,0
10000,hunger,650,44,2,0
10000,hunger,650,48,18,0
10000,hunger,650,52,1,0
10000,hunger,650,56,1,0
10000,hunger,650,60,2,0
10000,hunger,650,64,7,0
10000,hunger,650,80,4,0
10000,hunger,650,88,1,0
10000,hunger,650,120,1,0
10000,hunger,700,4,1,0
10000,hunger,700,8,2,0
10000,hunger,700,12,1,0
10000,hunger,700,16,2,0
10000,hunger,700,20,4,0
10000,hunger,700,24,39,0
10000,hunger,700,28,6,0
10000,hunger,700,32,9,0
10000,hunger,700,36,19,3
10000,hunger,700,40,5,2
10000,hunger,700,44,6,0
10000,hunger,700,48,17,4
10000,hunger,700,64,2,0
10000,hunger,700,72,1,0
10000,hunger,700,80,5,2
10000,hunger,700,120,1,0
10000,hunger,750,4,1,0
10000,hunger,750,12,2,0
10000,hunger,750,16,2,0
10000,hunger,750,20,2,0
10000,hunger,750,24,24,1
10000,hunger,750,28,5,0
10000,hunger,750,32,5,0
10000,hunger,750,36,16,2
10000,hunger,750,40,3,0
10000,hunger,750,44,4,0
10000,hunger,750,48,7,1
10000,hunger,750,52,2,1
10000,hunger,750,64,4,0
10000,hunger,750,68,1,0
10000,hunger,750,80,3,1
10000,hunger,750,120,1,0
10000,hunger,800,12,1,0
10000,hunger,800,16,6,0
10000,hunger,800,20,2,0
10000,hunger,800,24,15,0
10000,hunger,800,28,2,0
10000,hunger,800,32,4,1
10000,hunger,800,36,12,1
10000,hunger,800,40,2,0
10000,hunger,800,44,3,1
10000,hunger,800,48,6,0
10000,hunger,800,64,2,0
10000,hunger,800,80,2,0
10000,hunger,850,4,1,0
10000,hunger,850,8,1,0
10000,hunger,850,12,1,0
10000,hunger,850,16,1,0
10000,hunger,850,24,16,2
10000,hunger,850,28,1,0
10000,hunger,850,32,7,0
10000,hunger,850,36,12,2
10000,hunger,850,40,1,0
10000,hunger,850,44,1,0
10000,hunger,850,48,3,0
10000,hunger,850,52,1,0
10000,hunger,850,64,1,0
10000,hunger,850,68,1,0
10000,hunger,900,20,2,0
10000,hunger,900,24,10,2
10000,hunger,900,28,1,0
10000,hunger,900,32,2,0
10000,hunger,900,36,1,0
10000,hunger,900,44,1,1
10000,hunger,900,48,2,1
10000,hunger,900,64,1,0
10000,hunger,900,80,1,0
10000,hunger,950,24,5,0
10000,hunger,950,36,1,1
10000,hunger,950,48,3,1
10000,hunger,950,64,2,0
10000,hunger,950,80,2,0
10000,hunger,1000,16,1,0
10000,hunger,1000,24,5,0
10000,hunger,1000,48,2,0
10000,hunger,1000,52,1,0
10000,hunger,1000,64,2,0
10000,hunger,1050,12,1,0
10000,hunger,1050,20,1,0
10000,hunger,1050,24,3,1
10000,hunger,1050,32,1,0
10000,hunger,1050,80,1,0
10000,hunger,1050,88,1,1
10000,hunger,1050,100,1,0
10000,hunger,1100,24,4,0
10000,hunger,1100,32,1,0
10000,hunger,1100,36,1,0
10000,hunger,1100,80,1,0
10000,hunger,1150,16,2,0
10000,hunger,1150,24,3,0
10000,hunger,1150,48,1,0
10000,hunger,1200,24,1,0
10000,hunger,1200,48,1,0
10000,hunger,1250,36,1,0
10000,hunger,1300,36,1,0
10000,hunger,1300,40,1,1
10000,hunger,1350,24,1,1
10000,hunger,1550,28,1,0
10000,hunger,1750,24,1,1
10000,broken,0,0,167,0
10000,broken,0,4,135,0
10000,broken,0,8,204,0
10000,broken,0,12,177,0
10000,broken,0,16,186,0
10000,broken,0,20,193,0
10000,broken,0,24,374,0
10000,broken,0,28,99,0
10000,broken,0,32,98,0
10000,broken,0,36,206,1
10000,broken,0,40,8,0
10000,broken,0,44,11,0
10000,broken,0,48,65,1
10000,broken,0,52,3,0
10000,broken,0,56,8,0
10000,broken,0,64,86,0
10000,broken,0,68,1,0
10000,broken,0,80,31,0
10000,broken,0,88,1,0
10000,broken,0,100,2,0
10000,broken,0,120,1,0
10000,broken,50,0,35,0
10000,broken,50,4,41,0
10000,broken,50,8,95,0
10000,broken,50,12,119,0
10000,broken,50,16,144,0
10000,broken,50,20,112,0
10000,broken,50,24,325,1
10000,broken,50,28,88,0
10000,broken,50,32,83,0
10000,broken,50,36,220,0
10000,broken,50,40,18,0
10000,broken,50,44,10,0
10000,broken,50,48,92,0
10000,broken,50,52,7,0
10000,broken,50,56,7,0
10000,broken,50,60,5,0
10000,broken,50,64,81,1
10000,broken,50,68,4,0
10000,broken,50,72,4,0
10000,broken,50,76,1,0
10000,broken,50,80,31,0
10000,broken,50,84,1,0
10000,broken,50,88,4,0
10000,broken,50,96,1,0
10000,broken,50,100,4,0
10000,broken,50,120,3,0
10000,broken,100,0,15,0
10000,broken,100,4,20,0
10000,broken,100,8,58,0
10000,broken,100,12,84,0
10000,broken,100,16,99,0
10000,broken,100,20,103,0
10000,broken,100,24,333,3
10000,broken,100,28,76,1
10000,broken,100,32,110,3
10000,broken,100,36,192,0
10000,broken,100,40,11,1
10000,broken,100,44,21,1
10000,broken,100,48,86,1
10000,broken,100,52,2,0
10000,broken,100,56,6,0
10000,broken,100,60,5,0
10000,broken,100,64,89,2
10000,broken,100,68,3,0
10000,broken,100,72,4,0
10000,broken,100,76,4,0
10000,broken,100,80,29,0
10000,broken,100,88,4,0
10000,broken,100,92,1,0
10000,broken,100,96,1,0
10000,broken,100,100,8,0
10000,broken,150,0,4,0
10000,broken,150,4,14,0
10000,broken,150,8,23,0
10000,broken,150,12,48,1
10000,broken,150,16,72,0
10000,broken,150,20,87,1
10000,broken,150,24,262,3
10000,broken,150,28,52,0
10000,broken,150,32,71,0
10000,broken,150,36,174,3
10000,broken,150,40,19,0
10000,broken,150,44,18,2
10000,broken,150,48,67,0
10000,broken,150,52,8,0
10000,broken,150,56,5,0
10000,broken,150,60,4,1
10000,broken,150,64,50,2
10000,broken,150,68,1,0
10000,broken,150,72,3,0
10000,broken,150,76,3,0
10000,broken,150,80,42,0
10000,broken,150,84,3,0
10000,broken,150,88,1,0
10000,broken,150,92,1,0
10000,broken,150,100,8,0
10000,broken,200,0,2,0
10000,broken,200,4,9,0
10000,broken,200,8,18,0
10000,broken,200,12,28,0
10000,broken,200,16,57,0
10000,broken,200,20,64,0
10000,broken,200,24,191,0
10000,broken,200,28,38,1
10000,broken,200,32,57,0
10000,broken,200,36,129,3
10000,broken,200,40,20,0
10000,broken,200,44,14,0
10000,broken,200,48,50,0
10000,broken,200,52,7,0
10000,broken,200,56,1,0
10000,broken,200,60,2,0
10000,broken,200,64,38,1
10000,broken,200,68,3,0
10000,broken,200,80,43,0
10000,broken,200,88,3,0
10000,broken,200,92,2,0
10000,broken,200,96,2,0
10000,broken,200,100,12,0
10000,broken,250,0,1,0
10000,broken,250,4,2,0
10000,broken,250,8,16,0
10000,broken,250,12,23,1
10000,broken,250,16,42,0
10000,broken,250,20,43,0
10000,broken,250,24,132,1
10000,broken,250,28,35,0
10000,broken,250,32,38,0
10000,broken,250,36,108,3
10000,broken,250,40,14,0
10000,broken,250,44,4,0
10000,broken,250,48,22,1
10000,broken,250,52,8,0
10000,broken,250,56,5,0
10000,broken,250,60,4,1
10000,broken,250,64,32,0
10000,broken,250,72,3,0
10000,broken,250,76,2,0
10000,broken,250,80,24,1
10000,broken,250,88,3,0
10000,broken,250,92,1,0
10000,broken,250,96,2,0
10000,broken,250,100,4,1
10000,broken,250,120,2,0
10000,broken,300,0,2,0
10000,broken,300,4,3,0
10000,broken,300,8,4,0
10000,broken,300,12,12,0
10000,broken,300,16,35,0
10000,broken,300,20,25,1
10000,broken,300,24,112,1
10000,broken,300,28,19,0
10000,broken,300,32,28,0
10000,broken,300,36,77,2
10000,broken,300,40,6,0
10000,broken,300,44,7,0
10000,broken,300,48,19,1
10000,broken,300,52,2,0
10000,broken,300,56,4,0
10000,broken,300,60,2,0
10000,broken,300,64,17,0
10000,broken,300,68,3,0
10000,broken,300,80,18,0
10000,broken,300,88,1,0
10000,broken,300,100,3,0
10000,broken,350,0,1,0
10000,broken,350,8,2,0
10000,broken,350,12,13,0
10000,broken,350,16,21,0
10000,broken,350,20,15,1
10000,broken,350,24,97,0
10000,broken,350,28,19,1
10000,broken,350,32,18,1
10000,broken,350,36,38,0
10000,broken,350,40,6,1
10000,broken,350,44,2,0
10000,broken,350,48,11,0
10000,broken,350,52,1,0
10000,broken,350,56,1,0
10000,broken,350,64,13,0
10000,broken,350,72,1,0
10000,broken,350,76,2,0
10000,broken,350,80,13,1
10000,broken,350,84,1,0
10000,broken,350,88,1,0
10000,broken,350,92,1,0
10000,broken,350,100,3,0
10000,broken,400,4,1,0
10000,broken,400,8,3,0
10000,broken,400,12,5,0
10000,broken,400,16,10,0
10000,broken,400,20,10,0
10000,broken,400,24,69,1
10000,broken,400,28,17,1
10000,broken,400,32,16,0
10000,broken,400,36,33,2
10000,broken,400,40,7,1
10000,broken,400,44,2,0
10000,broken,400,48,8,0
10000,broken,400,52,1,0
10000,broken,400,56,3,0
10000,broken,400,64,9,0
10000,broken,400,72,1,0
10000,broken,400,80,7,0
10000,broken,400,92,1,0
10000,broken,400,100,3,0
10000,broken,400,116,1,0
10000,broken,450,4,3,0
10000,broken,450,8,1,0
10000,broken,450,12,4,0
10000,broken,450,16,13,0
10000,broken,450,20,3,0
10000,broken,450,24,39,0
10000,broken,450,28,12,0
10000,broken,450,32,12,1
10000,broken,450,36,35,0
10000,broken,450,40,2,0
10000,broken,450,44,4,0
10000,broken,450,48,2,1
10000,broken,450,52,1,0
10000,broken,450,60,2,0
10000,broken,450,64,7,0
10000,broken,450,68,1,0
10000,broken,450,80,11,1
10000,broken,450,88,1,0
10000,broken,450,92,2,0
10000,broken,450,100,1,0
10000,broken,500,12,2,0
10000,broken,500,16,4,0
10000,broken,500,20,12,0
10000,broken,500,24,39,0
10000,broken,500,28,8,0
10000,broken,500,32,6,1
10000,broken,500,36,27,0
10000,broken,500,40,2,0
10000,broken,500,48,6,0
10000,broken,500,56,2,0
10000,broken,500,60,1,0
10000,broken,500,64,4,0
10000,broken,500,80,5,0
10000,broken,500,84,1,0
10000,broken,500,100,2,0
10000,broken,550,8,1,0
10000,broken,550,12,3,0
10000,broken,550,16,4,0
10000,broken,550,20,5,0
10000,broken,550,24,32,0
10000,broken,550,28,5,0
10000,broken,550,32,12,1
10000,broken,550,36,17,0
10000,broken,550,40,1,0
10000,broken,550,44,2,0
10000,broken,550,48,10,1
10000,broken,550,56,1,0
10000,broken,550,64,4,1
10000,broken,550,68,1,0
10000,broken,550,80,3,0
10000,broken,550,88,1,0
10000,broken,550,92,1,0
10000,broken,600,8,1,0
10000,broken,600,12,2,0
10000,broken,600,16,5,0
10000,broken,600,20,3,0
10000,broken,600,24,20,2
10000,broken,600,28,6,0
10000,broken,600,32,7,0
10000,broken,600,36,10,0
10000,broken,600,40,2,0
10000,broken,600,48,8,0
10000,broken,600,64,2,0
10000,broken,600,68,1,0
10000,broken,600,80,4,1
10000,broken,650,8,1,0
10000,broken,650,20,4,0
10000,broken,650,24,13,2
10000,broken,650,28,3,1
10000,broken,650,32,3,1
10000,broken,650,36,8,1
10000,broken,650,40,2,0
10000,broken,650,48,2,1
10000,broken,650,64,3,1
10000,broken,650,80,1,0
10000,broken,650,88,1,0
10000,broken,700,8,1,0
10000,broken,700,12,2,0
10000,broken,700,16,1,1
10000,broken,700,20,1,0
10000,broken,700,24,13,0
10000,broken,700,28,2,0
10000,broken,700,32,2,0
10000,broken,700,36,11,0
10000,broken,700,40,2,0
10000,broken,700,52,1,0
10000,broken,700,64,2,0
10000,broken,700,80,1,0
10000,broken,750,24,14,3
10000,broken,750,32,7,0
10000,broken,750,36,10,0
10000,broken,750,64,1,0
10000,broken,750,80,1,0
10000,broken,750,88,1,1
10000,broken,800,8,1,0
10000,broken,800,16,1,0
10000,broken,800,24,10,0
10000,broken,800,28,2,0
10000,broken,800,32,1,0
10000,broken,800,36,6,0
10000,broken,800,40,1,0
10000,broken,800,64,1,0
10000,broken,850,24,5,0
10000,broken,850,36,3,0
10000,broken,850,40,1,1
10000,broken,850,60,1,0
10000,broken,850,64,1,0
10000,broken,900,16,1,0
10000,broken,900,24,6,1
10000,broken,900,32,1,0
10000,broken,900,36,2,0
10000,broken,900,80,1,0
10000,broken,950,24,2,0
10000,broken,950,28,1,0
10000,broken,950,32,1,0
10000,broken,950,36,1,0
10000,broken,1000,24,6,0
10000,broken,1000,28,1,0
10000,broken,1000,48,1,1
10000,broken,1000,80,1,1
10000,broken,1050,24,3,0
10000,broken,1100,36,1,0
10000,broken,1150,20,1,0
10000,broken,1150,24,1,0
10000,broken,1200,24,1,0
10000,broken,1200,36,2,2
10000,broken,1250,36,1,0
10000,broken,1300,24,1,0
10000,broken,1400,36,1,0
10000,broken,1450,36,1,0
10000,thirst,0,0,39,0
10000,thirst,0,4,69,1
10000,thirst,0,8,127,0
10000,thirst,0,12,118,0
10000,thirst,0,16,136,0
10000,thirst,0,20,185,0
10000,thirst,0,24,455,0
10000,thirst,0,28,114,0
10000,thirst,0,32,128,0
10000,thirst,0,36,376,1
10000,thirst,0,40,16,0
10000,thirst,0,44,56,0
10000,thirst,0,48,255,0
10000,thirst,0,52,18,0
10000,thirst,0,56,8,0
10000,thirst,0,60,17,0
10000,thirst,0,64,80,0
10000,thirst,0,68,4,0
10000,thirst,0,72,9,0
10000,thirst,0,76,7,0
10000,thirst,0,80,153,0
10000,thirst,0,84,1,0
10000,thirst,0,88,1,0
10000,thirst,0,92,3,0
10000,thirst,0,96,1,0
10000,thirst,0,100,177,1
10000,thirst,0,120,7,0
10000,thirst,50,0,54,0
10000,thirst,50,4,122,0
10000,thirst,50,8,183,1
10000,thirst,50,12,189,0
10000,thirst,50,16,159,0
10000,thirst,50,20,154,0
10000,thirst,50,24,365,1
10000,thirst,50,28,90,0
10000,thirst,50,32,111,0
10000,thirst,50,36,327,0
10000,thirst,50,40,33,0
10000,thirst,50,44,39,0
10000,thirst,50,48,192,1
10000,thirst,50,52,21,0
10000,thirst,50,56,4,0
10000,thirst,50,60,18,0
10000,thirst,50,64,120,1
10000,thirst,50,68,5,0
10000,thirst,50,72,7,0
10000,thirst,50,76,12,0
10000,thirst,50,80,148,1
10000,thirst,50,84,2,0
10000,thirst,50,88,4,0
10000,thirst,50,100,40,1
10000,thirst,50,120,10,0
10000,thirst,100,0,31,0
10000,thirst,100,4,119,0
10000,thirst,100,8,191,0
10000,thirst,100,12,213,0
10000,thirst,100,16,196,0
10000,thirst,100,20,189,0
10000,thirst,100,24,365,0
10000,thirst,100,28,119,1
10000,thirst,100,32,187,1
10000,thirst,100,36,395,2
10000,thirst,100,40,74,0
10000,thirst,100,44,58,1
10000,thirst,100,48,291,4
10000,thirst,100,52,38,1
10000,thirst,100,56,9,0
10000,thirst,100,60,26,0
10000,thirst,100,64,182,4
10000,thirst,100,68,6,0
10000,thirst,100,72,8,1
10000,thirst,100,76,4,0
10000,thirst,100,80,104,2
10000,thirst,100,88,4,0
10000,thirst,100,100,12,1
10000,thirst,100,120,11,0
10000,thirst,150,0,14,0
10000,thirst,150,4,43,0
10000,thirst,150,8,113,0
10000,thirst,150,12,170,1
10000,thirst,150,16,149,0
10000,thirst,150,20,198,1
10000,thirst,150,24,335,2
10000,thirst,150,28,135,1
10000,thirst,150,32,153,0
10000,thirst,150,36,311,8
10000,thirst,150,40,67,1
10000,thirst,150,44,61,1
10000,thirst,150,48,306,4
10000,thirst,150,52,35,0
10000,thirst,150,56,18,0
10000,thirst,150,60,11,0
10000,thirst,150,64,208,5
10000,thirst,150,68,5,0
10000,thirst,150,72,5,0
10000,thirst,150,76,12,0
10000,thirst,150,80,77,2
10000,thirst,150,88,8,0
10000,thirst,150,92,2,0
10000,thirst,150,96,3,0
10000,thirst,150,100,9,0
10000,thirst,150,120,6,0
10000,thirst,150,144,3,0
10000,thirst,200,0,8,0
10000,thirst,200,4,10,0
10000,thirst,200,8,39,0
10000,thirst,200,12,72,0
10000,thirst,200,16,94,0
10000,thirst,200,20,115,1
10000,thirst,200,24,293,3
10000,thirst,200,28,92,1
10000,thirst,200,32,107,3
10000,thirst,200,36,214,0
10000,thirst,200,40,25,1
10000,thirst,200,44,37,1
10000,thirst,200,48,164,4
10000,thirst,200,52,19,0
10000,thirst,200,56,13,0
10000,thirst,200,60,12,0
10000,thirst,200,64,89,1
10000,thirst,200,68,5,1
10000,thirst,200,72,7,0
10000,thirst,200,76,5,0
10000,thirst,200,80,62,3
10000,thirst,200,84,1,0
10000,thirst,200,88,5,0
10000,thirst,200,92,1,1
10000,thirst,200,96,1,0
10000,thirst,200,100,18,1
10000,thirst,200,104,1,1
10000,thirst,200,112,1,0
10000,thirst,200,120,10,0
10000,thirst,200,144,5,0
10000,thirst,250,0,1,0
10000,thirst,250,4,2,0
10000,thirst,250,8,29,0
10000,thirst,250,12,53,0
10000,thirst,250,16,60,1
10000,thirst,250,20,81,0
10000,thirst,250,24,217,3
10000,thirst,250,28,63,0
10000,thirst,250,32,60,1
10000,thirst,250,36,164,5
10000,thirst,250,40,16,1
10000,thirst,250,44,21,1
10000,thirst,250,48,68,1
10000,thirst,250,52,5,0
10000,thirst,250,60,4,0
10000,thirst,250,64,17,0
10000,thirst,250,68,1,0
