step,year,land_temp,land_rain,land_evap,sea_evap,sea_rain,to_sea,water,water_err,a,b,a_err,b_err,weathered_a,weathered_b,river_a,river_b,buried_a,buried_b,rivers,lakes,storms,land_water,land_biomass,sea_biomass,land_cover,sea_cover,land_height,litter,eaters,eater_cells,gpp,resp,transp,eaten,decayed,burnt,burnt_cells,genotypes,eater_genotypes,leading,mutant_share,matter,c_err,ms_step
653400,55,21.122,1897.3,1043.6,6.888047e7,4.795376e7,188.8,1.781567e7,1.924e-14,1.907404e6,2.378563e6,3.796e-14,1.020e-13,4.329568e4,4.796783e4,1.396976e4,5.093228e3,5.661133e3,1.309376e3,1866,355,651,1.127346e7,0.80596,0.09811,0.8815,0.2143,2.886,0.14622,2.9463e-4,64755,1.085219e5,2.455647e4,661.7,2.655287e3,4.602303e4,5.496272e3,7277,79975,4312,367,1.096416e-3,1.475474e5,3.393e-14,2.329
665280,56,21.090,1898.2,1034.7,6.945778e7,4.776138e7,192.3,1.824155e7,2.389e-14,1.944752e6,2.425419e6,3.759e-14,3.149e-14,4.343332e4,4.820126e4,1.438369e4,5.219964e3,6.085844e3,1.345792e3,2079,409,662,1.147448e7,0.81207,0.09991,0.8814,0.2147,2.920,0.14622,2.7952e-4,65053,1.097744e5,2.559638e4,669.3,2.938800e3,4.737391e4,6.051517e3,7701,81074,4177,371,1.085161e-3,1.485706e5,5.681e-14,2.364
677160,57,21.326,1932.1,1068.8,6.907979e7,4.840972e7,185.0,1.845031e7,1.595e-14,1.982539e6,2.473493e6,5.120e-14,5.742e-14,4.396344e4,4.949311e4,1.439281e4,6.018568e3,6.175863e3,1.419400e3,2081,428,671,1.175397e7,0.83059,0.10114,0.8819,0.2156,2.946,0.14538,2.9663e-4,65288,1.109724e5,2.602967e4,675.8,2.839128e3,4.867490e4,4.730000e3,6559,81835,4332,367,1.082842e-3,1.507803e5,3.088e-15,2.407
689040,58,21.276,1946.5,1072.6,6.951781e7,4.857540e7,188.9,1.849112e7,3.062e-14,2.020891e6,2.521974e6,8.814e-14,3.508e-14,4.428950e4,5.000346e4,1.509312e4,6.052957e3,5.937812e3,1.521641e3,2138,415,682,1.162450e7,0.84963,0.10229,0.8824,0.2159,2.970,0.14911,3.7183e-4,66043,1.155498e5,2.642518e4,686.1,3.480304e3,4.940881e4,4.565370e3,6026,82335,4247,353,1.108692e-3,1.542201e5,7.171e-14,2.458
700920,59,21.305,1905.0,1060.2,6.928647e7,4.872917e7,189.6,1.807842e7,3.936e-14,2.058279e6,2.568597e6,8.812e-14,1.853e-13,4.350054e4,4.838059e4,1.365908e4,6.210712e3,6.112501e3,1.757721e3,2087,418,699,1.145691e7,0.84175,0.10309,0.8826,0.2165,3.026,0.15062,2.8171e-4,66894,1.115641e5,2.639232e4,656.7,3.265596e3,4.806566e4,6.374531e3,7773,83739,4237,354,1.193348e-3,1.538421e5,1.608e-14,2.479
712800,60,21.175,1852.0,995.1,6.880278e7,4.868890e7,189.4,1.724514e7,5.206e-14,2.094376e6,2.613093e6,8.427e-14,1.449e-13,4.202111e4,4.618371e4,1.415462e4,6.228242e3,5.924298e3,1.688187e3,1962,382,710,1.051303e7,0.83536,0.10408,0.8834,0.2175,3.073,0.15566,2.9448e-4,67449,1.125737e5,2.605334e4,676.1,2.719415e3,4.645182e4,8.705789e3,9950,84709,4279,369,1.288771e-3,1.545623e5,4.632e-14,2.480
724680,61,20.947,1880.0,1007.1,6.890375e7,4.822023e7,182.9,1.769688e7,5.136e-14,2.130838e6,2.657876e6,1.139e-13,1.391e-13,4.227301e4,4.642756e4,1.551369e4,6.841023e3,5.810732e3,1.643851e3,1901,357,720,1.129193e7,0.85703,0.10562,0.8839,0.2183,3.053,0.15446,3.2555e-4,67984,1.123406e5,2.570175e4,683.0,3.267086e3,4.789518e4,7.002338e3,8510,85047,4313,342,1.420977e-3,1.562425e5,6.613e-14,2.455
736560,62,20.998,1923.8,1049.2,6.926799e7,4.896479e7,178.8,1.822393e7,3.046e-14,2.168246e6,2.704399e6,1.697e-13,3.650e-14,4.381337e4,4.827567e4,1.586605e4,6.458368e3,6.405890e3,1.753542e3,2065,387,730,1.140705e7,0.86363,0.10659,0.8839,0.2190,3.034,0.15420,3.3415e-4,68401,1.143997e5,2.672857e4,694.9,3.397724e3,4.998683e4,6.310001e3,7804,85858,4302,347,1.497195e-3,1.573060e5,3.737e-14,2.452
748440,63,21.143,1922.5,1053.8,7.007925e7,4.963808e7,181.7,1.856922e7,3.330e-14,2.205900e6,2.751236e6,4.475e-14,2.099e-14,4.393713e4,4.862048e4,1.597885e4,6.946419e3,6.282685e3,1.782758e3,2297,398,744,1.205724e7,0.86863,0.10766,0.8843,0.2198,3.040,0.15341,3.1263e-4,68991,1.142502e5,2.695623e4,681.1,3.278365e3,4.977019e4,6.765124e3,8088,86950,4252,344,1.669988e-3,1.580208e5,3.223e-14,2.448
760320,64,21.385,1920.6,1066.8,7.049371e7,5.019307e7,183.1,1.861479e7,5.083e-14,2.244266e6,2.798786e6,1.459e-13,5.773e-14,4.443738e4,4.932886e4,1.578182e4,7.261283e3,6.071217e3,1.779175e3,2375,405,750,1.176769e7,0.87467,0.10859,0.8853,0.2201,3.020,0.15411,3.7635e-4,69484,1.160617e5,2.735620e4,673.3,3.502105e3,5.057646e4,6.253610e3,7436,88071,4325,338,1.670111e-3,1.591374e5,8.413e-15,2.477
772200,65,21.424,1923.2,1060.6,7.075219e7,4.971737e7,191.6,1.845610e7,5.531e-14,2.281621e6,2.845572e6,2.327e-14,1.298e-13,4.377889e4,4.865925e4,1.626309e4,6.879525e3,6.423860e3,1.872995e3,2439,435,759,1.222284e7,0.87218,0.10990,0.8857,0.2208,3.000,0.15364,3.3981e-4,70296,1.145264e5,2.706467e4,666.9,3.595549e3,4.981672e4,7.072996e3,8496,89191,4421,334,1.691429e-3,1.589953e5,5.510e-14,2.487
784080,66,21.350,1929.0,1064.6,7.114825e7,4.890832e7,200.3,1.853840e7,5.968e-14,2.317915e6,2.891462e6,2.813e-14,7.102e-14,4.325059e4,4.778673e4,1.631447e4,7.141160e3,6.956294e3,1.897079e3,2490,468,766,1.180626e7,0.87121,0.11104,0.8861,0.2213,2.984,0.15514,3.5064e-4,70890,1.149411e5,2.689216e4,667.9,3.512438e3,4.945536e4,7.459286e3,8680,90043,4465,326,1.498091e-3,1.594731e5,5.384e-14,2.497
795960,67,21.176,1896.6,1042.2,7.165562e7,4.930644e7,201.2,1.862918e7,4.339e-14,2.354048e6,2.937505e6,1.869e-13,2.774e-14,4.337911e4,4.802201e4,1.591952e4,6.946202e3,7.246604e3,1.979173e3,2368,461,776,1.226930e7,0.86660,0.11239,0.8861,0.2218,2.955,0.15548,3.6271e-4,71640,1.142396e5,2.639877e4,649.0,3.705238e3,4.901912e4,8.675542e3,9903,91122,4490,329,1.466571e-3,1.593045e5,1.827e-15,2.473
807840,68,21.209,1892.7,1044.6,7.166799e7,4.958385e7,201.9,1.837270e7,3.224e-14,2.389295e6,2.983289e6,1.429e-13,1.498e-14,4.292012e4,4.814581e4,1.679094e4,8.980993e3,7.672696e3,2.361139e3,2286,434,783,1.156469e7,0.87172,0.11364,0.8866,0.2226,2.938,0.15996,3.5573e-4,72387,1.146284e5,2.647615e4,652.5,3.727971e3,4.902498e4,6.717661e3,8101,92041,4637,336,1.392038e-3,1.613471e5,1.425e-14,2.445
819720,69,21.162,1889.8,1038.1,7.073064e7,4.960982e7,189.1,1.856944e7,3.711e-14,2.423729e6,3.028913e6,1.860e-13,4.489e-14,4.217138e4,4.825517e4,1.845972e4,9.042668e3,7.738070e3,2.631452e3,2139,430,797,1.221912e7,0.86928,0.11475,0.8867,0.2236,2.937,0.16276,3.4967e-4,73217,1.142450e5,2.661008e4,656.7,3.560106e3,4.919819e4,7.776509e3,8910,92500,4728,330,1.468654e-3,1.621429e5,6.875e-14,2.387
831600,70,21.166,1910.6,1029.9,7.039141e7,4.933966e7,190.0,1.860240e7,4.266e-14,2.457511e6,3.074977e6,6.310e-14,3.892e-14,4.220131e4,4.857125e4,2.021161e4,8.467911e3,8.419227e3,2.507805e3,2234,468,810,1.181658e7,0.87485,0.11634,0.8867,0.2242,2.912,0.16462,3.5966e-4,74170,1.170766e5,2.752498e4,694.3,3.557323e3,5.086090e4,7.731393e3,9128,93334,4960,362,1.747377e-3,1.636372e5,5.638e-14,2.426
843480,71,21.120,1878.0,987.3,7.116032e7,4.940567e7,204.8,1.770576e7,4.334e-14,2.489456e6,3.119599e6,1.250e-13,4.209e-14,4.106794e4,4.712229e4,1.971901e4,1.021640e4,9.122405e3,2.499926e3,2030,454,823,1.142098e7,0.88083,0.11923,0.8869,0.2248,2.892,0.16569,3.4080e-4,75051,1.158973e5,2.751298e4,689.6,3.580136e3,4.973873e4,8.935492e3,10240,94049,5166,330,2.009925e-3,1.641936e5,1.861e-14,2.431
855360,72,20.954,1827.3,946.6,7.192005e7,4.953915e7,201.7,1.777844e7,4.191e-14,2.520942e6,3.162060e6,1.001e-13,4.403e-14,4.032291e4,4.516984e4,1.876265e4,9.494557e3,8.837220e3,2.708908e3,1833,412,833,1.089661e7,0.88483,0.12085,0.8871,0.2256,2.911,0.16888,3.3777e-4,75826,1.152875e5,2.705156e4,683.8,3.624600e3,4.948230e4,7.854258e3,9656,94907,5320,321,2.155265e-3,1.657407e5,6.673e-14,2.405
867240,73,20.995,1897.0,999.5,7.209713e7,4.951604e7,195.1,1.877920e7,3.848e-14,2.554320e6,3.207208e6,1.446e-13,7.361e-14,4.237105e4,4.793664e4,1.997068e4,1.054990e4,8.993304e3,2.788858e3,2051,432,844,1.227804e7,0.89833,0.12212,0.8876,0.2260,2.858,0.16700,3.3992e-4,76692,1.179148e5,2.729774e4,690.0,3.384417e3,5.170529e4,8.642596e3,9606,95192,5455,315,2.032112e-3,1.672609e5,4.785e-14,2.538
879120,74,20.896,1885.2,995.7,7.132516e7,4.995718e7,189.1,1.923225e7,3.564e-14,2.588239e6,3.253884e6,6.909e-14,2.261e-14,4.302628e4,4.965419e4,1.783618e4,1.012432e4,9.106658e3,2.977819e3,2157,496,856,1.202499e7,0.91635,0.12401,0.8878,0.2269,2.807,0.17135,4.3850e-4,77866,1.225927e5,2.803188e4,702.7,4.079594e3,5.344014e4,6.862862e3,8087,95928,5578,323,2.255981e-3,1.709549e5,5.873e-14,2.350
891000,75,21.117,1876.2,1008.4,7.045666e7,4.989177e7,188.2,1.897763e7,2.218e-14,2.622328e6,3.300089e6,8.346e-15,4.868e-14,4.261549e4,4.936452e4,1.777507e4,1.064535e4,8.526583e3,3.159816e3,2152,495,868,1.224719e7,0.92314,0.12522,0.8887,0.2277,2.743,0.17164,3.5860e-4,78623,1.207024e5,2.831732e4,677.6,3.993885e3,5.350519e4,7.388315e3,8419,96634,5604,326,2.172118e-3,1.721163e5,2.131e-14,2.289
902880,76,21.323,1901.8,1004.8,7.020680e7,4.987027e7,188.8,1.842634e7,3.134e-14,2.656078e6,3.345344e6,9.362e-14,1.425e-13,4.244479e4,4.837679e4,1.895858e4,1.007382e4,8.694994e3,3.121761e3,2156,460,879,1.131990e7,0.92080,0.12659,0.8877,0.2283,2.728,0.17222,3.5416e-4,79181,1.228468e5,2.883737e4,716.5,3.577750e3,5.350682e4,9.870449e3,10798,97728,5712,317,2.157767e-3,1.721774e5,7.843e-14,2.330
914760,77,21.562,1884.6,980.5,6.944287e7,4.958918e7,185.7,1.773902e7,4.137e-14,2.687871e6,3.388725e6,8.593e-14,1.099e-14,4.096685e4,4.628999e4,1.883488e4,9.729666e3,9.174079e3,2.909219e3,1836,432,890,1.108872e7,0.90958,0.12768,0.8877,0.2292,2.717,0.17471,3.1478e-4,79265,1.212702e5,2.917927e4,720.5,3.484712e3,5.212006e4,1.107578e4,11958,98758,5618,314,2.356810e-3,1.717676e5,1.222e-13,2.295
926640,78,21.355,1822.2,928.6,7.016473e7,4.913734e7,194.1,1.729944e7,4.285e-14,2.718371e6,3.429829e6,4.711e-14,4.630e-14,3.933169e4,4.381040e4,1.932080e4,9.838369e3,8.831845e3,2.706183e3,1784,423,903,1.039279e7,0.88638,0.12912,0.8879,0.2300,2.761,0.17630,3.1681e-4,79235,1.188834e5,2.907019e4,705.8,3.371881e3,5.069657e4,1.224437e4,13306,99591,5749,306,2.578524e-3,1.697013e5,1.149e-13,2.300
938520,79,21.202,1838.8,944.1,7.095198e7,4.890833e7,197.5,1.748950e7,4.409e-14,2.749216e6,3.472284e6,1.023e-13,3.433e-14,4.016637e4,4.537586e4,2.063794e4,1.124987e4,9.320640e3,2.920473e3,1822,390,916,1.098516e7,0.88522,0.13089,0.8878,0.2310,2.743,0.17896,3.9214e-4,79512,1.182295e5,2.782597e4,691.9,3.984597e3,5.109836e4,9.215942e3,10318,99829,5608,309,2.902245e-3,1.706794e5,2.131e-14,2.284
950400,80,21.151,1906.3,994.9,7.088189e7,4.855438e7,196.1,1.812710e7,4.007e-14,2.781234e6,3.516085e6,2.026e-14,5.682e-14,4.201971e4,4.764313e4,2.286023e4,1.412277e4,1.000166e4,3.842665e3,1887,417,933,1.117352e7,0.90052,0.13165,0.8882,0.2322,2.704,0.17793,3.7195e-4,80092,1.217760e5,2.839106e4,713.6,4.119797e3,5.339986e4,8.868138e3,10272,100099,5728,342,3.179160e-3,1.725508e5,8.366e-14,2.324
962280,81,20.990,1936.9,994.3,7.067506e7,4.837638e7,200.3,1.827117e7,4.893e-14,2.813237e6,3.561179e6,6.522e-14,3.177e-14,4.332321e4,4.862982e4,2.719234e4,1.071870e4,1.132024e4,3.535619e3,2352,441,945,1.174083e7,0.92833,0.13488,0.8884,0.2331,2.677,0.17842,3.9347e-4,81116,1.240189e5,2.873216e4,737.1,3.903423e3,5.358659e4,9.104397e3,9506,100750,5763,310,3.021807e-3,1.755672e5,5.819e-14,2.389
974160,82,21.099,1911.5,953.2,7.159032e7,4.876743e7,214.9,1.732084e7,2.473e-14,2.843203e6,3.605565e6,7.649e-14,7.620e-14,4.230802e4,4.745516e4,2.338120e4,1.044411e4,1.234266e4,3.068710e3,2227,420,956,1.065433e7,0.93392,0.13642,0.8882,0.2342,2.699,0.18021,4.0616e-4,81514,1.242189e5,2.971738e4,753.2,4.242534e3,5.400588e4,9.355955e3,10540,101500,5572,309,3.215535e-3,1.769969e5,5.459e-14,2.304
986040,83,21.494,1897.4,948.1,7.229882e7,4.893651e7,214.9,1.691514e7,3.127e-14,2.873207e6,3.649035e6,5.154e-14,1.104e-13,4.117314e4,4.647198e4,2.097410e4,1.018544e4,1.116894e4,3.002391e3,1814,366,968,1.051224e7,0.94890,0.13812,0.8885,0.2350,2.701,0.18043,3.6882e-4,81195,1.215419e5,2.982382e4,735.8,4.036276e3,5.322338e4,8.644229e3,10512,102423,5463,316,3.487642e-3,1.791474e5,5.377e-14,2.310
997920,84,21.289,1883.8,933.1,7.151571e7,4.891100e7,203.1,1.704864e7,3.496e-14,2.904178e6,3.692424e6,1.119e-13,2.081e-14,4.116313e4,4.629807e4,1.963423e4,9.993533e3,1.019204e4,2.909025e3,1769,377,977,1.027708e7,0.95827,0.13974,0.8881,0.2359,2.698,0.18206,3.9946e-4,81248,1.243498e5,3.009969e4,749.6,3.945811e3,5.402505e4,1.005538e4,11326,103142,5555,323,3.789291e-3,1.809650e5,9.650e-16,2.290
1009800,85,21.291,1836.2,899.1,7.104777e7,4.917889e7,201.2,1.666518e7,4.404e-14,2.934907e6,3.735047e6,2.808e-14,8.353e-14,4.044240e4,4.537432e4,1.872975e4,9.419848e3,9.713121e3,2.751145e3,1891,389,984,1.023181e7,0.94854,0.14081,0.8885,0.2368,2.728,0.18509,4.6044e-4,81531,1.228190e5,2.952586e4,736.4,4.296169e3,5.331723e4,1.141374e4,12220,103655,5438,328,3.822675e-3,1.808379e5,1.017e-13,2.285
1021680,86,21.243,1854.1,933.2,7.014201e7,4.823066e7,191.2,1.742551e7,2.822e-14,2.966683e6,3.777978e6,7.597e-14,4.622e-14,4.140543e4,4.577528e4,2.147242e4,1.147573e4,9.629940e3,2.844245e3,1933,377,994,1.069660e7,0.95491,0.14129,0.8890,0.2378,2.723,0.18418,4.6446e-4,82235,1.228935e5,2.902401e4,725.5,5.041046e3,5.482707e4,9.610283e3,11095,103895,5545,321,3.669503e-3,1.814925e5,4.330e-14,2.291
1033560,87,21.170,1891.4,977.8,6.975056e7,4.853593e7,188.4,1.779470e7,2.219e-14,2.998815e6,3.821545e6,4.581e-14,1.158e-14,4.286680e4,4.732823e4,2.181578e4,1.363457e4,1.073426e4,3.761110e3,2173,372,1003,1.119302e7,0.96969,0.14212,0.8893,0.2386,2.722,0.18192,4.1228e-4,82784,1.239590e5,2.916174e4,720.7,4.551063e3,5.532030e4,8.968766e3,9819,104316,5651,320,3.776797e-3,1.828811e5,2.705e-15,2.305
1045440,88,21.116,1884.6,956.3,7.034115e7,5.003473e7,188.3,1.726859e7,2.524e-14,3.030620e6,3.864645e6,3.365e-14,3.832e-14,4.236533e4,4.710942e4,2.132541e4,1.143190e4,1.056096e4,4.009426e3,1941,341,1013,1.040672e7,0.98328,0.14308,0.8897,0.2394,2.726,0.18665,4.5611e-4,83661,1.274044e5,2.987561e4,747.1,4.485560e3,5.503268e4,9.046165e3,10191,104809,5724,314,3.517446e-3,1.859696e5,1.268e-14,2.317
1057320,89,20.888,1806.7,926.9,7.155779e7,5.125074e7,182.1,1.743118e7,3.163e-14,3.061799e6,3.905992e6,1.262e-14,7.105e-14,4.106734e4,4.513492e4,1.996551e4,1.092500e4,9.888129e3,3.788347e3,1770,302,1030,1.069464e7,0.96329,0.14420,0.8900,0.2403,2.776,0.18916,4.3909e-4,84241,1.235372e5,2.908159e4,695.1,4.665759e3,5.344717e4,1.251291e4,13018,105289,5849,307,3.467094e-3,1.844747e5,4.749e-14,2.324
1069200,90,20.989,1838.1,936.8,7.249532e7,5.171703e7,190.8,1.709760e7,2.157e-14,3.093601e6,3.947360e6,6.111e-14,6.170e-14,4.176220e4,4.516732e4,2.098229e4,1.263646e4,9.960676e3,3.799540e3,1811,313,1045,1.013221e7,0.97108,0.14562,0.8907,0.2413,2.785,0.18959,3.8051e-4,84602,1.256905e5,3.003277e4,715.5,4.085433e3,5.438815e4,1.055521e4,11311,106056,5738,341,4.264007e-3,1.858192e5,8.693e-14,2.300
1081080,91,21.106,1865.2,906.3,7.169876e7,5.049663e7,195.8,1.664079e7,2.541e-14,3.124866e6,3.988712e6,8.792e-14,1.261e-14,4.118524e4,4.499389e4,2.062477e4,1.389676e4,9.919337e3,3.641435e3,1741,291,1057,1.036281e7,0.99531,0.14881,0.8904,0.2422,2.824,0.19049,3.7047e-4,84751,1.280288e5,3.097927e4,761.0,3.810396e3,5.501642e4,1.033122e4,11367,106602,5791,306,4.533691e-3,1.884037e5,1.112e-14,2.302
1092960,92,21.265,1866.3,910.4,7.102378e7,4.971351e7,188.3,1.712480e7,2.915e-14,3.156179e6,4.030988e6,2.892e-14,8.133e-14,4.121478e4,4.587629e4,2.267024e4,1.414137e4,9.901886e3,3.600165e3,1718,307,1067,1.026188e7,1.00932,0.15075,0.8907,0.2431,2.882,0.19064,3.6088e-4,85239,1.298415e5,3.213974e4,768.5,3.738134e3,5.689655e4,1.057919e4,11346,107018,5934,311,4.984941e-3,1.904993e5,9.274e-14,2.308
1104840,93,21.352,1929.1,953.3,7.090560e7,4.951281e7,183.4,1.822486e7,1.819e-14,3.188765e6,4.075446e6,1.621e-14,1.159e-13,4.285446e4,4.815853e4,2.244309e4,1.410462e4,1.026907e4,3.701116e3,2314,365,1082,1.176891e7,1.02541,0.15254,0.8900,0.2436,2.917,0.18803,4.5158e-4,85375,1.327877e5,3.286750e4,778.8,4.219020e3,5.918485e4,9.715909e3,10466,107291,6055,313,4.663383e-3,1.922223e5,1.181e-14,2.296
1116720,94,21.240,1932.2,956.0,7.117596e7,4.948266e7,200.0,1.778848e7,1.633e-14,3.221877e6,4.119624e6,1.522e-13,4.069e-15,4.307448e4,4.796371e4,2.278333e4,1.327005e4,9.962168e3,3.785239e3,2471,442,1088,1.097319e7,1.03972,0.15403,0.8895,0.2447,2.924,0.18898,4.6970e-4,85963,1.333715e5,3.320457e4,783.3,4.994800e3,5.934719e4,8.663752e3,10031,107936,6160,304,4.984208e-3,1.944145e5,1.033e-13,2.324
1128600,95,21.277,1908.1,923.5,7.175760e7,4.935978e7,209.9,1.696987e7,1.800e-14,3.253343e6,4.161528e6,1.660e-14,4.812e-14,4.189489e4,4.614785e4,2.103373e4,1.247371e4,1.042912e4,4.243981e3,2131,410,1102,1.084156e7,1.02688,0.15510,0.8887,0.2453,2.980,0.19070,4.2874e-4,86409,1.311186e5,3.310130e4,776.0,4.467683e3,5.754567e4,1.168532e4,12133,108831,6117,262,5.132943e-3,1.935945e5,3.307e-15,2.297
1140480,96,21.136,1850.3,891.7,7.148363e7,4.868443e7,205.8,1.700477e7,1.840e-14,3.283236e6,4.201965e6,5.531e-14,1.684e-14,4.093535e4,4.482904e4,2.113568e4,1.373278e4,1.104231e4,4.391649e3,1904,381,1115,1.021636e7,1.02401,0.15586,0.8890,0.2463,3.005,0.19358,4.9607e-4,86622,1.295684e5,3.186522e4,758.5,4.792150e3,5.627146e4,1.157163e4,12774,108874,6122,267,5.514816e-3,1.941554e5,3.298e-15,2.301
1152360,97,21.147,1898.9,939.1,7.146759e7,4.897726e7,198.9,1.749181e7,0.000e0,3.313875e6,4.243368e6,4.792e-14,4.368e-14,4.209430e4,4.604280e4,2.334461e4,1.441381e4,1.145485e4,4.640274e3,1930,346,1126,1.121926e7,1.03300,0.15603,0.8902,0.2474,3.011,0.19265,4.6213e-4,86721,1.296471e5,3.157613e4,751.7,5.030096e3,5.801280e4,9.940631e3,10786,109304,6089,266,5.055680e-3,1.951216e5,2.163e-14,2.297
1164240,98,21.047,1936.5,964.3,7.178542e7,4.959522e7,199.3,1.763457e7,9.084e-15,3.343366e6,4.285803e6,1.724e-13,1.069e-13,4.260513e4,4.741370e4,2.372815e4,1.496481e4,1.311448e4,4.978093e3,1929,350,1137,1.078064e7,1.03542,0.15703,0.8911,0.2484,3.003,0.19529,4.9148e-4,87057,1.332661e5,3.217583e4,776.9,4.933272e3,5.873164e4,1.066486e4,10999,109416,6216,257,5.494332e-3,1.963344e5,6.256e-14,2.301
1176120,99,21.011,1951.7,976.4,7.126896e7,4.961983e7,193.4,1.788570e7,1.312e-14,3.372124e6,4.328623e6,1.320e-13,1.915e-14,4.270721e4,4.811849e4,2.524339e4,1.805614e4,1.394870e4,5.298406e3,1948,371,1145,1.156455e7,1.04747,0.15885,0.8916,0.2494,2.988,0.19626,4.4471e-4,87418,1.333397e5,3.238246e4,774.7,4.722842e3,5.945356e4,9.009845e3,9535,109569,6042,267,6.102278e-3,1.985474e5,2.448e-14,2.291
1188000,100,21.318,1958.3,957.6,7.260356e7,5.045446e7,205.9,1.725716e7,1.727e-15,3.401220e6,4.371705e6,7.571e-14,3.835e-15,4.253934e4,4.811907e4,2.211956e4,1.530616e4,1.344398e4,5.037460e3,1974,353,1158,1.031389e7,1.06272,0.16111,0.8917,0.2502,2.986,0.19900,4.9411e-4,87646,1.370966e5,3.338780e4,806.2,4.851918e3,6.086234e4,8.878135e3,9403,110399,6086,303,6.317103e-3,2.015748e5,9.832e-14,2.305
1199880,101,21.496,1930.3,937.8,7.274269e7,4.977085e7,209.8,1.701562e7,7.663e-15,3.429381e6,4.412493e6,6.151e-14,5.044e-14,4.050827e4,4.526714e4,2.178588e4,1.345697e4,1.234736e4,4.479694e3,1894,375,1167,1.066467e7,1.03703,0.16536,0.8913,0.2511,3.052,0.19469,4.3170e-4,88061,1.337540e5,3.362638e4,779.5,5.025674e3,5.921058e4,1.493511e4,14837,110934,6404,262,5.657284e-3,1.969795e5,8.200e-14,2.285
1211760,102,21.408,1926.0,940.2,7.117938e7,4.818401e7,202.1,1.765311e7,3.587e-15,3.458128e6,4.453480e6,1.777e-14,1.280e-13,4.049880e4,4.555820e4,2.383545e4,1.793180e4,1.175172e4,4.570627e3,1956,407,1188,1.073386e7,1.05304,0.16729,0.8916,0.2520,3.000,0.19508,4.1626e-4,88348,1.339730e5,3.314383e4,783.0,4.268368e3,5.918357e4,9.437812e3,10714,110781,6420,274,6.756665e-3,1.992917e5,5.287e-14,2.299
1223640,103,21.432,1948.8,945.4,7.042367e7,4.776831e7,202.1,1.794725e7,1.225e-14,3.487964e6,4.496378e6,2.991e-14,8.906e-15,4.211502e4,4.742641e4,2.526882e4,1.575978e4,1.227848e4,4.528449e3,2030,432,1204,1.143351e7,1.05691,0.16857,0.8918,0.2529,2.949,0.19654,4.7320e-4,89013,1.363102e5,3.377255e4,795.0,4.903619e3,6.043495e4,1.090552e4,11447,111156,6714,264,7.363247e-3,2.006622e5,4.612e-14,2.308
1235520,104,21.387,1937.1,941.9,7.046785e7,4.813969e7,204.0,1.770652e7,1.557e-14,3.517385e6,4.538763e6,1.260e-13,9.316e-14,4.275501e4,4.766106e4,2.367822e4,1.669934e4,1.333443e4,5.276555e3,2218,397,1219,1.065109e7,1.05957,0.16986,0.8918,0.2538,2.925,0.19891,5.2147e-4,89872,1.372063e5,3.373478e4,798.3,5.328103e3,6.089026e4,1.075418e4,11217,111903,6957,258,7.623391e-3,2.018600e5,3.316e-15,2.291
1247400,105,21.298,1904.3,936.3,7.116173e7,4.889018e7,201.7,1.767023e7,8.433e-16,3.546740e6,4.580611e6,3.414e-14,1.423e-14,4.256618e4,4.763672e4,2.353366e4,1.781121e4,1.321123e4,5.788415e3,2180,397,1232,1.100663e7,1.06342,0.17003,0.8914,0.2546,2.902,0.20109,4.9257e-4,90313,1.341327e5,3.303260e4,763.2,5.305616e3,6.042044e4,9.478576e3,9987,112543,7026,267,7.644803e-3,2.030557e5,5.733e-15,2.287
1259280,106,21.231,1907.2,938.1,7.084994e7,4.893249e7,196.4,1.785743e7,2.921e-15,3.575531e6,4.621520e6,1.315e-14,9.874e-15,4.262181e4,4.771685e4,2.405072e4,1.865805e4,1.383070e4,6.808207e3,2199,403,1243,1.075450e7,1.06394,0.17143,0.8920,0.2556,2.886,0.20250,5.1102e-4,90748,1.359781e5,3.307539e4,775.0,5.238278e3,6.072943e4,1.096761e4,11077,112801,7156,263,7.633584e-3,2.036895e5,7.559e-14,2.316
1271160,107,21.156,1884.0,940.6,7.004362e7,4.897181e7,188.8,1.804799e7,5.367e-15,3.604155e6,4.661363e6,9.199e-14,9.191e-14,4.242913e4,4.741325e4,2.378103e4,1.932097e4,1.380462e4,7.569938e3,2054,420,1255,1.134291e7,1.06006,0.17183,0.8924,0.2567,2.904,0.20332,5.3531e-4,91464,1.336270e5,3.221986e4,749.4,5.562475e3,6.002416e4,1.123364e4,11481,113284,7408,260,7.432440e-3,2.035921e5,6.676e-14,2.310
1283040,108,21.128,1882.7,942.6,7.085291e7,4.954389e7,195.2,1.776543e7,2.936e-15,3.631518e6,4.700802e6,1.071e-13,1.308e-14,4.175269e4,4.692746e4,2.604488e4,1.760370e4,1.438984e4,7.488135e3,1952,406,1264,1.067054e7,1.05376,0.17243,0.8933,0.2577,2.910,0.20340,4.9100e-4,92086,1.348161e5,3.261585e4,751.0,5.461436e3,6.046639e4,1.189893e4,12341,113382,7323,251,7.010052e-3,2.030396e5,1.691e-13,2.303
