step,year,land_temp,land_rain,land_evap,sea_evap,sea_rain,to_sea,water,water_err,a,b,a_err,b_err,weathered_a,weathered_b,river_a,river_b,buried_a,buried_b,rivers,lakes,storms,land_water,land_biomass,sea_biomass,land_cover,sea_cover,land_height,litter,eaters,eater_cells,gpp,resp,transp,eaten,decayed,burnt,burnt_cells,genotypes,eater_genotypes,leading,mutant_share,matter,c_err,ms_step
653400,55,21.122,1941.6,1184.8,6.862946e7,4.798989e7,186.7,1.846168e7,6.316e-14,1.832471e6,2.394823e6,1.004e-13,7.097e-14,4.385425e4,4.861934e4,2.026547e4,6.878952e3,1.042571e4,1.527230e3,1873,454,651,1.182229e7,0.62210,0.08341,0.8790,0.2377,3.598,0.13575,3.9978e-4,47478,1.017838e5,2.133981e4,567.9,2.756270e3,3.651131e4,2.764401e3,5043,95497,3573,335,9.584056e-4,1.220712e5,5.591e-14,2.292
665280,56,21.090,1936.9,1174.0,6.920016e7,4.780481e7,189.6,1.888424e7,7.477e-14,1.864144e6,2.441663e6,8.830e-14,3.872e-14,4.389186e4,4.875579e4,2.083037e4,7.750425e3,1.221858e4,1.916243e3,2101,480,662,1.206556e7,0.62936,0.08103,0.8793,0.2384,3.674,0.13970,4.0030e-4,48366,1.027915e5,2.209178e4,571.1,2.743120e3,3.854531e4,3.087765e3,5602,96061,3603,322,9.070830e-4,1.235284e5,1.178e-15,2.316
677160,57,21.326,1973.4,1215.5,6.884106e7,4.844317e7,182.5,1.909541e7,6.457e-14,1.895609e6,2.489566e6,1.397e-13,1.169e-13,4.434212e4,5.001801e4,1.978574e4,8.088849e3,1.287729e4,2.114252e3,2147,497,671,1.232201e7,0.63306,0.08000,0.8797,0.2390,3.694,0.14050,4.0904e-4,49011,1.041748e5,2.250258e4,573.1,2.831894e3,4.048412e4,3.056378e3,5468,96436,3540,325,8.907406e-4,1.240954e5,6.731e-14,2.344
689040,58,21.276,1976.1,1210.9,6.930343e7,4.859846e7,186.7,1.914551e7,5.760e-14,1.927592e6,2.537731e6,9.458e-14,1.787e-13,4.470944e4,5.045328e4,2.074110e4,9.512832e3,1.272658e4,2.289064e3,2295,501,682,1.221864e7,0.64193,0.08192,0.8803,0.2397,3.712,0.14378,4.2902e-4,49958,1.092775e5,2.284007e4,579.4,3.027888e3,4.053318e4,3.133632e3,5373,96819,3653,321,8.294233e-4,1.264572e5,2.555e-14,2.369
700920,59,21.305,1940.0,1186.8,6.912345e7,4.870369e7,188.8,1.868230e7,4.766e-14,1.959567e6,2.584619e6,6.095e-14,1.400e-13,4.404826e4,4.911040e4,1.882604e4,8.773151e3,1.207293e4,2.221663e3,2211,471,699,1.199829e7,0.63662,0.08387,0.8805,0.2405,3.747,0.14650,4.0303e-4,50774,1.079239e5,2.310040e4,566.5,3.009908e3,4.007253e4,3.563976e3,5797,97621,3751,326,8.520014e-4,1.269026e5,2.741e-14,2.431
712800,60,21.175,1889.9,1123.8,6.862607e7,4.864973e7,188.2,1.783555e7,5.284e-14,1.990621e6,2.629960e6,6.924e-14,1.172e-13,4.289025e4,4.752004e4,1.902560e4,8.255202e3,1.183657e4,2.179226e3,1916,442,710,1.104049e7,0.63176,0.08629,0.8810,0.2411,3.647,0.15217,3.7494e-4,51603,1.082127e5,2.312781e4,586.6,2.871227e3,3.940995e4,4.751445e3,7255,98865,3857,361,8.799515e-4,1.282635e5,3.131e-14,2.450
724680,61,20.947,1917.1,1125.9,6.875817e7,4.817258e7,182.1,1.827566e7,3.628e-14,2.022166e6,2.675350e6,8.601e-14,3.046e-14,4.307931e4,4.746315e4,2.018439e4,8.285504e3,1.153401e4,2.073651e3,1955,422,720,1.183402e7,0.64823,0.08914,0.8811,0.2421,3.449,0.15021,4.3366e-4,52756,1.090645e5,2.275971e4,602.0,2.842363e3,4.028718e4,4.652861e3,7194,99160,3933,315,9.012139e-4,1.295801e5,8.310e-15,2.439
736560,62,20.998,1953.0,1170.0,6.910580e7,4.890647e7,178.0,1.877894e7,4.979e-14,2.053737e6,2.721850e6,2.086e-14,9.478e-14,4.424165e4,4.854518e4,2.078389e4,8.170957e3,1.267057e4,2.045013e3,2151,441,730,1.189313e7,0.65365,0.09169,0.8815,0.2429,3.441,0.14837,4.0609e-4,53697,1.098627e5,2.343501e4,604.4,3.023060e3,4.107657e4,4.483266e3,6636,100044,3999,319,9.317151e-4,1.301898e5,5.779e-14,2.456
748440,63,21.143,1955.5,1166.4,6.992291e7,4.957576e7,181.3,1.907098e7,4.962e-14,2.085255e6,2.768558e6,1.242e-13,7.586e-14,4.426789e4,4.875861e4,1.998989e4,8.653553e3,1.274995e4,2.050044e3,2364,452,744,1.254030e7,0.66954,0.09403,0.8820,0.2436,3.385,0.14890,4.4129e-4,54720,1.109547e5,2.391872e4,602.0,3.061518e3,4.067739e4,4.083362e3,6505,101029,4214,317,9.383152e-4,1.327117e5,5.066e-14,2.411
760320,64,21.385,1947.0,1180.1,7.033060e7,5.013522e7,181.7,1.916398e7,4.996e-14,2.117639e6,2.815832e6,5.058e-14,8.252e-14,4.481231e4,4.954269e4,1.967552e4,8.871040e3,1.242781e4,2.269074e3,2461,466,750,1.224382e7,0.68266,0.09479,0.8826,0.2442,3.365,0.14888,4.9414e-4,55694,1.116949e5,2.442820e4,587.9,3.432223e3,4.175463e4,4.139357e3,6528,101813,4492,313,9.466829e-4,1.343665e5,2.881e-14,2.428
772200,65,21.424,1955.3,1175.1,7.059641e7,4.964073e7,190.5,1.905096e7,3.461e-14,2.149560e6,2.862330e6,2.166e-14,2.733e-14,4.411009e4,4.891300e4,1.980926e4,8.654458e3,1.218997e4,2.415049e3,2526,494,759,1.277914e7,0.68058,0.09250,0.8828,0.2448,3.457,0.15204,4.7994e-4,56890,1.104864e5,2.440182e4,584.9,3.782379e3,4.224388e4,4.009654e3,6596,102852,4616,320,9.538185e-4,1.345253e5,7.204e-14,2.470
784080,66,21.350,1947.4,1183.4,7.101979e7,4.883592e7,199.5,1.917041e7,3.750e-14,2.181191e6,2.907650e6,1.003e-13,1.441e-13,4.349743e4,4.796323e4,1.965740e4,1.001330e4,1.186582e4,2.643518e3,2511,537,766,1.236888e7,0.67062,0.09227,0.8825,0.2457,3.543,0.15288,4.8112e-4,57929,1.099454e5,2.417401e4,568.3,3.876922e3,4.230748e4,4.841406e3,7519,103009,4814,312,9.855332e-4,1.334976e5,1.373e-14,2.470
795960,67,21.176,1915.0,1157.2,7.151502e7,4.921983e7,200.5,1.928846e7,3.283e-14,2.213615e6,2.953427e6,1.540e-13,1.405e-13,4.370719e4,4.833999e4,1.910308e4,1.006625e4,1.128384e4,2.562938e3,2480,538,776,1.288578e7,0.66875,0.09445,0.8825,0.2466,3.568,0.15469,4.7220e-4,59071,1.103520e5,2.395901e4,552.6,3.819269e3,4.155193e4,4.575907e3,6908,103326,4937,313,1.017651e-3,1.342589e5,1.626e-14,2.464
807840,68,21.209,1909.9,1150.4,7.155092e7,4.948554e7,201.3,1.908332e7,5.173e-14,2.245569e6,2.999355e6,1.875e-13,4.533e-14,4.342957e4,4.860864e4,1.961418e4,1.023141e4,1.147469e4,2.680697e3,2392,519,783,1.219105e7,0.66352,0.09733,0.8822,0.2476,3.595,0.15525,4.7528e-4,60031,1.117561e5,2.421951e4,564.5,3.855656e3,4.156023e4,5.597433e3,7990,104125,5193,316,9.756314e-4,1.342891e5,1.259e-13,2.465
819720,69,21.162,1913.5,1148.5,7.058366e7,4.952847e7,189.0,1.922925e7,5.386e-14,2.276661e6,3.045326e6,5.134e-14,8.609e-14,4.301918e4,4.893623e4,2.114088e4,1.106364e4,1.192756e4,2.964521e3,2285,513,797,1.281871e7,0.66808,0.10064,0.8823,0.2485,3.620,0.15656,5.1092e-4,60742,1.111683e5,2.436736e4,570.3,3.923512e3,4.135555e4,4.493582e3,6802,104792,5249,315,9.674759e-4,1.359480e5,3.361e-14,2.418
831600,70,21.166,1945.3,1148.8,7.026007e7,4.927876e7,190.2,1.917348e7,3.905e-14,2.307999e6,3.091592e6,6.799e-14,3.374e-14,4.288224e4,4.917230e4,2.175589e4,1.155095e4,1.154403e4,2.907033e3,2269,531,810,1.232534e7,0.67858,0.10353,0.8832,0.2494,3.606,0.15743,4.5351e-4,61424,1.126445e5,2.471252e4,610.8,3.619608e3,4.196215e4,4.936076e3,7308,105521,5289,332,9.736649e-4,1.379833e5,9.006e-14,2.389
843480,71,21.120,1918.0,1090.9,7.093217e7,4.934478e7,203.3,1.826745e7,4.792e-14,2.338039e6,3.136204e6,4.143e-14,6.934e-14,4.159477e4,4.763358e4,2.017751e4,1.173202e4,1.155536e4,3.020945e3,2055,502,823,1.191371e7,0.70159,0.10682,0.8828,0.2506,3.555,0.15981,4.5772e-4,62192,1.135522e5,2.494266e4,627.5,3.349495e3,4.093394e4,5.598683e3,8229,106417,5527,306,9.915733e-4,1.411448e5,4.392e-14,2.405
855360,72,20.954,1858.5,1045.9,7.175082e7,4.946955e7,200.8,1.833604e7,3.332e-14,2.367884e6,3.178931e6,1.060e-13,1.214e-13,4.081209e4,4.537732e4,1.996084e4,1.104799e4,1.096718e4,2.650187e3,1893,456,833,1.137978e7,0.69908,0.10780,0.8831,0.2516,3.646,0.16252,4.8656e-4,62933,1.124154e5,2.468956e4,616.7,3.751234e3,4.093505e4,6.827826e3,9967,107249,5641,309,1.076161e-3,1.415973e5,1.233e-14,2.420
867240,73,20.995,1917.4,1115.0,7.191600e7,4.948349e7,194.2,1.928616e7,5.080e-14,2.398736e6,3.224062e6,1.398e-14,4.217e-14,4.306397e4,4.813573e4,2.430183e4,1.246904e4,1.221168e4,3.005291e3,2128,473,844,1.271349e7,0.70253,0.10827,0.8838,0.2524,3.698,0.16372,5.5026e-4,63570,1.129625e5,2.476867e4,596.2,4.133772e3,4.290929e4,5.359557e3,7793,107391,5802,317,1.280140e-3,1.425188e5,9.720e-14,2.401
879120,74,20.896,1905.4,1130.9,7.117239e7,4.990781e7,188.6,1.968540e7,4.901e-14,2.429371e6,3.271145e6,1.482e-13,5.566e-14,4.389304e4,5.013874e4,2.135986e4,1.187690e4,1.325772e4,3.055342e3,2263,528,856,1.240155e7,0.71494,0.10626,0.8840,0.2535,3.754,0.16722,5.4740e-4,64416,1.164539e5,2.504259e4,588.8,4.352541e3,4.455459e4,4.556848e3,6714,108030,5762,310,1.275914e-3,1.446820e5,3.259e-14,2.510
891000,75,21.117,1888.5,1135.3,7.037048e7,4.978390e7,189.1,1.935773e7,3.406e-14,2.460776e6,3.317904e6,1.281e-13,3.509e-14,4.350538e4,4.995634e4,2.006383e4,1.215118e4,1.210004e4,3.197586e3,2196,532,868,1.255421e7,0.71000,0.10470,0.8849,0.2547,3.818,0.16963,5.6037e-4,65169,1.155370e5,2.535756e4,562.7,4.279083e3,4.545792e4,5.031327e3,6977,108554,5772,311,1.438544e-3,1.445711e5,5.274e-14,2.347
902880,76,21.323,1920.5,1135.6,7.006116e7,4.976710e7,187.7,1.888475e7,3.866e-14,2.492145e6,3.363600e6,3.382e-14,1.351e-13,4.338343e4,4.917285e4,2.221625e4,1.282152e4,1.201518e4,3.476724e3,2129,494,879,1.176348e7,0.71476,0.10817,0.8850,0.2558,3.848,0.16937,5.5912e-4,65873,1.181800e5,2.605856e4,604.3,4.110895e3,4.569621e4,5.436638e3,7531,109500,5674,302,1.319774e-3,1.457362e5,4.074e-14,2.293
914760,77,21.562,1910.4,1118.3,6.933946e7,4.946565e7,185.5,1.824191e7,3.574e-14,2.521355e6,3.407294e6,8.551e-14,3.061e-14,4.181792e4,4.724960e4,2.262789e4,1.246449e4,1.260808e4,3.556002e3,1937,469,890,1.147991e7,0.70847,0.11098,0.8854,0.2567,3.836,0.17060,4.8681e-4,66122,1.156032e5,2.645709e4,609.3,4.173414e3,4.437638e4,6.056951e3,8603,110334,5696,324,1.460936e-3,1.458907e5,2.194e-14,2.326
926640,78,21.355,1854.6,1049.8,6.998443e7,4.905298e7,193.5,1.776442e7,3.146e-14,2.548117e6,3.447507e6,7.511e-14,4.606e-14,3.986655e4,4.425409e4,2.313810e4,1.275416e4,1.310363e4,4.040757e3,1849,463,903,1.079636e7,0.69567,0.11445,0.8855,0.2577,3.919,0.17054,4.7453e-4,66257,1.152764e5,2.615530e4,617.4,3.625952e3,4.197141e4,9.060392e3,11949,110325,5697,325,1.664313e-3,1.449134e5,2.269e-14,2.300
938520,79,21.202,1859.6,1041.6,7.086138e7,4.881166e7,197.6,1.795733e7,1.784e-14,2.575719e6,3.488880e6,6.364e-14,1.384e-13,4.040077e4,4.511251e4,2.243661e4,1.374096e4,1.279932e4,3.739541e3,1860,446,916,1.135872e7,0.69977,0.11691,0.8855,0.2589,3.950,0.17491,5.2576e-4,66732,1.164226e5,2.540369e4,615.3,3.990470e3,4.174992e4,7.344116e3,9980,110675,5642,317,1.892299e-3,1.470517e5,6.927e-14,2.295
950400,80,21.151,1929.2,1099.7,7.080749e7,4.846736e7,195.7,1.864392e7,2.018e-14,2.605817e6,3.532542e6,2.681e-15,3.388e-14,4.235017e4,4.742338e4,2.521709e4,1.435796e4,1.225247e4,3.761169e3,1947,473,933,1.162784e7,0.71361,0.11903,0.8855,0.2601,3.907,0.17690,6.0962e-4,67619,1.186446e5,2.597807e4,631.4,4.484755e3,4.464223e4,5.414471e3,7545,111132,5792,349,2.026381e-3,1.497085e5,1.273e-13,2.289
962280,81,20.990,1969.2,1125.5,7.057014e7,4.826114e7,199.4,1.889303e7,3.549e-14,2.634823e6,3.577433e6,5.426e-14,5.727e-14,4.360924e4,4.854603e4,3.334532e4,1.362149e4,1.460323e4,3.655197e3,2367,499,945,1.223270e7,0.73678,0.12322,0.8850,0.2616,3.844,0.17702,6.7130e-4,68382,1.183605e5,2.609072e4,638.8,5.198743e3,4.555372e4,4.802877e3,6904,111580,5696,308,2.392342e-3,1.523806e5,6.914e-14,2.312
974160,82,21.099,1954.9,1113.5,7.135387e7,4.870057e7,213.7,1.790396e7,2.601e-14,2.660792e6,3.621768e6,1.829e-13,7.084e-14,4.272020e4,4.758910e4,3.142273e4,1.458746e4,1.675049e4,3.254056e3,2287,488,956,1.117435e7,0.72571,0.12403,0.8843,0.2628,3.958,0.17837,6.1181e-4,69122,1.160862e5,2.653130e4,637.3,5.378550e3,4.582281e4,5.966416e3,8565,112935,5686,302,2.089113e-3,1.515285e5,4.072e-14,2.401
986040,83,21.494,1936.9,1089.4,7.206869e7,4.883220e7,213.6,1.751241e7,1.872e-14,2.685793e6,3.664930e6,2.162e-13,9.745e-14,4.179127e4,4.687966e4,2.857253e4,1.429272e4,1.679090e4,3.717467e3,1861,425,968,1.102009e7,0.73230,0.12272,0.8847,0.2638,3.904,0.17834,6.2698e-4,69735,1.149305e5,2.663495e4,635.3,4.473086e3,4.568037e4,6.361987e3,8964,113199,5761,304,2.375798e-3,1.522204e5,2.581e-14,2.301
997920,84,21.289,1916.6,1077.0,7.135747e7,4.877806e7,202.9,1.764606e7,1.752e-14,2.710732e6,3.708033e6,2.697e-14,1.032e-13,4.184290e4,4.675278e4,2.754576e4,1.436715e4,1.690328e4,3.650433e3,1811,419,977,1.080645e7,0.73097,0.11958,0.8856,0.2649,3.838,0.18316,7.0396e-4,70611,1.173604e5,2.681337e4,638.6,5.460636e3,4.726546e4,6.074755e3,8501,113121,5905,300,2.708444e-3,1.528776e5,2.475e-14,2.300
1009800,85,21.291,1873.6,1062.1,7.085816e7,4.907842e7,200.7,1.722040e7,1.969e-14,2.736283e6,3.750461e6,7.165e-14,7.636e-14,4.167715e4,4.631263e4,2.654618e4,1.495845e4,1.612654e4,3.883864e3,1974,441,984,1.068859e7,0.71558,0.12103,0.8864,0.2661,3.916,0.18252,6.4186e-4,71492,1.155680e5,2.609466e4,611.8,5.287268e3,4.633081e4,6.648070e3,8798,113752,5924,307,2.454573e-3,1.511972e5,6.949e-14,2.286
1021680,86,21.243,1890.8,1056.7,6.992096e7,4.817244e7,191.3,1.780864e7,2.636e-14,2.763512e6,3.793332e6,1.685e-14,5.254e-14,4.256224e4,4.672987e4,2.856159e4,1.506028e4,1.533336e4,3.859073e3,1960,412,994,1.098634e7,0.72914,0.12455,0.8869,0.2672,3.783,0.18544,6.4289e-4,72208,1.212102e5,2.638587e4,640.1,4.826549e3,4.699176e4,5.809063e3,8291,113965,5933,308,3.187544e-3,1.543114e5,6.601e-15,2.288
1033560,87,21.170,1920.8,1099.7,6.965898e7,4.840222e7,189.2,1.813851e7,3.019e-14,2.791412e6,3.837604e6,3.553e-14,7.851e-14,4.350127e4,4.775599e4,2.726467e4,1.564076e4,1.560156e4,3.483786e3,2187,413,1003,1.146889e7,0.73374,0.12712,0.8873,0.2681,3.702,0.18501,7.1144e-4,72875,1.214528e5,2.669248e4,627.6,5.533542e3,4.823649e4,5.671324e3,8116,114717,5931,308,3.451463e-3,1.553066e5,4.123e-14,2.287
1045440,88,21.116,1904.0,1085.1,7.019761e7,4.988147e7,187.3,1.773888e7,3.843e-14,2.818755e6,3.881134e6,2.065e-13,1.201e-13,4.286112e4,4.752729e4,2.649508e4,1.722427e4,1.551762e4,3.997951e3,1981,381,1013,1.080635e7,0.74422,0.12969,0.8880,0.2692,3.684,0.18678,6.7780e-4,73413,1.226095e5,2.701420e4,637.7,5.677075e3,4.783460e4,5.490899e3,7799,114800,6208,293,3.315365e-3,1.575908e5,7.276e-14,2.309
1057320,89,20.888,1818.0,1029.9,7.152835e7,5.102861e7,183.4,1.795163e7,2.739e-14,2.846539e6,3.922920e6,1.605e-13,1.413e-14,4.157897e4,4.574019e4,2.294079e4,1.498931e4,1.379463e4,3.953438e3,1836,360,1030,1.116897e7,0.73652,0.13133,0.8884,0.2703,3.700,0.18908,7.0989e-4,73727,1.210280e5,2.684294e4,601.5,5.801111e3,4.690661e4,7.051790e3,9367,115278,6174,292,2.943305e-3,1.575786e5,3.380e-14,2.298
1069200,90,20.989,1854.3,1066.8,7.242760e7,5.149305e7,190.9,1.777244e7,4.297e-14,2.875081e6,3.964447e6,2.770e-14,9.632e-15,4.231499e4,4.595944e4,2.598852e4,1.640784e4,1.377317e4,4.432381e3,1893,366,1045,1.073359e7,0.73607,0.13393,0.8889,0.2715,3.743,0.18820,6.4733e-4,74000,1.199268e5,2.721706e4,600.6,5.594225e3,4.733076e4,6.759738e3,9041,115943,6123,326,3.380808e-3,1.576962e5,3.986e-14,2.328
1081080,91,21.106,1893.2,1045.7,7.154689e7,5.036690e7,196.2,1.724593e7,3.370e-14,2.903261e6,4.005413e6,5.068e-14,7.475e-14,4.172301e4,4.565909e4,2.535954e4,1.686109e4,1.354313e4,4.693618e3,1895,354,1057,1.093481e7,0.75406,0.13843,0.8881,0.2727,3.718,0.18548,6.1391e-4,74308,1.213638e5,2.768529e4,649.5,5.102053e3,4.676292e4,7.432506e3,9867,116317,6074,296,3.753099e-3,1.591021e5,6.256e-14,2.286
1092960,92,21.265,1903.4,1060.8,7.089220e7,4.954205e7,188.6,1.773693e7,3.571e-14,2.931420e6,4.046981e6,5.226e-14,1.151e-15,4.200170e4,4.655246e4,2.794122e4,1.730760e4,1.384310e4,4.984444e3,1814,377,1067,1.083986e7,0.75972,0.13852,0.8885,0.2739,3.669,0.18626,7.1935e-4,74640,1.232958e5,2.847064e4,654.9,5.418219e3,4.867941e4,7.533639e3,10024,116458,6117,295,4.157451e-3,1.599835e5,4.275e-14,2.315
1104840,93,21.352,1958.6,1116.5,7.075238e7,4.943154e7,183.9,1.871815e7,5.752e-14,2.959450e6,4.090515e6,1.127e-13,9.836e-14,4.355178e4,4.869817e4,2.971960e4,1.959973e4,1.552168e4,5.163735e3,2371,427,1082,1.220396e7,0.77226,0.13767,0.8886,0.2750,3.715,0.18578,6.8481e-4,75011,1.247598e5,2.889914e4,646.0,5.380507e3,5.103383e4,5.582637e3,8083,116797,6166,299,3.931438e-3,1.613332e5,8.370e-14,2.305
1116720,94,21.240,1968.4,1098.3,7.102313e7,4.938658e7,199.8,1.825040e7,4.756e-14,2.988032e6,4.133494e6,8.789e-14,2.197e-14,4.355723e4,4.841338e4,2.721695e4,1.986183e4,1.497522e4,5.434438e3,2519,467,1088,1.136464e7,0.78792,0.13989,0.8883,0.2760,3.700,0.18931,7.8454e-4,75569,1.291276e5,2.947327e4,677.9,5.709242e3,5.150291e4,5.742935e3,8273,116784,6217,283,4.099914e-3,1.645492e5,5.235e-14,2.300
1128600,95,21.277,1945.5,1080.0,7.165762e7,4.918863e7,210.1,1.747845e7,4.732e-14,3.016179e6,4.174729e6,5.234e-14,7.406e-14,4.261063e4,4.700839e4,2.776632e4,2.031452e4,1.446375e4,5.773883e3,2255,446,1102,1.131187e7,0.76707,0.14305,0.8878,0.2771,3.833,0.18969,7.0294e-4,75974,1.241947e5,2.940634e4,655.9,5.851804e3,5.047773e4,7.823667e3,10104,117210,6281,252,4.193309e-3,1.626380e5,3.668e-14,2.320
1140480,96,21.136,1889.1,1025.8,7.123512e7,4.854275e7,205.5,1.744028e7,3.823e-14,3.043825e6,4.215032e6,3.243e-14,1.127e-14,4.174884e4,4.590352e4,2.593199e4,1.959977e4,1.410208e4,5.600199e3,1963,425,1115,1.055909e7,0.76750,0.14687,0.8873,0.2782,3.878,0.19388,7.4372e-4,76337,1.264283e5,2.896597e4,664.7,5.777968e3,4.931617e4,7.531280e3,10019,117470,6380,242,4.769563e-3,1.645353e5,2.989e-14,2.302
1152360,97,21.147,1927.4,1064.6,7.141594e7,4.883179e7,200.4,1.785702e7,2.649e-14,3.072312e6,4.256248e6,3.668e-14,3.195e-14,4.273424e4,4.690818e4,2.970775e4,2.042591e4,1.424779e4,5.692697e3,1919,381,1126,1.153863e7,0.77338,0.14850,0.8881,0.2792,3.859,0.19404,7.7147e-4,76958,1.267608e5,2.892681e4,653.5,6.040822e3,5.093552e4,6.284409e3,8612,117700,6376,245,4.712525e-3,1.656938e5,8.730e-14,2.298
1164240,98,21.047,1957.9,1088.8,7.177160e7,4.941522e7,200.4,1.804836e7,3.158e-14,3.099949e6,4.298572e6,7.961e-14,4.745e-14,4.301193e4,4.783951e4,2.890467e4,2.085234e4,1.537509e4,5.515386e3,1899,397,1137,1.111851e7,0.77671,0.14951,0.8885,0.2804,3.883,0.19653,8.5546e-4,77439,1.287572e5,2.916381e4,672.5,6.616737e3,5.151131e4,6.567688e3,8565,117950,6489,247,5.115246e-3,1.669856e5,5.455e-14,2.301
1176120,99,21.011,1976.1,1108.3,7.115693e7,4.948208e7,193.9,1.826914e7,1.958e-14,3.127101e6,4.340516e6,7.743e-15,9.655e-15,4.307027e4,4.846129e4,2.861910e4,2.296987e4,1.591792e4,6.516857e3,1893,431,1145,1.188627e7,0.78835,0.15066,0.8890,0.2816,3.853,0.19560,7.7309e-4,77845,1.277410e5,2.927635e4,666.9,6.362774e3,5.123738e4,6.370606e3,8528,118200,6436,254,4.905701e-3,1.685147e5,1.705e-13,2.298
1188000,100,21.318,1977.3,1095.1,7.260990e7,5.027739e7,207.8,1.761662e7,2.834e-14,3.153397e6,4.382196e6,9.303e-15,3.889e-14,4.283251e4,4.817853e4,2.699128e4,2.149371e4,1.653674e4,6.498882e3,1964,416,1158,1.066567e7,0.79315,0.15197,0.8887,0.2829,3.932,0.19692,7.6148e-4,77975,1.295439e5,3.024130e4,685.4,5.955274e3,5.176934e4,6.447232e3,8877,118228,6451,282,5.174275e-3,1.696458e5,1.973e-14,2.296
1199880,101,21.496,1949.4,1068.8,7.266340e7,4.963383e7,211.2,1.728658e7,3.836e-14,3.179430e6,4.421918e6,8.495e-14,2.633e-14,4.096696e4,4.579493e4,2.483395e4,1.848790e4,1.493384e4,6.072590e3,1787,398,1167,1.084934e7,0.80112,0.15567,0.8879,0.2839,3.915,0.19428,7.0832e-4,78073,1.275956e5,3.038452e4,667.8,6.022094e3,5.047050e4,8.550120e3,10763,118949,6401,249,5.130886e-3,1.695234e5,1.597e-14,2.290
1211760,102,21.408,1949.3,1058.5,7.106545e7,4.808971e7,203.3,1.777553e7,4.506e-14,3.207392e6,4.462145e6,7.651e-14,6.053e-15,4.070191e4,4.584176e4,2.645028e4,1.974226e4,1.274029e4,5.615300e3,1890,427,1188,1.084699e7,0.80707,0.15553,0.8886,0.2851,3.949,0.19653,8.1329e-4,78121,1.300805e5,3.039259e4,687.5,5.991328e3,5.156533e4,7.924268e3,10056,119140,6404,260,5.662443e-3,1.708268e5,1.126e-13,2.301
1223640,103,21.432,1957.0,1083.5,7.044590e7,4.758916e7,203.2,1.815128e7,2.771e-14,3.235712e6,4.503524e6,7.152e-14,3.040e-14,4.226724e4,4.748872e4,3.114654e4,2.309585e4,1.394725e4,6.109140e3,2009,434,1204,1.154667e7,0.80414,0.15610,0.8891,0.2865,3.934,0.19694,8.3715e-4,78385,1.288606e5,3.044440e4,664.0,6.505378e3,5.298718e4,6.843106e3,9133,119386,6533,258,5.673219e-3,1.707688e5,3.374e-14,2.294
1235520,104,21.387,1958.5,1083.0,7.038813e7,4.793467e7,204.4,1.799092e7,2.754e-14,3.262334e6,4.545367e6,5.081e-14,2.602e-14,4.323825e4,4.829342e4,2.974004e4,2.240446e4,1.661580e4,6.450762e3,2238,415,1219,1.092284e7,0.81079,0.16011,0.8885,0.2877,3.968,0.19771,8.1140e-4,78727,1.314897e5,3.048232e4,676.7,6.360017e3,5.321826e4,6.491844e3,8455,119760,6440,253,5.732441e-3,1.724731e5,1.007e-13,2.313
1247400,105,21.298,1929.9,1061.3,7.106978e7,4.868775e7,202.3,1.799634e7,2.836e-14,3.289794e6,4.588152e6,8.889e-14,1.583e-14,4.329314e4,4.856283e4,2.788607e4,2.053191e4,1.583300e4,5.777777e3,2196,420,1232,1.121828e7,0.81408,0.16431,0.8885,0.2890,3.936,0.19965,8.3137e-4,79012,1.321739e5,3.051987e4,663.7,6.745224e3,5.332845e4,6.575371e3,8883,120152,6566,240,6.571405e-3,1.742985e5,2.087e-14,2.286
1259280,106,21.231,1924.5,1056.7,7.081351e7,4.873908e7,197.4,1.823699e7,2.267e-14,3.316616e6,4.630486e6,1.515e-13,6.074e-14,4.324759e4,4.835151e4,3.008641e4,2.190790e4,1.642539e4,6.017584e3,2243,424,1243,1.109888e7,0.81022,0.16583,0.8888,0.2902,3.958,0.20227,8.3753e-4,78909,1.324963e5,3.075380e4,671.6,7.291225e3,5.411583e4,6.244615e3,8139,120615,6563,245,6.603356e-3,1.747751e5,2.082e-14,2.294
1271160,107,21.156,1904.0,1059.6,6.999789e7,4.884453e7,189.6,1.841212e7,1.538e-14,3.342301e6,4.672503e6,1.282e-14,1.595e-14,4.301209e4,4.817768e4,3.041152e4,2.381785e4,1.732725e4,6.160788e3,2062,442,1255,1.160260e7,0.79953,0.16841,0.8895,0.2913,4.009,0.20340,8.3097e-4,78915,1.305183e5,2.983298e4,650.2,6.927973e3,5.280780e4,7.213683e3,9316,120996,6585,245,6.152897e-3,1.743164e5,3.590e-14,2.310
1283040,108,21.128,1895.1,1051.7,7.078083e7,4.939482e7,196.2,1.809302e7,2.018e-14,3.367227e6,4.713008e6,3.457e-15,5.335e-15,4.206886e4,4.717191e4,3.014303e4,2.239245e4,1.714312e4,6.667071e3,2006,420,1264,1.097139e7,0.80178,0.17057,0.8903,0.2925,4.015,0.20618,8.5589e-4,79085,1.326367e5,3.023332e4,652.9,6.873399e3,5.264856e4,6.888299e3,9093,121153,6710,249,7.058565e-3,1.757863e5,3.295e-14,2.300
