step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten
110000,2112,1.431,0.043,8.04,38433,35623,1244,0,1514,0,1088391.2,10796.4,0.002,0.492,0.315,0.191,198,8.31,1.87,0.03,0.73,0.00,0.00,0.04,0.97,8.25,1.39,0.00,0.00,0.000,0.000,71,0.413,0.240,0.756,0.000,0.004,7187,2292,2,0.545,0.000,0.002,56596,0.174,0.060,0.000,109.05,12853,0,10796.400,0.000,0.000,592684,1.01,14.86,0.000,0.000,0.000,8,8,9,59,17559,0.067,0.00,0.0062,0.083,718,0.058,0.000,0.090,0.001,2.92,2.63,6.31,0.00,0.000,1.01,1.01,1.01,0.058,0.00383,54.61,1.2187,8.65,136088.6,140222.4,0.178,0.1391,108.900,503.782,0.997,0.429,55.2,54.450,5.982,3,3.8,1.71,0.206
120000,2097,1.399,0.045,8.03,38563,35639,1232,0,1707,8,1083718.9,10918.5,0.002,0.505,0.296,0.197,196,8.09,1.77,0.01,0.21,0.01,0.30,0.03,0.66,8.05,1.40,0.00,0.00,0.000,0.012,73,0.355,0.237,0.759,0.000,0.004,7648,2821,2,0.529,0.005,0.003,61552,0.181,0.064,0.000,108.92,12466,0,1364.814,0.000,0.000,684264,1.00,15.18,0.000,0.000,0.000,7,8,9,56,16967,0.065,0.00,0.0064,0.089,694,0.065,0.000,0.091,0.001,2.90,2.59,6.26,0.00,0.000,1.00,1.00,1.00,0.065,0.00386,54.74,1.2349,16.44,136152.6,140222.6,0.178,0.1421,108.783,503.162,0.996,0.429,54.6,54.392,5.930,5,6.3,1.56,0.209
130000,2076,1.419,0.045,7.97,38535,35529,1200,0,1827,1,1082086.2,10945.7,0.002,0.509,0.288,0.201,197,8.09,2.13,0.00,0.05,0.01,0.22,0.02,0.46,8.06,1.81,0.00,0.00,0.000,0.008,73,0.436,0.211,0.786,0.000,0.002,7937,3231,2,0.501,0.000,0.003,60300,0.177,0.065,0.000,108.87,12321,0,10945.674,0.000,0.000,745193,1.00,15.14,0.000,0.000,0.000,7,8,8,56,16803,0.064,0.00,0.0065,0.074,690,0.069,0.000,0.092,0.000,2.93,2.58,6.37,0.00,0.000,1.00,1.00,1.00,0.069,0.00387,54.79,1.2381,11.88,136157.5,140222.7,0.174,0.1439,108.731,501.744,0.997,0.429,54.1,54.365,5.925,5,8.6,2.44,0.206
140000,2087,1.399,0.046,8.01,39665,36499,1175,0,1980,1,1081417.8,11258.9,0.002,0.514,0.272,0.213,196,8.02,1.34,0.01,0.50,0.00,0.04,0.00,0.04,8.01,1.24,0.00,0.00,0.000,0.004,61,0.445,0.223,0.776,0.000,0.001,8791,3838,2,0.507,0.000,0.000,58400,0.170,0.085,0.000,108.76,12851,0,11258.924,0.000,0.000,802962,1.00,15.18,0.000,0.000,0.000,7,8,8,40,16745,0.064,0.00,0.0065,0.073,695,0.074,0.000,0.094,0.001,2.90,2.56,6.38,0.00,0.000,1.00,1.00,1.00,0.074,0.00386,54.91,1.2759,16.38,136158.5,140222.9,0.176,0.1495,108.606,501.244,0.996,0.429,54.2,54.303,5.933,8,15.6,6.89,0.218
150000,2116,1.405,0.046,7.98,39973,36728,1169,0,2047,0,1080149.0,11327.4,0.001,0.512,0.269,0.217,196,8.01,1.45,0.00,0.11,0.00,0.17,0.02,0.54,7.99,1.32,0.00,0.00,0.000,0.006,66,0.442,0.227,0.770,0.000,0.003,8739,4062,2,0.497,0.008,0.003,59955,0.152,0.077,0.000,108.76,12660,0,11327.418,0.000,0.000,835656,1.00,15.22,0.000,0.000,0.000,7,8,8,43,16957,0.065,0.00,0.0064,0.089,694,0.077,0.000,0.096,0.001,2.89,2.56,6.35,0.00,0.000,1.00,1.00,1.00,0.077,0.00376,54.90,1.2834,15.18,136105.8,140223.0,0.175,0.1506,108.607,500.500,0.996,0.429,54.7,54.303,5.941,10,17.7,4.18,0.223
160000,2083,1.420,0.046,7.99,40288,37137,1110,0,2074,3,1079683.2,11376.6,0.001,0.514,0.259,0.226,198,8.05,1.98,0.01,0.18,0.02,0.51,0.04,0.74,7.99,1.52,0.00,0.00,0.001,0.024,65,0.426,0.228,0.770,0.000,0.002,9005,4500,2,0.519,0.000,0.004,57340,0.164,0.066,0.000,108.70,12612,0,3792.194,0.000,0.000,887460,1.00,15.25,0.000,0.000,0.000,7,8,8,59,16777,0.064,0.00,0.0065,0.086,692,0.082,0.000,0.098,0.000,2.91,2.57,6.29,0.00,0.000,1.00,1.00,1.00,0.082,0.00382,54.97,1.2892,16.42,136128.9,140223.1,0.173,0.1513,108.549,500.715,0.996,0.429,54.2,54.274,5.967,6,8.5,1.64,0.228
170000,2104,1.408,0.046,7.97,40515,37339,1124,0,2031,0,1080389.1,11320.7,0.001,0.508,0.269,0.222,199,8.01,2.04,0.02,0.50,0.02,0.62,0.01,0.35,7.96,1.61,0.00,0.00,0.001,0.023,56,0.443,0.231,0.767,0.000,0.002,9001,4413,2,0.506,0.000,0.002,56555,0.157,0.072,0.000,108.81,12740,0,11320.712,0.000,0.000,870806,1.00,15.27,0.000,0.000,0.000,7,8,8,61,16861,0.064,0.00,0.0064,0.076,704,0.081,0.000,0.098,0.001,2.89,2.54,6.31,0.00,0.000,1.00,1.01,1.01,0.081,0.00374,54.85,1.2841,12.84,136107.4,140223.3,0.178,0.1523,108.653,500.636,0.996,0.428,54.3,54.326,6.015,7,11.2,3.62,0.243
180000,2110,1.407,0.045,7.90,40161,37048,1140,0,1967,0,1079834.1,11178.3,0.001,0.511,0.261,0.227,197,7.98,1.59,0.01,0.44,0.00,0.00,0.01,0.19,7.96,1.44,0.00,0.00,0.000,0.000,71,0.481,0.230,0.766,0.000,0.004,8848,4402,2,0.529,0.000,0.001,55578,0.162,0.062,0.000,108.71,12496,0,11178.297,0.000,0.000,881899,1.00,15.17,0.000,0.000,0.000,7,8,8,52,16840,0.064,0.00,0.0064,0.087,693,0.081,0.000,0.098,0.000,2.93,2.52,6.43,0.00,0.000,1.00,1.00,1.00,0.081,0.00374,54.95,1.2655,11.45,136133.9,140223.4,0.178,0.1477,108.569,501.752,0.996,0.428,54.5,54.284,5.975,5,6.6,1.40,0.222
190000,2095,1.403,0.046,7.91,40493,37378,1126,0,2004,0,1079822.8,11319.4,0.001,0.514,0.258,0.227,197,8.01,1.68,0.01,0.16,0.01,0.31,0.03,0.96,7.97,1.37,0.00,0.00,0.000,0.013,65,0.478,0.232,0.766,0.000,0.002,9239,4609,2,0.531,0.011,0.003,60996,0.155,0.081,0.000,108.72,12626,0,11319.416,0.000,0.000,909706,1.00,15.15,0.000,0.000,0.000,7,8,8,43,16784,0.064,0.00,0.0065,0.079,691,0.083,0.000,0.099,0.001,2.95,2.51,6.45,0.00,0.000,1.00,1.00,1.00,0.083,0.00378,54.95,1.2822,12.39,136140.1,140223.6,0.173,0.1501,108.571,500.645,0.997,0.429,54.2,54.285,5.992,8,18.1,3.29,0.237
200000,2101,1.427,0.046,7.93,40236,37041,1122,0,2067,0,1080035.0,11410.3,0.001,0.514,0.258,0.227,195,8.00,1.43,0.00,0.06,0.00,0.03,0.02,0.59,7.98,1.33,0.00,0.00,0.000,0.003,63,0.466,0.229,0.769,0.000,0.002,9016,4414,3,0.514,0.000,0.002,60859,0.159,0.069,0.000,108.74,12693,0,11410.297,0.000,0.000,885224,1.00,15.15,0.000,0.000,0.000,7,8,8,43,16814,0.064,0.00,0.0064,0.085,718,0.081,0.000,0.099,0.001,2.92,2.56,6.40,0.00,0.000,1.00,1.00,1.00,0.081,0.00378,54.93,1.2916,14.90,136089.5,140223.7,0.172,0.1501,108.585,501.586,0.995,0.429,54.3,54.293,5.972,10,13.9,2.08,0.235
210000,2104,1.401,0.044,7.88,39825,36791,1141,0,1890,0,1079569.5,11047.9,0.001,0.513,0.261,0.225,198,8.00,1.66,0.00,0.07,0.03,0.74,0.01,0.26,7.96,1.46,0.00,0.00,0.002,0.040,67,0.489,0.221,0.776,0.000,0.002,8874,4245,4,0.540,0.058,0.002,58161,0.163,0.065,0.000,108.73,12467,0,11047.872,0.000,0.000,872440,1.00,15.13,0.000,0.000,0.000,7,8,8,36,16833,0.064,0.00,0.0064,0.083,699,0.080,0.000,0.099,0.000,2.96,2.50,6.48,0.00,0.000,1.00,1.00,1.00,0.080,0.00377,54.94,1.2494,20.02,136159.7,140223.9,0.174,0.1440,108.589,501.677,0.997,0.428,54.5,54.295,5.956,6,9.0,1.91,0.219
220000,2098,1.459,0.046,7.95,39854,36718,1154,0,1988,0,1079700.0,11276.1,0.001,0.518,0.248,0.233,199,8.11,2.48,0.01,0.28,0.04,0.94,0.03,0.97,8.03,1.77,0.00,0.00,0.001,0.024,78,0.459,0.217,0.779,0.000,0.004,9204,4642,3,0.512,0.068,0.004,58819,0.157,0.070,0.000,108.63,12270,0,11276.077,0.000,0.000,917892,1.00,15.09,0.000,0.000,0.000,7,8,8,63,17019,0.065,0.00,0.0064,0.087,707,0.084,0.000,0.100,0.001,2.95,2.57,6.43,0.00,0.001,1.00,1.00,1.00,0.084,0.00381,55.02,1.2758,16.19,136008.7,140224.0,0.185,0.1485,108.469,500.702,0.994,0.429,54.6,54.235,5.949,7,11.1,2.06,0.209
230000,2063,1.410,0.047,7.96,39998,36927,1161,0,1945,4,1080772.1,11218.1,0.001,0.512,0.263,0.224,197,8.00,1.62,0.00,0.03,0.01,0.26,0.02,0.38,7.98,1.36,0.00,0.00,0.000,0.006,62,0.469,0.226,0.770,0.000,0.004,8792,4318,4,0.511,0.058,0.002,57663,0.165,0.069,0.000,108.75,12527,0,2804.521,0.000,0.000,866823,1.00,15.16,0.000,0.000,0.000,7,8,8,47,16509,0.063,0.00,0.0066,0.090,693,0.080,0.000,0.098,0.001,2.91,2.53,6.42,0.00,0.000,1.00,1.00,1.00,0.080,0.00385,54.91,1.2704,18.58,136159.6,140224.1,0.181,0.1483,108.616,500.819,0.995,0.429,53.4,54.308,5.961,9,12.3,1.74,0.223
240000,2105,1.427,0.045,7.92,39996,36825,1134,0,1995,2,1081176.6,11161.7,0.001,0.513,0.262,0.224,198,8.10,2.19,0.01,0.51,0.01,0.27,0.02,0.49,8.06,1.76,0.00,0.00,0.000,0.008,73,0.467,0.231,0.767,0.000,0.001,8843,4194,3,0.517,0.117,0.002,56590,0.160,0.073,0.000,108.79,12481,0,5580.852,0.000,0.000,868903,1.01,15.10,0.000,0.000,0.000,7,8,8,56,17058,0.065,0.00,0.0064,0.076,705,0.080,0.000,0.098,0.000,2.94,2.53,6.44,0.00,0.000,1.00,1.01,1.01,0.080,0.00378,54.87,1.2649,20.57,136088.7,140224.3,0.177,0.1485,108.635,501.249,0.995,0.429,54.9,54.317,5.951,8,13.6,4.41,0.232
250000,2118,1.393,0.045,7.94,39830,36779,1160,0,1878,0,1080158.9,11033.9,0.001,0.515,0.257,0.227,194,8.02,1.89,0.00,0.05,0.01,0.20,0.02,0.47,7.99,1.68,0.00,0.00,0.001,0.023,74,0.458,0.236,0.762,0.000,0.002,8958,4290,5,0.519,0.005,0.004,55839,0.168,0.069,0.000,108.73,12471,0,11033.915,0.000,0.000,878139,1.00,15.21,0.000,0.000,0.000,7,8,8,45,16977,0.065,0.00,0.0064,0.082,698,0.080,0.000,0.098,0.001,2.91,2.53,6.40,0.00,0.000,1.00,1.00,1.00,0.080,0.00376,54.94,1.2490,16.89,136147.2,140224.4,0.174,0.1459,108.589,501.555,0.996,0.429,54.9,54.294,5.936,11,14.5,1.69,0.217
260000,2128,1.385,0.045,7.96,39850,36789,1166,0,1885,7,1080610.6,11175.5,0.001,0.516,0.258,0.225,196,7.97,1.37,0.00,0.11,0.01,0.33,0.05,0.87,7.91,1.25,0.00,0.00,0.001,0.022,66,0.463,0.229,0.767,0.000,0.004,8956,4166,4,0.508,0.057,0.005,58622,0.162,0.087,0.000,108.77,12629,0,1596.501,0.000,0.000,872788,1.00,15.22,0.000,0.000,0.000,7,8,8,29,16958,0.065,0.00,0.0064,0.078,701,0.080,0.000,0.098,0.001,2.91,2.53,6.40,0.00,0.000,1.00,1.00,1.00,0.080,0.00375,54.90,1.2654,17.38,136137.0,140224.6,0.170,0.1477,108.617,500.444,0.997,0.428,54.8,54.308,5.938,9,19.5,6.91,0.223
270000,2090,1.428,0.046,7.98,40032,37040,1161,0,1869,0,1082489.1,11083.1,0.001,0.511,0.268,0.219,198,8.00,1.49,0.00,0.11,0.01,0.24,0.01,0.24,7.98,1.23,0.00,0.00,0.000,0.004,52,0.459,0.222,0.775,0.000,0.002,8785,4124,4,0.496,0.198,0.001,57390,0.164,0.099,0.000,108.87,12369,0,11083.081,0.000,0.000,855692,1.00,15.19,0.000,0.000,0.000,7,8,8,59,16714,0.064,0.00,0.0065,0.077,685,0.079,0.000,0.098,0.000,2.90,2.52,6.39,0.00,0.000,1.00,1.00,1.00,0.079,0.00380,54.80,1.2547,12.02,136105.5,140224.7,0.172,0.1468,108.722,501.365,0.997,0.429,54.0,54.361,5.961,9,23.5,7.93,0.229
280000,2131,1.405,0.043,7.92,39919,36812,1161,0,1905,1,1081116.6,11132.2,0.001,0.516,0.259,0.224,196,8.04,1.89,0.00,0.10,0.01,0.27,0.03,0.69,8.00,1.53,0.00,0.00,0.000,0.005,69,0.473,0.248,0.748,0.000,0.004,8949,4364,5,0.525,0.005,0.003,58265,0.161,0.060,0.000,108.75,12211,0,11132.221,0.000,0.000,882155,1.00,15.13,0.000,0.000,0.000,7,8,8,59,17137,0.065,0.00,0.0063,0.075,715,0.081,0.000,0.099,0.001,2.91,2.52,6.46,0.00,0.000,1.00,1.00,1.00,0.081,0.00375,54.91,1.2608,10.91,136126.7,140224.9,0.179,0.1476,108.606,501.733,0.996,0.429,55.0,54.303,5.949,5,6.7,1.54,0.221
290000,2084,1.407,0.045,7.91,39598,36640,1158,0,1847,0,1081090.9,11018.3,0.001,0.512,0.263,0.224,197,8.13,1.96,0.01,0.33,0.04,0.98,0.01,0.16,8.07,1.55,0.00,0.00,0.001,0.025,62,0.488,0.223,0.775,0.000,0.002,8825,4229,8,0.530,0.018,0.002,54904,0.160,0.067,0.000,108.76,12159,0,11018.318,0.000,0.000,858918,1.00,15.01,0.000,0.000,0.000,8,8,8,46,16940,0.065,0.00,0.0064,0.076,691,0.079,0.000,0.098,0.001,2.95,2.53,6.49,0.00,0.000,1.00,1.00,1.00,0.079,0.00382,54.89,1.2452,20.83,136158.6,140225.0,0.180,0.1423,108.626,501.798,0.996,0.429,54.3,54.313,5.910,8,11.2,1.84,0.196
300000,2124,1.402,0.045,7.98,39692,36503,1179,0,1970,4,1080682.5,11190.0,0.001,0.517,0.257,0.225,196,8.03,1.73,0.01,0.16,0.01,0.22,0.01,0.13,8.01,1.63,0.00,0.00,0.000,0.009,71,0.454,0.243,0.754,0.000,0.003,9013,4464,8,0.499,0.055,0.002,56522,0.164,0.085,0.000,108.76,12179,0,2797.492,0.000,0.000,873228,1.00,15.20,0.000,0.000,0.000,7,8,8,38,17054,0.065,0.00,0.0064,0.082,700,0.080,0.000,0.098,0.001,2.92,2.54,6.38,0.00,0.000,1.00,1.00,1.00,0.080,0.00377,54.90,1.2647,10.17,136121.4,140225.1,0.183,0.1467,108.606,501.287,0.996,0.429,54.8,54.303,5.913,5,12.5,7.54,0.217
310000,2098,1.446,0.045,7.96,39359,36271,1204,0,1910,3,1081600.5,11022.6,0.001,0.515,0.264,0.220,197,7.98,1.41,0.01,0.24,0.01,0.33,0.01,0.55,7.95,1.17,0.00,0.00,0.000,0.011,57,0.459,0.217,0.781,0.000,0.002,8694,4155,7,0.503,0.002,0.001,55941,0.160,0.063,0.000,108.84,12113,0,3674.201,0.000,0.000,857983,1.00,15.25,0.000,0.000,0.000,7,8,8,40,16740,0.064,0.00,0.0065,0.090,693,0.079,0.000,0.098,0.001,2.89,2.50,6.38,0.00,0.000,1.00,1.00,1.00,0.079,0.00380,54.82,1.2488,13.03,136062.2,140225.3,0.186,0.1461,108.683,502.021,0.996,0.429,54.3,54.342,5.922,5,6.5,1.54,0.222
320000,2089,1.416,0.045,7.97,39922,36792,1154,0,1985,0,1081731.8,11250.0,0.001,0.517,0.263,0.220,196,8.03,1.54,0.00,0.05,0.01,0.29,0.04,1.10,7.99,1.21,0.00,0.00,0.000,0.011,58,0.464,0.215,0.782,0.000,0.002,8911,4330,6,0.500,0.004,0.003,57199,0.156,0.060,0.000,108.81,12145,0,11249.954,0.000,0.000,875978,1.00,15.14,0.000,0.000,0.000,7,8,8,43,16785,0.064,0.00,0.0065,0.077,687,0.080,0.000,0.098,0.001,2.91,2.51,6.42,0.00,0.000,1.00,1.00,1.00,0.080,0.00383,54.85,1.2735,11.62,136143.4,140225.4,0.181,0.1485,108.670,501.754,0.997,0.429,54.3,54.335,5.939,2,2.2,1.11,0.225
330000,2119,1.412,0.045,8.00,39491,36386,1216,0,1859,0,1081404.9,10998.9,0.001,0.515,0.264,0.221,198,7.97,1.63,0.01,0.28,0.00,0.14,0.02,0.56,7.95,1.53,0.00,0.00,0.000,0.007,72,0.445,0.235,0.762,0.000,0.003,8706,4112,6,0.494,0.000,0.001,56922,0.165,0.069,0.000,108.83,11863,0,10998.890,0.000,0.000,858105,1.00,15.29,0.000,0.000,0.000,7,8,8,50,16895,0.064,0.00,0.0064,0.076,700,0.079,0.000,0.098,0.001,2.90,2.54,6.32,0.00,0.000,1.00,1.00,1.00,0.079,0.00377,54.84,1.2474,20.63,136105.5,140225.6,0.176,0.1465,108.675,501.625,0.995,0.429,54.9,54.337,5.928,9,13.1,2.07,0.219
