step,lineage,size,hard,muscle,sensor,digestive,attack,bodies,age,plant,meat
47000,1,212,24.4,23.0,0.0,16.6,21.4,4,156,30.59,8.01
47000,2,165,40.8,2.1,0.4,19.6,1.9,53,116,28.43,0.02
47000,43,116,40.8,0.5,0.2,20.3,0.5,37,176,42.33,0.00
47000,38,109,39.0,0.5,0.0,19.2,0.3,31,193,44.53,0.00
47000,33,79,40.9,0.4,0.0,22.7,0.1,18,248,54.87,0.00
48000,2,235,42.8,1.6,0.2,18.5,1.6,66,209,48.05,0.14
48000,1,186,24.4,22.9,0.0,16.7,21.4,3,238,48.27,7.81
48000,33,99,41.1,0.0,0.0,22.5,0.0,14,251,54.45,0.00
48000,43,95,40.5,0.3,0.1,19.4,0.3,35,197,45.24,0.00
48000,38,93,40.4,0.5,0.0,19.8,0.5,20,160,37.85,0.00
49000,2,213,44.0,1.8,0.3,17.3,1.8,62,274,62.44,0.22
49000,1,183,24.3,22.8,0.0,16.9,21.2,4,216,43.03,8.98
49000,43,145,40.6,0.2,0.1,20.3,0.2,36,178,42.30,0.00
49000,33,90,40.8,0.2,0.8,22.1,0.2,14,363,78.02,0.00
49000,38,62,39.5,0.3,0.0,20.6,0.3,13,184,43.94,0.00
50000,2,269,44.5,2.0,0.1,16.7,2.0,64,221,50.76,0.15
50000,1,166,23.9,23.0,0.0,17.1,21.3,3,235,47.50,7.58
50000,33,100,41.5,0.0,0.0,22.4,0.0,12,343,74.06,0.00
50000,38,100,40.7,0.6,0.2,18.8,0.6,27,245,57.74,0.00
50000,43,96,40.3,0.3,0.1,20.8,0.3,26,178,41.58,0.03
51000,2,190,46.1,1.5,0.1,16.0,1.5,40,289,66.55,0.11
51000,1,154,24.0,23.0,0.0,17.0,21.4,2,233,47.17,8.41
51000,43,132,41.2,0.2,0.3,19.8,0.2,33,175,41.40,0.00
51000,33,98,41.1,0.3,0.0,22.6,0.3,14,267,57.79,0.00
51000,38,91,38.9,1.3,0.2,18.9,1.1,30,171,40.35,0.00
52000,43,252,42.9,0.3,0.3,19.0,0.3,51,174,41.59,0.00
52000,2,168,42.5,2.8,0.3,17.3,2.8,48,205,47.16,0.30
52000,1,130,23.9,23.0,0.0,17.1,21.1,4,197,39.49,7.67
52000,38,113,38.8,0.2,0.1,19.7,0.2,21,138,32.45,0.04
52000,33,78,41.6,0.2,0.0,22.1,0.2,7,318,69.12,0.05
53000,43,338,43.8,0.5,0.2,18.2,0.4,88,173,41.16,0.01
53000,2,135,36.8,6.4,0.1,17.4,6.4,43,148,34.81,1.81
53000,1,132,23.8,22.8,0.0,17.4,20.9,3,172,34.51,8.79
53000,33,78,41.0,0.1,0.0,22.8,0.1,13,242,52.78,0.00
53000,38,38,38.2,0.4,0.1,20.8,0.4,13,127,29.34,0.00
54000,43,356,44.7,0.3,0.2,18.0,0.2,73,198,46.07,0.00
54000,1,108,23.6,22.7,0.1,17.7,20.7,4,199,39.65,9.23
54000,33,97,41.1,0.0,0.0,22.9,0.0,4,253,54.45,0.00
54000,38,86,39.0,0.4,0.3,19.3,0.4,21,198,45.22,0.05
54000,2,78,43.8,2.2,0.3,17.5,1.8,30,158,37.46,0.10
55000,43,412,43.0,0.3,0.3,18.7,0.3,99,213,49.31,0.01
55000,1,112,23.5,22.4,0.1,18.0,20.6,5,197,39.25,9.77
55000,2,92,43.8,1.7,0.1,18.0,1.7,28,178,42.50,0.08
55000,38,76,38.3,0.1,0.0,20.4,0.1,13,194,42.51,0.00
55000,33,70,41.4,0.5,0.0,22.1,0.4,7,288,62.05,0.00
56000,43,339,43.4,0.1,0.2,19.0,0.1,65,206,48.31,0.01
56000,2,166,44.6,2.2,0.0,16.7,2.0,39,249,58.05,0.03
56000,1,128,23.6,22.7,0.0,17.7,20.6,5,208,41.08,8.13
56000,33,83,41.4,0.2,0.0,22.4,0.2,10,416,89.77,0.00
56000,38,68,40.9,0.8,0.0,19.2,0.8,11,219,51.19,0.00
57000,43,299,41.7,0.3,0.2,19.0,0.2,74,203,47.62,0.00
57000,2,186,44.4,1.9,0.0,17.5,1.8,48,224,51.60,0.17
57000,1,104,24.0,22.9,0.0,17.0,20.9,5,222,43.35,10.05
57000,33,96,41.4,0.1,0.0,22.5,0.1,12,325,70.45,0.00
57000,38,78,39.8,0.8,0.2,18.5,0.8,23,126,28.68,0.00
58000,43,271,42.7,0.4,0.2,19.0,0.4,79,204,47.37,0.01
58000,2,205,43.5,2.4,0.2,17.5,2.0,58,221,51.85,0.09
58000,33,109,41.2,0.0,0.0,22.7,0.0,14,327,71.39,0.00
58000,1,102,23.7,23.0,0.0,17.3,21.1,2,188,36.48,9.52
58000,38,82,40.0,0.5,0.0,19.5,0.5,17,156,36.12,0.00
59000,43,329,43.0,0.1,0.2,18.4,0.1,73,203,46.66,0.00
59000,2,134,42.4,1.5,0.0,18.9,1.5,41,263,60.75,0.02
59000,38,119,39.1,0.7,0.3,20.6,0.6,25,153,36.50,0.26
59000,33,109,41.1,0.5,0.1,22.3,0.2,15,361,77.61,0.03
59000,1,92,24.2,22.8,0.0,17.0,21.0,3,206,39.81,10.30
60000,43,331,42.8,0.2,0.1,18.7,0.2,80,193,44.09,0.00
60000,2,177,44.0,1.9,0.0,17.9,1.9,29,238,54.69,0.06
60000,33,120,40.9,0.3,0.1,22.7,0.2,13,348,74.59,0.00
60000,1,88,24.1,23.0,0.0,16.8,21.3,3,213,42.11,8.98
60000,38,78,39.4,0.5,0.0,20.0,0.5,20,141,34.40,0.00
61000,43,298,42.7,0.2,0.2,18.4,0.1,87,203,45.48,0.00
61000,2,190,43.5,1.7,0.1,18.4,1.3,45,202,47.31,0.14
61000,33,115,41.2,0.1,0.0,22.7,0.1,15,330,70.44,0.00
61000,38,91,38.7,0.3,0.1,21.2,0.2,17,197,46.39,0.00
61000,1,54,22.0,23.0,0.0,19.0,20.0,1,236,45.11,10.62
62000,43,258,43.5,0.1,0.1,18.4,0.1,57,234,53.21,0.01
62000,2,240,43.3,1.4,0.3,18.4,1.2,57,212,48.44,0.20
62000,33,96,40.9,0.2,0.0,22.9,0.1,9,310,66.25,0.00
62000,38,75,39.1,0.2,0.0,20.7,0.2,9,224,53.03,0.00
62000,1,66,22.5,22.7,0.0,18.9,19.7,2,225,43.18,9.94
63000,2,246,44.4,0.9,0.1,18.3,0.6,50,208,48.25,0.05
63000,33,129,41.2,0.1,0.1,22.6,0.1,12,277,60.41,0.00
63000,43,112,43.5,0.1,0.1,19.3,0.1,16,264,59.27,0.00
63000,38,61,37.1,0.7,1.0,20.9,0.7,16,159,37.68,0.00
63000,1,39,22.5,23.0,0.0,18.5,20.1,2,216,41.82,10.84
64000,2,284,43.0,1.5,0.2,18.7,1.1,74,192,45.52,0.20
64000,43,130,42.4,0.2,0.1,19.3,0.2,32,209,47.66,0.02
64000,33,91,40.8,0.2,0.2,22.8,0.1,8,365,79.41,0.00
64000,1,54,22.0,23.0,0.0,19.0,20.0,1,239,46.86,10.90
64000,38,33,40.2,0.5,0.0,19.4,0.5,4,221,48.99,0.00
65000,2,323,43.6,0.3,0.2,18.7,0.2,65,207,49.13,0.02
65000,43,116,41.1,1.0,0.3,19.4,0.7,29,216,50.35,0.08
65000,33,91,40.7,0.0,0.4,22.6,0.0,8,349,72.82,0.00
65000,38,68,40.2,0.7,0.1,18.7,0.7,17,165,37.71,0.00
65000,49,68,25.0,23.0,0.0,16.0,22.0,1,151,30.65,8.27
65000,1,50,22.4,22.5,0.0,19.0,19.6,2,193,37.37,8.90
66000,2,303,44.5,0.3,0.3,18.4,0.3,68,173,40.34,0.02
66000,43,214,43.9,0.2,0.1,18.8,0.2,49,243,55.68,0.00
66000,33,128,40.1,0.5,0.0,22.6,0.3,21,317,68.80,0.03
66000,49,69,25.9,22.3,0.0,15.8,21.3,4,119,24.91,7.27
66000,38,45,38.1,1.9,0.3,19.3,1.0,13,149,34.44,0.00
66000,1,33,22.0,23.0,0.0,19.0,20.0,1,175,32.90,11.17
67000,2,285,43.5,1.1,0.2,18.5,0.8,56,212,50.74,0.09
67000,43,137,43.9,0.1,0.2,18.8,0.1,24,224,51.19,0.00
67000,33,108,41.4,0.1,0.0,22.5,0.1,11,335,71.45,0.00
67000,38,75,40.0,0.7,0.0,20.1,0.7,12,185,44.69,0.04
67000,49,71,25.4,22.8,0.0,15.9,21.8,3,158,31.97,7.42
67000,1,35,23.0,22.6,0.0,18.5,19.7,2,223,42.74,12.36
67000,51,12,39.8,0.2,0.2,21.8,0.2,7,95,21.66,0.00
68000,2,279,43.7,0.5,0.2,18.8,0.5,65,213,50.23,0.09
68000,33,104,40.7,0.1,0.2,22.7,0.1,10,286,61.96,0.00
68000,43,92,43.7,0.1,0.2,19.7,0.1,18,245,57.41,0.00
68000,49,64,25.4,22.8,0.0,15.8,21.8,2,115,24.42,5.88
68000,1,53,23.4,21.7,0.0,18.9,18.9,3,241,47.69,9.80
68000,38,52,40.1,0.6,0.0,19.8,0.6,12,197,47.72,0.00
68000,51,28,41.4,1.1,0.1,21.0,1.1,10,220,51.09,0.10
69000,2,318,43.6,0.5,0.3,19.1,0.4,74,183,43.33,0.04
69000,43,125,44.7,0.1,0.0,19.1,0.1,16,200,47.76,0.00
69000,33,64,41.3,0.1,0.0,22.6,0.1,7,373,79.41,0.00
69000,49,56,25.4,22.6,0.0,16.0,21.6,3,114,22.58,8.83
69000,1,44,22.0,23.0,0.0,19.0,20.0,1,238,45.21,10.51
69000,38,23,36.8,0.0,0.0,19.4,0.0,5,233,51.02,0.00
69000,51,18,41.3,1.2,0.1,21.4,1.2,5,188,43.88,0.26
70000,2,331,43.6,0.5,0.1,18.8,0.4,71,188,43.65,0.03
70000,33,93,40.8,0.2,0.0,22.7,0.2,13,342,73.88,0.04
70000,43,88,42.8,0.8,0.0,20.0,0.7,14,167,40.22,0.19
70000,38,59,38.6,0.5,0.1,20.2,0.4,12,193,46.02,0.00
70000,1,57,22.1,23.8,0.0,18.1,19.9,4,194,37.98,8.31
70000,49,36,25.0,23.0,0.0,16.0,22.0,1,94,19.62,9.52
70000,51,22,40.8,1.4,0.1,21.7,1.4,7,141,33.03,0.22
71000,2,357,44.1,0.8,0.2,18.5,0.6,73,186,44.05,0.05
71000,43,208,43.5,0.3,0.2,19.5,0.2,33,177,43.24,0.01
71000,49,83,25.3,22.8,0.1,15.8,21.7,4,159,32.61,9.04
71000,54,36,43.9,0.0,0.0,19.5,0.0,5,130,30.61,0.00
71000,1,32,22.6,23.0,0.0,18.4,20.1,2,123,23.58,8.09
71000,55,31,41.5,0.0,0.1,17.6,0.0,15,156,36.38,0.00
71000,33,14,40.5,0.9,0.0,22.6,0.9,2,302,68.69,0.24
72000,2,428,42.7,0.9,0.3,19.0,0.8,95,214,50.18,0.31
72000,43,215,41.2,0.3,0.3,19.7,0.3,33,177,42.03,0.03
72000,49,83,25.0,23.0,0.0,16.0,22.0,1,156,31.77,9.14
72000,33,33,42.7,0.0,0.0,21.0,0.0,6,204,45.50,0.00
72000,1,22,22.0,23.0,0.0,19.0,20.0,1,236,47.47,9.31
72000,54,18,43.2,0.0,0.0,20.8,0.0,4,202,48.52,0.00
73000,2,348,43.9,0.6,0.2,18.3,0.4,84,207,47.53,0.01
73000,43,285,41.4,0.3,0.3,19.1,0.3,53,199,47.16,0.06
73000,49,98,25.3,22.8,0.0,15.8,21.8,3,133,26.90,6.96
73000,33,28,42.5,0.0,0.0,21.5,0.0,6,240,50.56,0.00
73000,1,25,21.4,24.3,0.0,18.2,19.5,2,180,36.13,10.62
74000,43,331,42.8,0.2,0.4,19.7,0.2,56,177,42.80,0.01
74000,2,317,43.6,0.8,0.2,18.9,0.5,69,210,49.37,0.10
74000,49,91,25.0,22.8,0.0,16.2,21.8,3,111,22.79,9.56
75000,43,321,42.4,0.2,0.3,19.6,0.1,49,172,41.17,0.02
75000,2,198,45.0,0.4,0.2,17.7,0.3,47,213,49.37,0.04
75000,49,84,25.4,22.7,0.0,15.9,21.7,4,144,28.90,9.86
76000,43,374,43.4,0.3,0.1,19.5,0.3,45,190,46.01,0.00
76000,2,110,45.6,0.2,0.2,17.8,0.1,18,258,59.68,0.00
76000,49,100,25.3,22.8,0.0,15.9,21.8,3,151,30.68,7.31
77000,43,346,42.9,0.3,0.5,19.2,0.3,67,187,45.31,0.07
77000,2,116,44.0,0.6,0.2,18.1,0.6,25,239,54.87,0.15
77000,49,95,24.9,22.8,0.0,16.3,21.8,2,141,28.00,8.86
78000,43,253,42.4,0.4,0.2,19.2,0.4,44,173,41.90,0.00
78000,49,117,24.9,22.8,0.0,16.2,21.8,2,141,28.14,8.51
78000,2,91,45.6,0.2,0.7,17.4,0.2,17,229,53.24,0.00
79000,59,308,43.9,0.7,0.1,19.0,0.5,57,203,46.77,0.08
79000,43,273,43.0,0.4,0.3,19.0,0.3,52,177,42.43,0.08
79000,49,104,24.8,22.8,0.0,16.5,21.8,2,146,29.84,7.57
79000,2,98,44.0,0.7,0.4,18.6,0.5,24,226,51.96,0.00
80000,59,327,44.2,1.0,0.1,18.4,0.9,66,211,48.84,0.01
80000,43,253,43.2,0.2,0.1,19.4,0.2,42,191,45.35,0.00
80000,49,109,25.0,23.1,0.0,15.9,22.0,2,128,26.34,7.45
80000,2,101,44.7,0.2,0.0,19.1,0.1,14,213,50.17,0.00
81000,59,375,44.1,0.8,0.1,18.5,0.5,69,207,48.21,0.03
81000,43,188,44.2,0.3,0.1,18.8,0.3,27,198,46.69,0.00
81000,2,114,44.4,0.4,0.0,18.8,0.3,25,225,52.11,0.05
81000,49,98,24.7,23.0,0.0,16.2,21.7,4,147,29.56,7.80
82000,59,307,44.5,0.6,0.0,18.3,0.4,67,178,42.64,0.04
82000,43,170,43.7,0.4,0.3,18.8,0.4,35,195,46.44,0.02
82000,2,167,44.1,0.1,0.0,19.6,0.1,26,257,60.44,0.02
82000,49,116,25.4,22.4,0.0,15.8,21.4,4,147,29.57,8.37
83000,2,276,44.2,0.3,0.2,19.0,0.2,43,196,46.46,0.00
83000,59,261,44.9,0.7,0.0,18.2,0.6,59,182,43.74,0.08
83000,43,128,42.6,0.2,0.2,19.7,0.1,22,208,49.27,0.00
83000,49,113,24.8,23.0,0.0,16.2,21.6,6,145,29.84,8.80
84000,2,315,44.9,0.0,0.1,19.0,0.0,44,235,55.51,0.01
84000,59,208,44.4,0.4,0.2,18.7,0.3,46,220,51.11,0.00
84000,43,122,44.4,0.2,0.0,19.3,0.2,22,219,51.84,0.03
84000,49,121,24.7,23.6,0.0,15.7,21.7,3,178,37.10,7.62
85000,2,385,44.4,0.3,0.2,18.9,0.3,55,219,52.43,0.02
85000,59,162,44.1,0.5,0.0,18.9,0.4,35,174,40.28,0.00
85000,49,123,25.2,22.9,0.0,15.9,21.9,3,169,34.53,7.38
85000,43,110,44.3,0.3,0.3,18.6,0.1,18,179,43.67,0.00
86000,2,423,43.7,0.4,0.3,19.1,0.2,68,216,51.20,0.04
86000,59,172,44.3,0.3,0.1,18.7,0.3,38,173,40.68,0.02
86000,49,133,24.9,22.7,0.0,16.2,21.7,4,180,35.74,7.72
86000,43,54,44.8,0.5,0.1,18.2,0.5,14,165,39.34,0.16
87000,2,398,44.2,0.3,0.3,19.0,0.2,61,233,55.62,0.01
87000,59,190,44.4,0.5,0.1,18.8,0.4,40,137,33.31,0.00
87000,49,131,25.3,22.8,0.0,15.9,21.8,2,158,32.58,7.66
87000,43,47,44.9,0.2,0.0,18.8,0.2,13,147,35.42,0.00
88000,2,424,44.6,0.3,0.3,18.6,0.2,67,227,52.82,0.00
88000,59,174,44.2,0.6,0.0,18.9,0.5,33,195,45.04,0.00
88000,49,113,25.2,23.0,0.0,15.8,21.7,3,194,38.58,8.43
88000,43,72,44.4,0.0,0.0,19.6,0.0,13,182,44.25,0.00
89000,2,417,43.7,0.2,0.2,19.4,0.1,69,207,49.36,0.01
