step,lineage,size,hard,muscle,sensor,digestive,attack,bodies,age,plant,meat
77000,44,264,39.3,1.8,0.2,22.6,1.4,59,219,54.07,0.13
77000,3,138,39.6,0.4,0.1,23.9,0.1,27,322,74.91,0.00
77000,35,114,39.1,0.8,0.0,24.1,0.2,16,298,70.64,0.00
78000,16,285,23.3,18.9,0.0,21.9,18.8,7,398,90.35,10.12
78000,44,275,39.4,1.2,0.6,22.8,1.2,56,214,52.62,0.06
78000,35,143,39.1,0.3,0.0,24.7,0.3,21,272,64.66,0.01
78000,3,124,39.9,0.3,0.0,23.8,0.1,25,362,86.11,0.00
79000,16,288,23.8,18.8,0.0,21.4,18.2,17,362,81.53,10.29
79000,44,268,39.1,1.2,0.3,23.3,1.1,65,228,56.89,0.08
79000,35,133,38.5,0.3,0.1,25.1,0.3,13,337,79.36,0.02
79000,3,132,39.7,0.5,0.4,23.4,0.2,26,353,86.25,0.00
80000,44,318,39.2,1.2,0.4,23.2,1.1,56,228,56.90,0.03
80000,16,243,23.5,18.7,0.0,21.8,18.7,6,366,82.09,9.33
80000,3,153,40.8,0.1,0.0,23.0,0.1,27,350,85.15,0.02
80000,35,97,38.7,0.3,0.2,24.8,0.3,14,376,88.53,0.03
81000,44,399,39.6,1.4,0.1,22.8,1.3,79,216,52.83,0.02
81000,16,264,23.8,18.5,0.0,21.7,18.2,13,356,80.80,9.26
81000,3,114,40.2,0.1,0.3,23.3,0.1,25,297,69.07,0.06
81000,35,50,38.5,0.1,0.0,25.4,0.1,6,358,85.14,0.00
82000,44,360,39.3,1.2,0.1,23.3,1.1,69,222,54.86,0.05
82000,16,314,23.0,18.9,0.0,22.1,18.8,8,367,83.20,10.08
82000,3,99,39.5,0.4,0.3,23.8,0.1,14,423,100.78,0.03
82000,35,40,38.7,0.0,0.0,25.4,0.0,4,342,80.65,0.00
83000,44,372,39.7,1.2,0.2,22.9,0.9,80,224,54.64,0.04
83000,16,305,23.7,18.5,0.0,21.8,18.5,11,401,90.67,9.68
83000,3,96,39.5,0.1,0.4,24.0,0.1,13,412,96.91,0.00
83000,35,48,38.3,0.6,0.0,25.1,0.2,4,286,69.18,0.00
84000,44,380,39.3,0.9,0.2,23.7,0.8,58,249,61.00,0.09
84000,16,287,23.8,18.4,0.0,21.8,18.4,11,429,97.93,10.51
84000,3,108,39.9,0.6,0.1,23.3,0.1,23,377,87.86,0.00
84000,35,37,38.0,0.0,0.0,26.0,0.0,1,248,59.36,0.00
85000,44,388,39.9,1.0,0.1,23.1,0.7,85,239,58.28,0.05
85000,16,309,23.8,18.5,0.1,21.6,18.2,16,371,83.76,8.43
85000,3,89,39.6,0.2,0.0,24.2,0.2,15,384,91.93,0.00
85000,35,17,38.9,0.0,0.0,25.1,0.0,2,356,87.92,0.00
86000,44,416,39.7,0.8,0.3,23.3,0.7,83,229,55.81,0.05
86000,16,301,23.5,18.8,0.0,21.7,18.5,10,352,79.98,8.73
86000,3,86,39.0,0.0,0.5,24.5,0.0,8,365,85.19,0.00
86000,35,10,39.0,0.0,0.0,25.0,0.0,3,435,103.10,0.00
87000,44,391,39.5,0.7,0.3,23.4,0.6,90,205,50.87,0.03
87000,16,285,23.5,18.6,0.0,21.9,18.6,11,400,90.70,10.14
87000,3,141,40.0,0.2,0.2,23.6,0.2,22,397,93.78,0.00
88000,44,415,39.5,0.5,0.5,23.5,0.5,78,222,54.08,0.01
88000,16,274,23.5,18.8,0.0,21.7,18.6,9,414,93.50,11.38
88000,3,118,38.9,0.3,0.1,24.7,0.0,18,390,90.99,0.00
89000,44,360,39.3,0.6,0.4,23.7,0.6,69,215,53.09,0.04
89000,16,335,24.0,18.4,0.0,21.6,18.4,14,364,82.48,8.97
89000,3,105,39.4,0.4,0.3,24.0,0.1,18,398,95.43,0.00
90000,44,363,39.6,0.6,0.8,22.9,0.6,85,236,57.99,0.03
90000,16,330,23.9,18.6,0.0,21.4,18.5,15,367,84.19,9.73
90000,3,96,38.5,0.2,0.1,25.2,0.0,11,377,88.27,0.00
91000,44,403,39.6,0.8,0.6,23.0,0.7,94,225,54.50,0.02
91000,16,297,24.0,18.5,0.0,21.5,18.3,18,404,91.92,9.59
91000,3,113,39.9,0.0,0.0,24.1,0.0,17,404,95.68,0.00
92000,44,397,39.2,0.4,0.8,23.5,0.4,97,238,57.71,0.04
92000,16,312,24.4,18.3,0.0,21.3,18.1,18,380,86.49,8.84
92000,3,84,39.7,0.0,0.0,24.3,0.0,10,399,93.93,0.00
93000,44,402,39.2,0.6,0.5,23.8,0.5,71,273,66.60,0.04
93000,16,307,23.5,18.8,0.0,21.8,18.6,9,409,92.97,10.20
93000,3,102,39.5,0.1,0.0,24.4,0.1,17,428,100.45,0.00
94000,44,388,39.6,0.5,0.4,23.5,0.4,85,230,56.57,0.03
94000,16,324,23.8,18.6,0.0,21.6,18.6,9,420,96.03,10.38
94000,3,82,40.6,0.1,0.0,23.3,0.1,16,434,100.71,0.00
95000,44,406,39.9,0.5,0.2,23.4,0.4,75,217,53.88,0.02
95000,16,309,23.7,18.6,0.0,21.8,18.6,13,413,94.62,9.11
95000,3,58,39.1,0.1,0.4,24.4,0.0,10,453,105.74,0.00
96000,44,431,39.8,0.2,0.5,23.4,0.2,92,221,54.07,0.02
96000,16,308,23.7,18.6,0.0,21.7,18.5,14,378,86.39,8.56
96000,3,77,39.5,0.6,0.3,23.6,0.3,18,352,83.89,0.05
97000,16,306,23.6,18.7,0.0,21.7,18.7,8,351,79.25,8.42
97000,44,276,40.0,0.2,0.2,23.6,0.2,55,214,52.57,0.00
97000,3,68,38.4,0.6,0.0,25.0,0.1,13,354,81.04,0.00
98000,16,321,23.3,18.9,0.0,21.7,18.7,9,357,81.12,8.43
98000,44,251,40.2,0.1,0.1,23.6,0.1,46,215,53.62,0.00
98000,3,53,38.8,0.2,0.0,24.9,0.0,10,341,80.50,0.00
99000,16,318,23.9,18.4,0.0,21.8,18.4,11,371,84.35,9.49
99000,44,262,40.0,0.0,0.3,23.7,0.0,45,216,53.19,0.00
99000,3,85,38.9,0.0,0.0,25.0,0.0,12,437,101.28,0.00
100000,16,325,23.7,18.6,0.0,21.7,18.5,12,329,75.34,8.36
100000,44,254,40.1,0.2,0.2,23.5,0.1,50,215,53.14,0.00
100000,3,88,38.1,0.4,0.0,25.5,0.0,11,513,118.29,0.00
101000,16,293,23.4,18.9,0.0,21.8,18.7,9,334,76.08,8.40
101000,44,286,39.5,0.5,0.1,23.9,0.2,54,199,49.30,0.00
101000,3,123,38.2,0.8,0.3,24.7,0.3,19,362,84.33,0.00
101000,48,115,38.8,0.1,1.7,23.4,0.1,28,268,63.61,0.00
102000,16,325,23.8,18.6,0.0,21.6,18.6,12,299,68.24,7.19
102000,44,233,39.3,0.1,0.2,24.4,0.0,42,250,63.66,0.00
102000,3,128,39.0,0.1,0.2,24.7,0.1,14,312,72.11,0.00
102000,48,96,38.6,0.4,2.1,22.9,0.1,23,249,58.46,0.00
103000,16,318,23.8,18.5,0.0,21.7,18.5,10,329,74.56,7.75
103000,44,268,39.5,0.1,0.2,24.2,0.1,52,226,56.53,0.01
103000,3,116,38.9,0.1,0.1,24.9,0.1,17,336,77.29,0.00
103000,48,93,39.5,0.1,1.6,22.8,0.1,21,249,58.27,0.00
104000,16,317,24.1,18.5,0.0,21.4,18.5,14,355,80.76,7.93
104000,44,234,39.3,0.0,0.2,24.5,0.0,46,266,65.50,0.00
104000,48,123,38.7,0.1,1.0,24.2,0.1,25,224,52.94,0.00
104000,3,92,38.2,0.0,0.0,25.8,0.0,6,395,92.80,0.00
105000,16,354,23.7,18.4,0.0,21.9,18.4,10,358,81.75,8.00
105000,44,263,39.8,0.0,0.2,24.0,0.0,46,232,58.09,0.00
105000,48,93,38.3,0.7,1.0,24.0,0.3,19,243,59.12,0.00
105000,3,60,38.0,0.6,0.2,25.1,0.1,10,286,65.30,0.00
106000,16,300,24.5,17.9,0.0,21.6,17.9,19,362,81.99,7.91
106000,44,257,39.6,0.1,0.1,24.2,0.1,48,198,49.34,0.00
106000,3,68,39.3,0.1,0.0,24.6,0.1,15,317,72.96,0.00
106000,48,59,38.5,0.1,1.1,24.3,0.1,13,213,49.83,0.00
106000,53,9,42.9,0.2,0.3,20.6,0.2,4,363,84.94,0.00
107000,16,291,23.9,18.4,0.0,21.7,18.4,13,392,89.32,9.77
107000,44,235,39.9,0.0,0.3,23.7,0.0,43,190,46.85,0.00
107000,48,65,38.7,1.1,0.3,23.9,0.7,19,138,33.30,0.00
107000,3,55,40.3,0.0,0.0,23.6,0.0,17,419,96.42,0.00
107000,53,38,39.2,0.0,0.0,24.8,0.0,10,227,53.95,0.00
108000,16,335,23.5,18.6,0.1,21.8,18.4,15,332,76.14,7.39
108000,44,229,39.4,0.1,0.2,24.3,0.1,43,226,56.46,0.00
108000,3,57,40.2,0.1,0.2,23.5,0.1,13,450,103.18,0.00
108000,54,55,40.4,0.1,0.1,23.3,0.1,13,235,56.96,0.00
108000,53,25,40.6,0.0,0.2,23.1,0.0,5,378,87.48,0.00
108000,48,23,39.6,0.6,0.5,23.3,0.6,11,229,56.65,0.00
109000,44,280,39.8,0.1,0.3,23.8,0.1,51,224,55.61,0.00
109000,16,267,24.1,18.4,0.0,21.5,18.2,15,367,83.83,8.99
109000,3,96,39.8,0.2,0.3,23.7,0.1,16,383,87.82,0.00
109000,48,34,38.3,0.0,0.9,24.8,0.0,8,185,46.39,0.00
109000,54,33,40.7,0.7,0.3,22.3,0.3,11,303,72.92,0.00
109000,53,28,39.8,0.4,0.0,23.8,0.4,5,325,76.21,0.00
110000,16,299,23.8,18.5,0.0,21.6,18.5,11,377,86.75,10.61
110000,44,276,39.9,0.0,0.2,23.8,0.0,61,205,50.49,0.00
110000,3,73,39.9,0.0,0.0,24.1,0.0,15,393,90.64,0.00
110000,48,49,39.2,0.0,0.4,24.4,0.0,15,223,56.02,0.00
110000,53,38,38.5,1.2,0.0,24.3,0.3,8,285,68.83,0.09
110000,54,28,43.0,0.0,0.0,21.0,0.0,9,240,55.90,0.00
110000,55,17,39.9,0.0,0.0,24.1,0.0,7,178,43.37,0.00
111000,16,323,23.6,18.5,0.0,21.8,18.5,8,418,95.11,9.34
111000,44,255,39.8,0.2,0.3,23.7,0.1,48,223,55.35,0.00
111000,48,58,39.1,0.0,0.6,24.3,0.0,13,185,44.93,0.00
111000,3,51,38.1,0.0,0.6,25.2,0.0,7,347,82.48,0.00
111000,54,41,41.9,0.5,0.0,21.6,0.5,15,269,62.33,0.00
111000,55,36,41.6,0.0,0.0,22.4,0.0,10,198,45.41,0.00
111000,53,28,39.8,0.6,0.3,23.4,0.6,8,273,62.29,0.12
111000,56,11,36.6,0.0,3.2,24.2,0.0,3,424,92.68,0.00
112000,16,322,23.6,18.7,0.0,21.8,18.5,11,328,74.14,7.62
112000,44,265,39.8,0.0,0.2,23.9,0.0,40,213,52.93,0.00
112000,48,90,39.5,0.1,0.2,24.3,0.1,21,178,45.02,0.00
112000,3,46,40.0,0.1,0.1,23.8,0.1,10,321,74.16,0.00
